period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,731.0,731.0,1884,1884,808.0,808.0,2034.0,31034.0,2034.0,2034.0,,,-1323.0,-1323.0,696.0,696.0,1794.0,1794.0,770.0,770.0,1938.0,30938.0,1938.0,1938.0,0.89,10.71
2,2,2.0,13250,26500,,,,,731.0,1462.0,1884,3768,808.0,1616.0,3423.0,34458.0,3423.0,5458.0,,,,,663.0,1359.0,1709.0,3503.0,733.0,1503.0,3105.0,34042.0,3105.0,5042.0,0.89,11.61
3,3,3.0,13250,39750,,,,,731.0,2193.0,1884,5652,808.0,2425.0,3423.0,37881.0,3423.0,8881.0,,,,,631.0,1990.0,1627.0,5131.0,698.0,2201.0,2957.0,36999.0,2957.0,7999.0,0.89,12.5
4,4,4.0,13250,53000,,,,,731.0,2923.0,1884,7536,808.0,3233.0,3423.0,41304.0,3423.0,12304.0,,,,,601.0,2592.0,1550.0,6681.0,665.0,2866.0,2816.0,39816.0,2816.0,10816.0,0.89,13.39
5,5,5.0,13250,66250,,,,,731.0,3654.0,1884,9420,808.0,4041.0,3423.0,44727.0,3423.0,15727.0,,,,,573.0,3164.0,1476.0,8157.0,633.0,3499.0,2682.0,42498.0,2682.0,13498.0,0.89,14.29
6,6,6.0,13250,79500,,,,,731.0,4385.0,1884,11304,808.0,4850.0,3423.0,48150.0,3423.0,19150.0,,,,,545.0,3710.0,1406.0,9563.0,603.0,4102.0,2554.0,45052.0,2554.0,16052.0,0.89,15.18
7,7,7.0,13250,92750,,,,,731.0,5116.0,1884,13188,808.0,5658.0,3423.0,51573.0,3423.0,22573.0,,,,,519.0,4229.0,1339.0,10902.0,574.0,4677.0,2433.0,47485.0,2433.0,18485.0,0.89,16.07
8,8,8.0,13250,106000,,,,,731.0,5847.0,1884,15072,808.0,6466.0,3423.0,54996.0,3423.0,25996.0,,,,,495.0,4724.0,1275.0,12177.0,547.0,5224.0,2317.0,49802.0,2317.0,20802.0,0.89,16.96
9,9,9.0,13250,119250,,,,,731.0,6578.0,1884,16956,808.0,7274.0,3423.0,58419.0,3423.0,29419.0,,,,,471.0,5195.0,1214.0,13391.0,521.0,5745.0,2207.0,52008.0,2207.0,23008.0,0.89,17.86
10,10,10.0,13250,132500,,,,,731.0,7309.0,1884,18840,808.0,8082.0,3423.0,61843.0,3423.0,32843.0,,,,,449.0,5644.0,1157.0,14548.0,496.0,6241.0,2101.0,54110.0,2101.0,25110.0,0.89,18.75
11,11,11.0,13250,145750,,,,,731.0,8040.0,1884,20724,808.0,8891.0,3423.0,65266.0,3423.0,36266.0,,,,,427.0,6071.0,1102.0,15649.0,473.0,6714.0,2001.0,56111.0,2001.0,27111.0,0.89,19.64
12,12,12.0,13250,159000,,,,,731.0,8770.0,1884,22608,808.0,9699.0,3423.0,68689.0,3423.0,39689.0,,,,,407.0,6478.0,1049.0,16698.0,450.0,7164.0,1906.0,58017.0,1906.0,29017.0,0.89,20.54
13,13,13.0,13250,172250,,,,,731.0,9501.0,1884,24492,808.0,10507.0,3423.0,72112.0,3423.0,43112.0,,,,,388.0,6865.0,999.0,17697.0,429.0,7592.0,1815.0,59833.0,1815.0,30833.0,0.89,21.43
post-use,13,14.3,0,172250,0,29000,0.0,-1389.0,0.0,9501.0,0,24492,0.0,10507.0,0.0,72112.0,0.0,43112.0,0,29000,0.0,-1323.0,0.0,6865.0,0.0,17697.0,0.0,7592.0,0.0,59833.0,0.0,30833.0,0.0,21.43
