period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,73920,73920,,,0.0,0.0,0,0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1712.0,1712.0,1788,1788,1338.0,1338.0,4838.0,78758.0,4838.0,4838.0,,,,,1630.0,1630.0,1703.0,1703.0,1275.0,1275.0,4608.0,78528.0,4608.0,4608.0,4.9,10.37
2,2,2.0,13250,26500,,,,,1712.0,3423.0,1788,3576,1338.0,2676.0,4838.0,83596.0,4838.0,9676.0,,,,,1553.0,3183.0,1622.0,3325.0,1214.0,2488.0,4388.0,82916.0,4388.0,8996.0,4.9,15.26
3,3,3.0,13250,39750,,,,,1712.0,5135.0,1788,5364,1338.0,4015.0,4838.0,88434.0,4838.0,14514.0,,,,,1479.0,4661.0,1545.0,4869.0,1156.0,3644.0,4179.0,87095.0,4179.0,13175.0,4.9,20.16
4,4,4.0,13250,53000,,,,,1712.0,6847.0,1788,7152,1338.0,5353.0,4838.0,93272.0,4838.0,19352.0,,,,,1408.0,6070.0,1471.0,6340.0,1101.0,4745.0,3980.0,91075.0,3980.0,17155.0,4.9,25.06
5,5,5.0,13250,66250,,,,,1712.0,8558.0,1788,8940,1338.0,6691.0,4838.0,98110.0,4838.0,24190.0,,,,,1341.0,7411.0,1401.0,7741.0,1049.0,5794.0,3791.0,94866.0,3791.0,20946.0,4.9,29.95
6,6,6.0,13250,79500,,,,,1712.0,10270.0,1788,10728,1338.0,8030.0,4838.0,102948.0,4838.0,29028.0,,,,,1277.0,8688.0,1334.0,9075.0,999.0,6793.0,3610.0,98476.0,3610.0,24556.0,4.9,34.85
7,7,7.0,13250,92750,,,,,1712.0,11982.0,1788,12516,1338.0,9368.0,4838.0,107785.0,4838.0,33865.0,,,,,1216.0,9904.0,1271.0,10346.0,951.0,7744.0,3438.0,101914.0,3438.0,27994.0,4.9,39.75
8,8,8.0,13250,106000,,,,,1712.0,13693.0,1788,14304,1338.0,10706.0,4838.0,112623.0,4838.0,38703.0,,,,,1159.0,11063.0,1210.0,11556.0,906.0,8649.0,3274.0,105189.0,3274.0,31269.0,4.9,44.65
9,9,9.0,13250,119250,,,,,1712.0,15405.0,1788,16092,1338.0,12044.0,4838.0,117461.0,4838.0,43541.0,,,,,1103.0,12166.0,1153.0,12709.0,863.0,9512.0,3119.0,108307.0,3119.0,34387.0,4.9,49.54
10,10,10.0,13250,132500,,,,,1712.0,17117.0,1788,17880,1338.0,13382.0,4838.0,122299.0,4838.0,48379.0,,,,,1051.0,13217.0,1098.0,13806.0,822.0,10334.0,2970.0,111277.0,2970.0,37357.0,4.9,54.44
11,11,11.0,13250,145750,,,,,1712.0,18828.0,1788,19668,1338.0,14721.0,4838.0,127137.0,4838.0,53217.0,,,,,1001.0,14218.0,1045.0,14852.0,782.0,11116.0,2829.0,114106.0,2829.0,40186.0,4.9,59.34
12,12,12.0,13250,159000,,,,,1712.0,20540.0,1788,21456,1338.0,16059.0,4838.0,131975.0,4838.0,58055.0,,,,,953.0,15171.0,996.0,15847.0,745.0,11861.0,2694.0,116800.0,2694.0,42880.0,4.9,64.23
13,13,13.0,13250,172250,,,,,1712.0,22252.0,1788,23244,1338.0,17397.0,4838.0,136813.0,4838.0,62893.0,,,,,908.0,16079.0,948.0,16796.0,710.0,12571.0,2566.0,119365.0,2566.0,45445.0,4.9,69.13
post-use,13,14.3,0,172250,0,73920,0,0,0.0,22252.0,0,23244,0.0,17397.0,0.0,136813.0,0.0,62893.0,0,73920,0,0,0.0,16079.0,0.0,16796.0,0.0,12571.0,0.0,119365.0,0.0,45445.0,0.0,69.13
