period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,923.0,923.0,1884,1884,869.0,869.0,-477.0,59523.0,-477.0,-477.0,,,-3955.0,-3955.0,879.0,879.0,1794.0,1794.0,828.0,828.0,-454.0,59546.0,-454.0,-454.0,2.9,12.72
2,2.0,2.0,14250,28500,,,,,923.0,1845.0,1884,3768,869.0,1738.0,3676.0,63199.0,3676.0,3199.0,,,,,837.0,1716.0,1709.0,3503.0,788.0,1616.0,3334.0,62880.0,3334.0,2880.0,2.9,15.61
3,3.0,3.0,14250,42750,,,,,923.0,2768.0,1884,5652,869.0,2608.0,3676.0,66875.0,3676.0,6875.0,,,,,797.0,2513.0,1627.0,5131.0,751.0,2367.0,3175.0,66055.0,3175.0,6055.0,2.9,18.51
4,4.0,4.0,14250,57000,,,,,923.0,3691.0,1884,7536,869.0,3477.0,3676.0,70551.0,3676.0,10551.0,,,,,759.0,3272.0,1550.0,6681.0,715.0,3082.0,3024.0,69080.0,3024.0,9080.0,2.9,21.4
5,5.0,5.0,14250,71250,,,,,923.0,4614.0,1884,9420,869.0,4346.0,3676.0,74227.0,3676.0,14227.0,,,,,723.0,3995.0,1476.0,8157.0,681.0,3763.0,2880.0,71960.0,2880.0,11960.0,2.9,24.3
6,6.0,6.0,14250,85500,,,,,923.0,5536.0,1884,11304,869.0,5216.0,3676.0,77903.0,3676.0,17903.0,,,,,689.0,4683.0,1406.0,9563.0,649.0,4412.0,2743.0,74703.0,2743.0,14703.0,2.9,27.19
7,7.0,7.0,14250,99750,,,,,923.0,6459.0,1884,13188,869.0,6085.0,3676.0,81579.0,3676.0,21579.0,,,,,656.0,5339.0,1339.0,10902.0,618.0,5030.0,2612.0,77315.0,2612.0,17315.0,2.9,30.09
8,8.0,8.0,14250,114000,,,,,923.0,7382.0,1884,15072,869.0,6954.0,3676.0,85255.0,3676.0,25255.0,,,,,625.0,5964.0,1275.0,12177.0,588.0,5618.0,2488.0,79803.0,2488.0,19803.0,2.9,32.98
9,9.0,9.0,14250,128250,,,,,923.0,8304.0,1884,16956,869.0,7823.0,3676.0,88931.0,3676.0,28931.0,,,,,595.0,6559.0,1214.0,13391.0,560.0,6178.0,2370.0,82173.0,2370.0,22173.0,2.9,35.88
10,10.0,10.0,14250,142500,,,,,923.0,9227.0,1884,18840,869.0,8692.0,3676.0,92607.0,3676.0,32607.0,,,,,566.0,7125.0,1157.0,14548.0,534.0,6712.0,2257.0,84430.0,2257.0,24430.0,2.9,38.77
11,11.0,11.0,14250,156750,,,,,923.0,10150.0,1884,20724,869.0,9562.0,3676.0,96283.0,3676.0,36283.0,,,,,539.0,7664.0,1102.0,15649.0,508.0,7220.0,2149.0,86579.0,2149.0,26579.0,2.9,41.67
11.5,11.5,11.5,7125,163875,,,,,461.0,10611.0,942,21666,435.0,9996.0,1838.0,98121.0,1838.0,38121.0,,,,,263.0,7928.0,537.0,16187.0,248.0,7468.0,1049.0,87628.0,1049.0,27628.0,1.45,43.12
post-use,11.5,12.65,0,163875,0,60000,0,-4153,0.0,10611.0,0,21666,0.0,9996.0,0.0,98121.0,0.0,38121.0,0,60000,0.0,-3955.0,0.0,7928.0,0.0,16187.0,0.0,7468.0,0.0,87628.0,0.0,27628.0,0.0,43.12
