period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1489.0,1489.0,1788.0,1788.0,1162.0,1162.0,4438.0,51634.0,4438.0,4438.0,,,,,832.0,832.0,999.0,999.0,649.0,649.0,2480.0,49675.0,2480.0,2480.0,3.18,8.65
2,2.0,2.0,11500.0,23000,,,,,1489.0,2978.0,1788.0,3576.0,1162.0,2323.0,4438.0,56072.0,4438.0,8877.0,,,,,465.0,1297.0,558.0,1557.0,363.0,1011.0,1385.0,51060.0,1385.0,3865.0,3.18,11.84
3,3.0,3.0,11500.0,34500,,,,,1489.0,4467.0,1788.0,5364.0,1162.0,3484.0,4438.0,60511.0,4438.0,13315.0,,,,,260.0,1556.0,312.0,1869.0,203.0,1214.0,774.0,51834.0,774.0,4639.0,3.18,15.02
4,4.0,4.0,11500.0,46000,,,,,1489.0,5956.0,1788.0,7152.0,1162.0,4646.0,4438.0,64949.0,4438.0,17754.0,,,,,145.0,1701.0,174.0,2043.0,113.0,1327.0,432.0,52267.0,432.0,5071.0,3.18,18.21
5,5.0,5.0,11500.0,57500,,,,,1489.0,7445.0,1788.0,8940.0,1162.0,5808.0,4438.0,69388.0,4438.0,22192.0,,,,,81.0,1782.0,97.0,2140.0,63.0,1390.0,242.0,52508.0,242.0,5313.0,3.18,21.39
6,6.0,6.0,11500.0,69000,,,,,1489.0,8934.0,1788.0,10728.0,1162.0,6969.0,4438.0,73826.0,4438.0,26631.0,,,,,45.0,1828.0,54.0,2194.0,35.0,1426.0,135.0,52643.0,135.0,5448.0,3.18,24.57
7,7.0,7.0,11500.0,80500,,,,,1489.0,10423.0,1788.0,12516.0,1162.0,8130.0,4438.0,78265.0,4438.0,31069.0,,,,,25.0,1853.0,30.0,2225.0,20.0,1445.0,75.0,52718.0,75.0,5523.0,3.18,27.76
8,8.0,8.0,11500.0,92000,,,,,1489.0,11912.0,1788.0,14304.0,1162.0,9292.0,4438.0,82703.0,4438.0,35508.0,,,,,14.0,1867.0,17.0,2242.0,11.0,1456.0,42.0,52761.0,42.0,5565.0,3.18,30.94
8.9,8.9,8.9,10350.000000000004,102350,,,,,1340.0,13252.0,1609.0,15913.0,1045.0,10337.0,3995.0,86698.0,3995.0,39503.0,,,,,8.0,1874.0,9.0,2251.0,6.0,1462.0,22.0,52783.0,22.0,5587.0,2.87,33.81
post-use,8.9,9.790000000000001,0.0,102350,0.0,47196.0,0,0,0.0,13252.0,0.0,15913.0,0.0,10337.0,0.0,86698.0,0.0,39503.0,0.0,47196.0,0,0,0.0,1874.0,0.0,2251.0,0.0,1462.0,0.0,52783.0,0.0,5587.0,0.0,33.81
