period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,408.0,408.0,1884,1884,808.0,808.0,1712.0,30712.0,1712.0,1712.0,,,-1323.0,-1323.0,389.0,389.0,1794.0,1794.0,770.0,770.0,1630.0,30630.0,1630.0,1630.0,0.39,10.21
2,2,2.0,13250,26500,,,,,408.0,816.0,1884,3768,808.0,1616.0,3100.0,33812.0,3100.0,4812.0,,,,,370.0,759.0,1709.0,3503.0,733.0,1503.0,2812.0,33442.0,2812.0,4442.0,0.39,10.6
3,3,3.0,13250,39750,,,,,408.0,1224.0,1884,5652,808.0,2425.0,3100.0,36912.0,3100.0,7912.0,,,,,352.0,1111.0,1627.0,5131.0,698.0,2201.0,2678.0,36120.0,2678.0,7120.0,0.39,10.99
4,4,4.0,13250,53000,,,,,408.0,1632.0,1884,7536,808.0,3233.0,3100.0,40012.0,3100.0,11012.0,,,,,336.0,1447.0,1550.0,6681.0,665.0,2866.0,2551.0,38671.0,2551.0,9671.0,0.39,11.38
5,5,5.0,13250,66250,,,,,408.0,2040.0,1884,9420,808.0,4041.0,3100.0,43113.0,3100.0,14113.0,,,,,320.0,1766.0,1476.0,8157.0,633.0,3499.0,2429.0,41100.0,2429.0,12100.0,0.39,11.77
6,6,6.0,13250,79500,,,,,408.0,2448.0,1884,11304,808.0,4850.0,3100.0,46213.0,3100.0,17213.0,,,,,304.0,2071.0,1406.0,9563.0,603.0,4102.0,2313.0,43413.0,2313.0,14413.0,0.39,12.16
7,7,7.0,13250,92750,,,,,408.0,2856.0,1884,13188,808.0,5658.0,3100.0,49313.0,3100.0,20313.0,,,,,290.0,2361.0,1339.0,10902.0,574.0,4677.0,2203.0,45617.0,2203.0,16617.0,0.39,12.55
8,8,8.0,13250,106000,,,,,408.0,3264.0,1884,15072,808.0,6466.0,3100.0,52413.0,3100.0,23413.0,,,,,276.0,2637.0,1275.0,12177.0,547.0,5224.0,2098.0,47715.0,2098.0,18715.0,0.39,12.94
9,9,9.0,13250,119250,,,,,408.0,3672.0,1884,16956,808.0,7274.0,3100.0,55513.0,3100.0,26513.0,,,,,263.0,2900.0,1214.0,13391.0,521.0,5745.0,1998.0,49713.0,1998.0,20713.0,0.39,13.33
10,10,10.0,13250,132500,,,,,408.0,4080.0,1884,18840,808.0,8082.0,3100.0,58614.0,3100.0,29614.0,,,,,250.0,3150.0,1157.0,14548.0,496.0,6241.0,1903.0,51617.0,1903.0,22617.0,0.39,13.72
11,11,11.0,13250,145750,,,,,408.0,4488.0,1884,20724,808.0,8891.0,3100.0,61714.0,3100.0,32714.0,,,,,239.0,3389.0,1102.0,15649.0,473.0,6714.0,1813.0,53429.0,1813.0,24429.0,0.39,14.11
12,12,12.0,13250,159000,,,,,408.0,4896.0,1884,22608,808.0,9699.0,3100.0,64814.0,3100.0,35814.0,,,,,227.0,3616.0,1049.0,16698.0,450.0,7164.0,1726.0,55156.0,1726.0,26156.0,0.39,14.49
13,13,13.0,13250,172250,,,,,408.0,5304.0,1884,24492,808.0,10507.0,3100.0,67914.0,3100.0,38914.0,,,,,216.0,3832.0,999.0,17697.0,429.0,7592.0,1644.0,56800.0,1644.0,27800.0,0.39,14.88
post-use,13,14.3,0,172250,0,29000,0.0,-1389.0,0.0,5304.0,0,24492,0.0,10507.0,0.0,67914.0,0.0,38914.0,0,29000,0.0,-1323.0,0.0,3832.0,0.0,17697.0,0.0,7592.0,0.0,56800.0,0.0,27800.0,0.0,14.88
