period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,603.0,603.0,1884,1884,808.0,808.0,1906.0,73906.0,1906.0,1906.0,,,-1323.0,-1323.0,574.0,574.0,1794.0,1794.0,770.0,770.0,1816.0,73816.0,1816.0,1816.0,0.56,10.38
2,2,2.0,13250,26500,,,,,603.0,1206.0,1884,3768,808.0,1616.0,3295.0,77202.0,3295.0,5202.0,,,,,547.0,1121.0,1709.0,3503.0,733.0,1503.0,2989.0,76804.0,2989.0,4804.0,0.56,10.93
3,3,3.0,13250,39750,,,,,603.0,1809.0,1884,5652,808.0,2425.0,3295.0,80497.0,3295.0,8497.0,,,,,521.0,1642.0,1627.0,5131.0,698.0,2201.0,2846.0,79651.0,2846.0,7651.0,0.56,11.49
4,4,4.0,13250,53000,,,,,603.0,2412.0,1884,7536,808.0,3233.0,3295.0,83792.0,3295.0,11792.0,,,,,496.0,2138.0,1550.0,6681.0,665.0,2866.0,2711.0,82362.0,2711.0,10362.0,0.56,12.05
5,5,5.0,13250,66250,,,,,603.0,3014.0,1884,9420,808.0,4041.0,3295.0,87087.0,3295.0,15087.0,,,,,472.0,2610.0,1476.0,8157.0,633.0,3499.0,2582.0,84944.0,2582.0,12944.0,0.56,12.6
6,6,6.0,13250,79500,,,,,603.0,3617.0,1884,11304,808.0,4850.0,3295.0,90382.0,3295.0,18382.0,,,,,450.0,3060.0,1406.0,9563.0,603.0,4102.0,2459.0,87402.0,2459.0,15402.0,0.56,13.16
7,7,7.0,13250,92750,,,,,603.0,4220.0,1884,13188,808.0,5658.0,3295.0,93677.0,3295.0,21677.0,,,,,428.0,3488.0,1339.0,10902.0,574.0,4677.0,2342.0,89744.0,2342.0,17744.0,0.56,13.72
8,8,8.0,13250,106000,,,,,603.0,4823.0,1884,15072,808.0,6466.0,3295.0,96972.0,3295.0,24972.0,,,,,408.0,3897.0,1275.0,12177.0,547.0,5224.0,2230.0,91975.0,2230.0,19975.0,0.56,14.27
9,9,9.0,13250,119250,,,,,603.0,5426.0,1884,16956,808.0,7274.0,3295.0,100267.0,3295.0,28267.0,,,,,389.0,4285.0,1214.0,13391.0,521.0,5745.0,2124.0,94099.0,2124.0,22099.0,0.56,14.83
10,10,10.0,13250,132500,,,,,603.0,6029.0,1884,18840,808.0,8082.0,3295.0,103563.0,3295.0,31563.0,,,,,370.0,4655.0,1157.0,14548.0,496.0,6241.0,2023.0,96122.0,2023.0,24122.0,0.56,15.38
11,11,11.0,13250,145750,,,,,603.0,6632.0,1884,20724,808.0,8891.0,3295.0,106858.0,3295.0,34858.0,,,,,352.0,5008.0,1102.0,15649.0,473.0,6714.0,1927.0,98048.0,1927.0,26048.0,0.56,15.94
12,12,12.0,13250,159000,,,,,603.0,7235.0,1884,22608,808.0,9699.0,3295.0,110153.0,3295.0,38153.0,,,,,336.0,5343.0,1049.0,16698.0,450.0,7164.0,1835.0,99883.0,1835.0,27883.0,0.56,16.5
13,13,13.0,13250,172250,,,,,603.0,7837.0,1884,24492,808.0,10507.0,3295.0,113448.0,3295.0,41448.0,,,,,320.0,5663.0,999.0,17697.0,429.0,7592.0,1747.0,101630.0,1747.0,29630.0,0.56,17.05
post-use,13,14.3,0,172250,0,72000,0.0,-1389.0,0.0,7837.0,0,24492,0.0,10507.0,0.0,113448.0,0.0,41448.0,0,72000,0.0,-1323.0,0.0,5663.0,0.0,17697.0,0.0,7592.0,0.0,101630.0,0.0,29630.0,0.0,17.05
