period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1687.0,1687.0,1788.0,1788.0,1162.0,1162.0,4636.0,78556.0,4636.0,4636.0,,,,,1607.0,1607.0,1703.0,1703.0,1106.0,1106.0,4416.0,78336.0,4416.0,4416.0,4.25,9.72
2,2.0,2.0,11500.0,23000,,,,,1687.0,3374.0,1788.0,3576.0,1162.0,2323.0,4636.0,83193.0,4636.0,9273.0,,,,,1530.0,3137.0,1622.0,3325.0,1054.0,2160.0,4205.0,82541.0,4205.0,8621.0,4.25,13.97
3,3.0,3.0,11500.0,34500,,,,,1687.0,5061.0,1788.0,5364.0,1162.0,3484.0,4636.0,87829.0,4636.0,13909.0,,,,,1457.0,4594.0,1545.0,4869.0,1003.0,3163.0,4005.0,86546.0,4005.0,12626.0,4.25,18.22
4,4.0,4.0,11500.0,46000,,,,,1687.0,6748.0,1788.0,7152.0,1162.0,4646.0,4636.0,92466.0,4636.0,18546.0,,,,,1388.0,5982.0,1471.0,6340.0,956.0,4119.0,3814.0,90360.0,3814.0,16440.0,4.25,22.47
5,5.0,5.0,11500.0,57500,,,,,1687.0,8434.0,1788.0,8940.0,1162.0,5808.0,4636.0,97102.0,4636.0,23182.0,,,,,1322.0,7303.0,1401.0,7741.0,910.0,5029.0,3633.0,93993.0,3633.0,20073.0,4.25,26.72
6,6.0,6.0,11500.0,69000,,,,,1687.0,10121.0,1788.0,10728.0,1162.0,6969.0,4636.0,101738.0,4636.0,27818.0,,,,,1259.0,8562.0,1334.0,9075.0,867.0,5895.0,3460.0,97453.0,3460.0,23533.0,4.25,30.97
7,7.0,7.0,11500.0,80500,,,,,1687.0,11808.0,1788.0,12516.0,1162.0,8130.0,4636.0,106375.0,4636.0,32455.0,,,,,1199.0,9761.0,1271.0,10346.0,825.0,6721.0,3295.0,100748.0,3295.0,26828.0,4.25,35.22
8,8.0,8.0,11500.0,92000,,,,,1687.0,13495.0,1788.0,14304.0,1162.0,9292.0,4636.0,111011.0,4636.0,37091.0,,,,,1142.0,10903.0,1210.0,11556.0,786.0,7507.0,3138.0,103886.0,3138.0,29966.0,4.25,39.47
8.9,8.9,8.9,10350.000000000004,102350,,,,,1518.0,15013.0,1609.0,15913.0,1045.0,10337.0,4173.0,115184.0,4173.0,41264.0,,,,,983.0,11886.0,1042.0,12599.0,677.0,8184.0,2703.0,106589.0,2703.0,32669.0,3.83,43.3
post-use,8.9,9.790000000000001,0.0,102350,0,73920,0,0,0.0,15013.0,0.0,15913.0,0.0,10337.0,0.0,115184.0,0.0,41264.0,0,73920,0,0,0.0,11886.0,0.0,12599.0,0.0,8184.0,0.0,106589.0,0.0,32669.0,0.0,43.3
