period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,62744.0,62744.0,,,0.0,0.0,0,0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,2382.0,2382.0,1788,1788,1338.0,1338.0,5508.0,68252.0,5508.0,5508.0,,,,,1452.0,1452.0,1090.0,1090.0,816.0,816.0,3359.0,66103.0,3359.0,3359.0,5.22,10.69
2,2,2.0,13250,26500,,,,,2382.0,4763.0,1788,3576,1338.0,2676.0,5508.0,73760.0,5508.0,11016.0,,,,,886.0,2338.0,665.0,1755.0,498.0,1314.0,2048.0,68151.0,2048.0,5406.0,5.22,15.9
3,3,3.0,13250,39750,,,,,2382.0,7145.0,1788,5364,1338.0,4015.0,5508.0,79268.0,5508.0,16524.0,,,,,540.0,2878.0,405.0,2160.0,303.0,1617.0,1249.0,69399.0,1249.0,6655.0,5.22,21.12
4,4,4.0,13250,53000,,,,,2382.0,9527.0,1788,7152,1338.0,5353.0,5508.0,84776.0,5508.0,22032.0,,,,,329.0,3207.0,247.0,2408.0,185.0,1802.0,761.0,70161.0,761.0,7416.0,5.22,26.34
5,5,5.0,13250,66250,,,,,2382.0,11908.0,1788,8940,1338.0,6691.0,5508.0,90284.0,5508.0,27540.0,,,,,201.0,3408.0,151.0,2558.0,113.0,1915.0,464.0,70625.0,464.0,7881.0,5.22,31.56
6,6,6.0,13250,79500,,,,,2382.0,14290.0,1788,10728,1338.0,8030.0,5508.0,95792.0,5508.0,33048.0,,,,,122.0,3530.0,92.0,2650.0,69.0,1984.0,283.0,70908.0,283.0,8164.0,5.22,36.77
7,7,7.0,13250,92750,,,,,2382.0,16672.0,1788,12516,1338.0,9368.0,5508.0,101300.0,5508.0,38556.0,,,,,75.0,3605.0,56.0,2706.0,42.0,2025.0,173.0,71081.0,173.0,8336.0,5.22,41.99
8,8,8.0,13250,106000,,,,,2382.0,19054.0,1788,14304,1338.0,10706.0,5508.0,106808.0,5508.0,44064.0,,,,,46.0,3650.0,34.0,2740.0,26.0,2051.0,105.0,71186.0,105.0,8442.0,5.22,47.21
9,9,9.0,13250,119250,,,,,2382.0,21435.0,1788,16092,1338.0,12044.0,5508.0,112316.0,5508.0,49572.0,,,,,28.0,3678.0,21.0,2761.0,16.0,2067.0,64.0,71250.0,64.0,8506.0,5.22,52.42
10,10,10.0,13250,132500,,,,,2382.0,23817.0,1788,17880,1338.0,13382.0,5508.0,117824.0,5508.0,55079.0,,,,,17.0,3695.0,13.0,2774.0,10.0,2076.0,39.0,71289.0,39.0,8545.0,5.22,57.64
11,11,11.0,13250,145750,,,,,2382.0,26199.0,1788,19668,1338.0,14721.0,5508.0,123332.0,5508.0,60587.0,,,,,10.0,3705.0,8.0,2782.0,6.0,2082.0,24.0,71313.0,24.0,8569.0,5.22,62.86
12,12,12.0,13250,159000,,,,,2382.0,28580.0,1788,21456,1338.0,16059.0,5508.0,128840.0,5508.0,66095.0,,,,,6.0,3712.0,5.0,2786.0,4.0,2085.0,15.0,71328.0,15.0,8583.0,5.22,68.08
13,13,13.0,13250,172250,,,,,2382.0,30962.0,1788,23244,1338.0,17397.0,5508.0,134348.0,5508.0,71603.0,,,,,4.0,3715.0,3.0,2789.0,2.0,2088.0,9.0,71337.0,9.0,8592.0,5.22,73.29
post-use,13,14.3,0,172250,0.0,62744.0,0,0,0.0,30962.0,0,23244,0.0,17397.0,0.0,134348.0,0.0,71603.0,0.0,62744.0,0,0,0.0,3715.0,0.0,2789.0,0.0,2088.0,0.0,71337.0,0.0,8592.0,0.0,73.29
