period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,543.0,543.0,1884,1884,808.0,808.0,1847.0,63295.0,1847.0,1847.0,,,-847.0,-847.0,331.0,331.0,1149.0,1149.0,493.0,493.0,1126.0,62574.0,1126.0,1126.0,1.7,11.53
2,2,2.0,13250,26500,,,,,543.0,1086.0,1884,3768,808.0,1616.0,3235.0,66530.0,3235.0,5082.0,,,,,202.0,533.0,700.0,1849.0,301.0,793.0,1203.0,63777.0,1203.0,2329.0,1.7,13.23
3,3,3.0,13250,39750,,,,,543.0,1629.0,1884,5652,808.0,2425.0,3235.0,69765.0,3235.0,8317.0,,,,,123.0,656.0,427.0,2276.0,183.0,977.0,733.0,64510.0,733.0,3062.0,1.7,14.93
4,4,4.0,13250,53000,,,,,543.0,2172.0,1884,7536,808.0,3233.0,3235.0,73000.0,3235.0,11552.0,,,,,75.0,731.0,260.0,2537.0,112.0,1088.0,447.0,64957.0,447.0,3509.0,1.7,16.64
5,5,5.0,13250,66250,,,,,543.0,2715.0,1884,9420,808.0,4041.0,3235.0,76235.0,3235.0,14787.0,,,,,46.0,777.0,159.0,2696.0,68.0,1156.0,273.0,65230.0,273.0,3782.0,1.7,18.34
6,6,6.0,13250,79500,,,,,543.0,3258.0,1884,11304,808.0,4850.0,3235.0,79470.0,3235.0,18022.0,,,,,28.0,805.0,97.0,2792.0,42.0,1198.0,166.0,65396.0,166.0,3948.0,1.7,20.04
7,7,7.0,13250,92750,,,,,543.0,3801.0,1884,13188,808.0,5658.0,3235.0,82706.0,3235.0,21258.0,,,,,17.0,822.0,59.0,2851.0,25.0,1223.0,101.0,65498.0,101.0,4050.0,1.7,21.75
8,8,8.0,13250,106000,,,,,543.0,4343.0,1884,15072,808.0,6466.0,3235.0,85941.0,3235.0,24493.0,,,,,10.0,832.0,36.0,2887.0,15.0,1239.0,62.0,65560.0,62.0,4112.0,1.7,23.45
9,9,9.0,13250,119250,,,,,543.0,4886.0,1884,16956,808.0,7274.0,3235.0,89176.0,3235.0,27728.0,,,,,6.0,838.0,22.0,2909.0,9.0,1248.0,38.0,65597.0,38.0,4149.0,1.7,25.15
10,10,10.0,13250,132500,,,,,543.0,5429.0,1884,18840,808.0,8082.0,3235.0,92411.0,3235.0,30963.0,,,,,4.0,842.0,13.0,2923.0,6.0,1254.0,23.0,65620.0,23.0,4172.0,1.7,26.86
11,11,11.0,13250,145750,,,,,543.0,5972.0,1884,20724,808.0,8891.0,3235.0,95646.0,3235.0,34198.0,,,,,2.0,845.0,8.0,2931.0,4.0,1257.0,14.0,65634.0,14.0,4186.0,1.7,28.56
12,12,12.0,13250,159000,,,,,543.0,6515.0,1884,22608,808.0,9699.0,3235.0,98881.0,3235.0,37433.0,,,,,1.0,846.0,5.0,2936.0,2.0,1260.0,9.0,65643.0,9.0,4195.0,1.7,30.26
13,13,13.0,13250,172250,,,,,543.0,7058.0,1884,24492,808.0,10507.0,3235.0,102117.0,3235.0,40669.0,,,,,1.0,847.0,3.0,2939.0,1.0,1261.0,5.0,65648.0,5.0,4200.0,1.7,31.97
post-use,13,14.3,0,172250,0,61448,0.0,-1389.0,0.0,7058.0,0,24492,0.0,10507.0,0.0,102117.0,0.0,40669.0,0,61448,0.0,-847.0,0.0,847.0,0.0,2939.0,0.0,1261.0,0.0,65648.0,0.0,4200.0,0.0,31.97
