period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,12500.0,12500,,,-7500,-7500,809.0,809.0,1884.0,1884.0,762.0,762.0,-4044.0,67956.0,-4044.0,-4044.0,,,-4121.0,-4121.0,445.0,445.0,1035.0,1035.0,419.0,419.0,-2222.0,69778.0,-2222.0,-2222.0,2.54,12.36
2,2.0,2.0,12500.0,25000,,,,,809.0,1619.0,1884.0,3768.0,762.0,1525.0,3456.0,71412.0,3456.0,-588.0,,,,,244.0,689.0,569.0,1604.0,230.0,649.0,1043.0,70821.0,1043.0,-1179.0,2.54,14.9
3,3.0,3.0,12500.0,37500,,,,,809.0,2428.0,1884.0,5652.0,762.0,2288.0,3456.0,74868.0,3456.0,2868.0,,,,,134.0,823.0,313.0,1916.0,126.0,776.0,573.0,71395.0,573.0,-605.0,2.54,17.44
4,4.0,4.0,12500.0,50000,,,,,809.0,3238.0,1884.0,7536.0,762.0,3050.0,3456.0,78324.0,3456.0,6324.0,,,,,74.0,897.0,172.0,2088.0,69.0,845.0,315.0,71710.0,315.0,-290.0,2.54,19.98
5,5.0,5.0,12500.0,62500,,,,,809.0,4047.0,1884.0,9420.0,762.0,3812.0,3456.0,81779.0,3456.0,9779.0,,,,,41.0,938.0,94.0,2183.0,38.0,883.0,173.0,71883.0,173.0,-117.0,2.54,22.52
6,6.0,6.0,12500.0,75000,,,,,809.0,4856.0,1884.0,11304.0,762.0,4575.0,3456.0,85235.0,3456.0,13235.0,,,,,22.0,960.0,52.0,2234.0,21.0,904.0,95.0,71978.0,95.0,-22.0,2.54,25.06
7,7.0,7.0,12500.0,87500,,,,,809.0,5666.0,1884.0,13188.0,762.0,5338.0,3456.0,88691.0,3456.0,16691.0,,,,,12.0,972.0,28.0,2263.0,12.0,916.0,52.0,72030.0,52.0,30.0,2.54,27.6
8,8.0,8.0,12500.0,100000,,,,,809.0,6475.0,1884.0,15072.0,762.0,6100.0,3456.0,92147.0,3456.0,20147.0,,,,,7.0,979.0,16.0,2278.0,6.0,922.0,29.0,72059.0,29.0,59.0,2.54,30.14
8.9,8.9,8.9,11250.000000000004,111250,,,,,728.0,7204.0,1696.0,16768.0,686.0,6786.0,3110.0,95258.0,3110.0,23258.0,,,,,4.0,982.0,8.0,2287.0,3.0,925.0,15.0,72074.0,15.0,74.0,2.29,32.42
post-use,8.9,9.790000000000001,0.0,111250,0,72000,0,-7500,0.0,7204.0,0.0,16768.0,0.0,6786.0,0.0,95258.0,0.0,23258.0,0,72000,0.0,-4121.0,0.0,982.0,0.0,2287.0,0.0,925.0,0.0,72074.0,0.0,74.0,0.0,32.42
