period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,12500.0,12500,,,-7500,-7500,660.0,660.0,1884.0,1884.0,762.0,762.0,-4194.0,67806.0,-4194.0,-4194.0,,,-7143.0,-7143.0,628.0,628.0,1794.0,1794.0,726.0,726.0,-3994.0,68006.0,-3994.0,-3994.0,0.63,10.45
2,2.0,2.0,12500.0,25000,,,,,660.0,1320.0,1884.0,3768.0,762.0,1525.0,3306.0,71113.0,3306.0,-887.0,,,,,598.0,1227.0,1709.0,3503.0,692.0,1418.0,2999.0,71005.0,2999.0,-995.0,0.63,11.08
3,3.0,3.0,12500.0,37500,,,,,660.0,1979.0,1884.0,5652.0,762.0,2288.0,3306.0,74419.0,3306.0,2419.0,,,,,570.0,1797.0,1627.0,5131.0,659.0,2076.0,2856.0,73861.0,2856.0,1861.0,0.63,11.71
4,4.0,4.0,12500.0,50000,,,,,660.0,2639.0,1884.0,7536.0,762.0,3050.0,3306.0,77725.0,3306.0,5725.0,,,,,543.0,2340.0,1550.0,6681.0,627.0,2704.0,2720.0,76581.0,2720.0,4581.0,0.63,12.34
5,5.0,5.0,12500.0,62500,,,,,660.0,3299.0,1884.0,9420.0,762.0,3812.0,3306.0,81032.0,3306.0,9032.0,,,,,517.0,2857.0,1476.0,8157.0,597.0,3301.0,2591.0,79172.0,2591.0,7172.0,0.63,12.97
6,6.0,6.0,12500.0,75000,,,,,660.0,3959.0,1884.0,11304.0,762.0,4575.0,3306.0,84338.0,3306.0,12338.0,,,,,492.0,3349.0,1406.0,9563.0,569.0,3870.0,2467.0,81639.0,2467.0,9639.0,0.63,13.6
7,7.0,7.0,12500.0,87500,,,,,660.0,4619.0,1884.0,13188.0,762.0,5338.0,3306.0,87644.0,3306.0,15644.0,,,,,469.0,3818.0,1339.0,10902.0,542.0,4412.0,2350.0,83989.0,2350.0,11989.0,0.63,14.23
8,8.0,8.0,12500.0,100000,,,,,660.0,5279.0,1884.0,15072.0,762.0,6100.0,3306.0,90951.0,3306.0,18951.0,,,,,447.0,4265.0,1275.0,12177.0,516.0,4928.0,2238.0,86227.0,2238.0,14227.0,0.63,14.86
8.9,8.9,8.9,11250.000000000004,111250,,,,,594.0,5872.0,1696.0,16768.0,686.0,6786.0,2976.0,93926.0,2976.0,21926.0,,,,,385.0,4649.0,1098.0,13275.0,445.0,5373.0,1928.0,88154.0,1928.0,16154.0,0.57,15.43
post-use,8.9,9.790000000000001,0.0,111250,0,72000,0,-7500,0.0,5872.0,0.0,16768.0,0.0,6786.0,0.0,93926.0,0.0,21926.0,0,72000,0.0,-7143.0,0.0,4649.0,0.0,13275.0,0.0,5373.0,0.0,88154.0,0.0,16154.0,0.0,15.43
