period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,417.0,417.0,1884.0,1884.0,702.0,702.0,-4497.0,55503.0,-4497.0,-4497.0,,,-7143.0,-7143.0,397.0,397.0,1794.0,1794.0,668.0,668.0,-4283.0,55717.0,-4283.0,-4283.0,0.4,10.22
2,2.0,2.0,11500.0,23000,,,,,417.0,835.0,1884.0,3768.0,702.0,1403.0,3003.0,58506.0,3003.0,-1494.0,,,,,379.0,776.0,1709.0,3503.0,636.0,1304.0,2724.0,58441.0,2724.0,-1559.0,0.4,10.62
3,3.0,3.0,11500.0,34500,,,,,417.0,1252.0,1884.0,5652.0,702.0,2104.0,3003.0,61509.0,3003.0,1509.0,,,,,361.0,1137.0,1627.0,5131.0,606.0,1910.0,2594.0,61035.0,2594.0,1035.0,0.4,11.02
4,4.0,4.0,11500.0,46000,,,,,417.0,1669.0,1884.0,7536.0,702.0,2806.0,3003.0,64511.0,3003.0,4511.0,,,,,343.0,1480.0,1550.0,6681.0,577.0,2487.0,2470.0,63505.0,2470.0,3505.0,0.4,11.42
5,5.0,5.0,11500.0,57500,,,,,417.0,2087.0,1884.0,9420.0,702.0,3508.0,3003.0,67514.0,3003.0,7514.0,,,,,327.0,1807.0,1476.0,8157.0,550.0,3037.0,2353.0,65858.0,2353.0,5858.0,0.4,11.81
6,6.0,6.0,11500.0,69000,,,,,417.0,2504.0,1884.0,11304.0,702.0,4209.0,3003.0,70517.0,3003.0,10517.0,,,,,311.0,2118.0,1406.0,9563.0,523.0,3561.0,2241.0,68099.0,2241.0,8099.0,0.4,12.21
7,7.0,7.0,11500.0,80500,,,,,417.0,2921.0,1884.0,13188.0,702.0,4910.0,3003.0,73520.0,3003.0,13520.0,,,,,297.0,2415.0,1339.0,10902.0,499.0,4059.0,2134.0,70233.0,2134.0,10233.0,0.4,12.61
8,8.0,8.0,11500.0,92000,,,,,417.0,3339.0,1884.0,15072.0,702.0,5612.0,3003.0,76523.0,3003.0,16523.0,,,,,282.0,2697.0,1275.0,12177.0,475.0,4534.0,2032.0,72265.0,2032.0,12265.0,0.4,13.01
8.9,8.9,8.9,10350.000000000004,102350,,,,,376.0,3714.0,1696.0,16768.0,631.0,6243.0,2703.0,79225.0,2703.0,19225.0,,,,,243.0,2941.0,1098.0,13275.0,409.0,4943.0,1751.0,74016.0,1751.0,14016.0,0.36,13.37
post-use,8.9,9.790000000000001,0.0,102350,0,60000,0,-7500,0.0,3714.0,0.0,16768.0,0.0,6243.0,0.0,79225.0,0.0,19225.0,0,60000,0.0,-7143.0,0.0,2941.0,0.0,13275.0,0.0,4943.0,0.0,74016.0,0.0,14016.0,0.0,13.37
