period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.47,5.47
1,1.0,1.0,14250,14250,,,,,1596.0,1596.0,1788,1788,1439.0,1439.0,4823.0,47278.0,4823.0,4823.0,,,,,1549.0,1549.0,1736.0,1736.0,1397.0,1397.0,4683.0,47137.0,4683.0,4683.0,3.92,9.39
2,2.0,2.0,14250,28500,,,,,1596.0,3192.0,1788,3576,1439.0,2878.0,4823.0,52101.0,4823.0,9646.0,,,,,1504.0,3053.0,1685.0,3421.0,1357.0,2754.0,4546.0,51683.0,4546.0,9229.0,3.92,13.3
3,3.0,3.0,14250,42750,,,,,1596.0,4787.0,1788,5364,1439.0,4318.0,4823.0,56924.0,4823.0,14469.0,,,,,1460.0,4514.0,1636.0,5058.0,1317.0,4071.0,4414.0,56097.0,4414.0,13642.0,3.92,17.22
4,4.0,4.0,14250,57000,,,,,1596.0,6383.0,1788,7152,1439.0,5757.0,4823.0,61747.0,4823.0,19292.0,,,,,1418.0,5932.0,1589.0,6646.0,1279.0,5350.0,4285.0,60382.0,4285.0,17928.0,3.92,21.13
5,5.0,5.0,14250,71250,,,,,1596.0,7979.0,1788,8940,1439.0,7196.0,4823.0,66570.0,4823.0,24115.0,,,,,1377.0,7308.0,1542.0,8189.0,1242.0,6591.0,4160.0,64542.0,4160.0,22088.0,3.92,25.05
6,6.0,6.0,14250,85500,,,,,1596.0,9575.0,1788,10728,1439.0,8636.0,4823.0,71393.0,4823.0,28938.0,,,,,1336.0,8645.0,1497.0,9686.0,1205.0,7797.0,4039.0,68582.0,4039.0,26127.0,3.92,28.97
7,7.0,7.0,14250,99750,,,,,1596.0,11170.0,1788,12516,1439.0,10075.0,4823.0,76216.0,4823.0,33761.0,,,,,1298.0,9942.0,1454.0,11140.0,1170.0,8967.0,3922.0,72503.0,3922.0,30049.0,3.92,32.88
8,8.0,8.0,14250,114000,,,,,1596.0,12766.0,1788,14304,1439.0,11514.0,4823.0,81039.0,4823.0,38584.0,,,,,1260.0,11202.0,1411.0,12551.0,1136.0,10103.0,3807.0,76311.0,3807.0,33856.0,3.92,36.8
9,9.0,9.0,14250,128250,,,,,1596.0,14362.0,1788,16092,1439.0,12953.0,4823.0,85862.0,4823.0,43407.0,,,,,1223.0,12425.0,1370.0,13922.0,1103.0,11206.0,3696.0,80007.0,3696.0,37553.0,3.92,40.71
10,10.0,10.0,14250,142500,,,,,1596.0,15958.0,1788,17880,1439.0,14392.0,4823.0,90685.0,4823.0,48230.0,,,,,1187.0,13612.0,1330.0,15252.0,1071.0,12277.0,3589.0,83596.0,3589.0,41141.0,3.92,44.63
11,11.0,11.0,14250,156750,,,,,1596.0,17553.0,1788,19668,1439.0,15832.0,4823.0,95508.0,4823.0,53053.0,,,,,1153.0,14765.0,1292.0,16544.0,1040.0,13317.0,3484.0,87080.0,3484.0,44626.0,3.92,48.55
11.5,11.5,11.5,7125,163875,,,,,798.0,18351.0,894,20562,720.0,16551.0,2412.0,97919.0,2412.0,55465.0,,,,,568.0,15333.0,636.0,17180.0,512.0,13829.0,1717.0,88797.0,1717.0,46342.0,1.96,50.5
post-use,11.5,12.65,0,163875,0.0,42454.0,0,0,0.0,18351.0,0,20562,0.0,16551.0,0.0,97919.0,0.0,55465.0,0.0,42454.0,0,0,0.0,15333.0,0.0,17180.0,0.0,13829.0,0.0,88797.0,0.0,46342.0,0.0,50.5
