period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0,0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,555.0,555.0,1884,1884,793,793,1843.0,63291.0,1843.0,1843.0,,,-1323.0,-1323.0,529.0,529.0,1794.0,1794.0,755.0,755.0,1756.0,63204.0,1756.0,1756.0,4.47,14.29
2,2,2.0,13000,26000,,,,,555.0,1110.0,1884,3768,793,1586,3232.0,66524.0,3232.0,5076.0,,,,,504.0,1032.0,1709.0,3503.0,719.0,1475.0,2932.0,66135.0,2932.0,4687.0,4.47,18.76
3,3,3.0,13000,39000,,,,,555.0,1665.0,1884,5652,793,2379,3232.0,69756.0,3232.0,8308.0,,,,,480.0,1512.0,1627.0,5131.0,685.0,2160.0,2792.0,68927.0,2792.0,7479.0,4.47,23.23
4,4,4.0,13000,52000,,,,,555.0,2221.0,1884,7536,793,3172,3232.0,72988.0,3232.0,11540.0,,,,,457.0,1968.0,1550.0,6681.0,652.0,2812.0,2659.0,71586.0,2659.0,10138.0,4.47,27.7
5,5,5.0,13000,65000,,,,,555.0,2776.0,1884,9420,793,3965,3232.0,76220.0,3232.0,14772.0,,,,,435.0,2403.0,1476.0,8157.0,621.0,3433.0,2532.0,74119.0,2532.0,12671.0,4.47,32.18
6,6,6.0,13000,78000,,,,,555.0,3331.0,1884,11304,793,4758,3232.0,79452.0,3232.0,18004.0,,,,,414.0,2818.0,1406.0,9563.0,592.0,4025.0,2412.0,76531.0,2412.0,15083.0,4.47,36.65
7,7,7.0,13000,91000,,,,,555.0,3886.0,1884,13188,793,5551,3232.0,82684.0,3232.0,21236.0,,,,,395.0,3212.0,1339.0,10902.0,564.0,4589.0,2297.0,78828.0,2297.0,17380.0,4.47,41.12
8,8,8.0,13000,104000,,,,,555.0,4441.0,1884,15072,793,6344,3232.0,85916.0,3232.0,24468.0,,,,,376.0,3588.0,1275.0,12177.0,537.0,5125.0,2188.0,81015.0,2188.0,19567.0,4.47,45.59
9,9,9.0,13000,117000,,,,,555.0,4996.0,1884,16956,793,7137,3232.0,89149.0,3232.0,27701.0,,,,,358.0,3946.0,1214.0,13391.0,511.0,5637.0,2083.0,83099.0,2083.0,21651.0,4.47,50.06
10,10,10.0,13000,130000,,,,,555.0,5551.0,1884,18840,793,7930,3232.0,92381.0,3232.0,30933.0,,,,,341.0,4287.0,1157.0,14548.0,487.0,6123.0,1984.0,85083.0,1984.0,23635.0,4.47,54.53
11,11,11.0,13000,143000,,,,,555.0,6106.0,1884,20724,793,8723,3232.0,95613.0,3232.0,34165.0,,,,,325.0,4611.0,1102.0,15649.0,464.0,6587.0,1890.0,86973.0,1890.0,25525.0,4.47,59.0
12,12,12.0,13000,156000,,,,,555.0,6662.0,1884,22608,793,9516,3232.0,98845.0,3232.0,37397.0,,,,,309.0,4920.0,1049.0,16698.0,442.0,7029.0,1800.0,88773.0,1800.0,27325.0,4.47,63.47
13,13,13.0,13000,169000,,,,,555.0,7217.0,1884,24492,793,10309,3232.0,102077.0,3232.0,40629.0,,,,,294.0,5215.0,999.0,17697.0,421.0,7449.0,1714.0,90487.0,1714.0,29039.0,4.47,67.94
post-use,13,14.3,0,169000,0,61448,0.0,-1389.0,0.0,7217.0,0,24492,0,10309,0.0,102077.0,0.0,40629.0,0,61448,0.0,-1323.0,0.0,5215.0,0.0,17697.0,0.0,7449.0,0.0,90487.0,0.0,29039.0,0.0,67.94
