period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,887.0,887.0,1884,1884,808.0,808.0,2190.0,63638.0,2190.0,2190.0,,,-1323.0,-1323.0,845.0,845.0,1794.0,1794.0,770.0,770.0,2086.0,63534.0,2086.0,2086.0,1.18,11.0
2,2,2.0,13250,26500,,,,,887.0,1774.0,1884,3768,808.0,1616.0,3579.0,67218.0,3579.0,5770.0,,,,,804.0,1649.0,1709.0,3503.0,733.0,1503.0,3246.0,66781.0,3246.0,5333.0,1.18,12.18
3,3,3.0,13250,39750,,,,,887.0,2661.0,1884,5652,808.0,2425.0,3579.0,70797.0,3579.0,9349.0,,,,,766.0,2415.0,1627.0,5131.0,698.0,2201.0,3092.0,69872.0,3092.0,8424.0,1.18,13.35
4,4,4.0,13250,53000,,,,,887.0,3547.0,1884,7536,808.0,3233.0,3579.0,74376.0,3579.0,12928.0,,,,,730.0,3145.0,1550.0,6681.0,665.0,2866.0,2945.0,72817.0,2945.0,11369.0,1.18,14.53
5,5,5.0,13250,66250,,,,,887.0,4434.0,1884,9420,808.0,4041.0,3579.0,77955.0,3579.0,16507.0,,,,,695.0,3840.0,1476.0,8157.0,633.0,3499.0,2804.0,75621.0,2804.0,14173.0,1.18,15.71
6,6,6.0,13250,79500,,,,,887.0,5321.0,1884,11304,808.0,4850.0,3579.0,81534.0,3579.0,20086.0,,,,,662.0,4501.0,1406.0,9563.0,603.0,4102.0,2671.0,78292.0,2671.0,16844.0,1.18,16.88
7,7,7.0,13250,92750,,,,,887.0,6208.0,1884,13188,808.0,5658.0,3579.0,85113.0,3579.0,23665.0,,,,,630.0,5132.0,1339.0,10902.0,574.0,4677.0,2544.0,80836.0,2544.0,19388.0,1.18,18.06
8,8,8.0,13250,106000,,,,,887.0,7095.0,1884,15072,808.0,6466.0,3579.0,88692.0,3579.0,27244.0,,,,,600.0,5732.0,1275.0,12177.0,547.0,5224.0,2422.0,83258.0,2422.0,21810.0,1.18,19.24
9,9,9.0,13250,119250,,,,,887.0,7982.0,1884,16956,808.0,7274.0,3579.0,92271.0,3579.0,30823.0,,,,,572.0,6304.0,1214.0,13391.0,521.0,5745.0,2307.0,85565.0,2307.0,24117.0,1.18,20.42
10,10,10.0,13250,132500,,,,,887.0,8869.0,1884,18840,808.0,8082.0,3579.0,95851.0,3579.0,34403.0,,,,,544.0,6848.0,1157.0,14548.0,496.0,6241.0,2197.0,87762.0,2197.0,26314.0,1.18,21.59
11,11,11.0,13250,145750,,,,,887.0,9756.0,1884,20724,808.0,8891.0,3579.0,99430.0,3579.0,37982.0,,,,,519.0,7367.0,1102.0,15649.0,473.0,6714.0,2093.0,89855.0,2093.0,28407.0,1.18,22.77
12,12,12.0,13250,159000,,,,,887.0,10642.0,1884,22608,808.0,9699.0,3579.0,103009.0,3579.0,41561.0,,,,,494.0,7861.0,1049.0,16698.0,450.0,7164.0,1993.0,91848.0,1993.0,30400.0,1.18,23.95
13,13,13.0,13250,172250,,,,,887.0,11529.0,1884,24492,808.0,10507.0,3579.0,106588.0,3579.0,45140.0,,,,,470.0,8331.0,999.0,17697.0,429.0,7592.0,1898.0,93746.0,1898.0,32298.0,1.18,25.12
post-use,13,14.3,0,172250,0,61448,0.0,-1389.0,0.0,11529.0,0,24492,0.0,10507.0,0.0,106588.0,0.0,45140.0,0,61448,0.0,-1323.0,0.0,8331.0,0.0,17697.0,0.0,7592.0,0.0,93746.0,0.0,32298.0,0.0,25.12
