period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1414.0,1414.0,1788.0,1788.0,1162.0,1162.0,4364.0,26064.0,4364.0,4364.0,,,,,790.0,790.0,999.0,999.0,649.0,649.0,2438.0,24138.0,2438.0,2438.0,3.06,8.53
2,2.0,2.0,11500.0,23000,,,,,1414.0,2829.0,1788.0,3576.0,1162.0,2323.0,4364.0,30428.0,4364.0,8728.0,,,,,441.0,1232.0,558.0,1557.0,363.0,1011.0,1362.0,25500.0,1362.0,3800.0,3.06,11.59
3,3.0,3.0,11500.0,34500,,,,,1414.0,4244.0,1788.0,5364.0,1162.0,3484.0,4364.0,34792.0,4364.0,13092.0,,,,,247.0,1478.0,312.0,1869.0,203.0,1214.0,761.0,26261.0,761.0,4561.0,3.06,14.65
4,4.0,4.0,11500.0,46000,,,,,1414.0,5658.0,1788.0,7152.0,1162.0,4646.0,4364.0,39156.0,4364.0,17456.0,,,,,138.0,1616.0,174.0,2043.0,113.0,1327.0,425.0,26686.0,425.0,4986.0,3.06,17.71
5,5.0,5.0,11500.0,57500,,,,,1414.0,7072.0,1788.0,8940.0,1162.0,5808.0,4364.0,43520.0,4364.0,21820.0,,,,,77.0,1693.0,97.0,2140.0,63.0,1390.0,237.0,26923.0,237.0,5223.0,3.06,20.77
6,6.0,6.0,11500.0,69000,,,,,1414.0,8487.0,1788.0,10728.0,1162.0,6969.0,4364.0,47884.0,4364.0,26184.0,,,,,43.0,1736.0,54.0,2194.0,35.0,1426.0,133.0,27056.0,133.0,5356.0,3.06,23.83
7,7.0,7.0,11500.0,80500,,,,,1414.0,9902.0,1788.0,12516.0,1162.0,8130.0,4364.0,52248.0,4364.0,30548.0,,,,,24.0,1760.0,30.0,2225.0,20.0,1445.0,74.0,27130.0,74.0,5430.0,3.06,26.89
8,8.0,8.0,11500.0,92000,,,,,1414.0,11316.0,1788.0,14304.0,1162.0,9292.0,4364.0,56612.0,4364.0,34912.0,,,,,13.0,1774.0,17.0,2242.0,11.0,1456.0,41.0,27172.0,41.0,5472.0,3.06,29.95
8.9,8.9,8.9,10350.000000000004,102350,,,,,1273.0,12589.0,1609.0,15913.0,1045.0,10337.0,3928.0,60540.0,3928.0,38840.0,,,,,7.0,1781.0,9.0,2251.0,6.0,1462.0,22.0,27194.0,22.0,5494.0,2.75,32.71
post-use,8.9,9.790000000000001,0.0,102350,0,21700,0,0,0.0,12589.0,0.0,15913.0,0.0,10337.0,0.0,60540.0,0.0,38840.0,0,21700,0,0,0.0,1781.0,0.0,2251.0,0.0,1462.0,0.0,27194.0,0.0,5494.0,0.0,32.71
