period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1.0,1.0,12500.0,12500,,,,,2247.0,2247.0,1788.0,1788.0,1262.0,1262.0,5297.0,68042.0,5297.0,5297.0,,,,,1235.0,1235.0,982.0,982.0,694.0,694.0,2911.0,65655.0,2911.0,2911.0,4.92,10.39
2,2.0,2.0,12500.0,25000,,,,,2247.0,4494.0,1788.0,3576.0,1262.0,2525.0,5297.0,73339.0,5297.0,10595.0,,,,,678.0,1913.0,540.0,1522.0,381.0,1075.0,1599.0,67254.0,1599.0,4510.0,4.92,15.31
3,3.0,3.0,12500.0,37500,,,,,2247.0,6741.0,1788.0,5364.0,1262.0,3788.0,5297.0,78636.0,5297.0,15892.0,,,,,373.0,2286.0,297.0,1819.0,209.0,1284.0,879.0,68133.0,879.0,5389.0,4.92,20.24
4,4.0,4.0,12500.0,50000,,,,,2247.0,8988.0,1788.0,7152.0,1262.0,5050.0,5297.0,83934.0,5297.0,21190.0,,,,,205.0,2490.0,163.0,1982.0,115.0,1399.0,483.0,68616.0,483.0,5871.0,4.92,25.16
5,5.0,5.0,12500.0,62500,,,,,2247.0,11234.0,1788.0,8940.0,1262.0,6312.0,5297.0,89231.0,5297.0,26487.0,,,,,113.0,2603.0,90.0,2071.0,63.0,1463.0,265.0,68881.0,265.0,6137.0,4.92,30.08
6,6.0,6.0,12500.0,75000,,,,,2247.0,13481.0,1788.0,10728.0,1262.0,7575.0,5297.0,94529.0,5297.0,31784.0,,,,,62.0,2665.0,49.0,2120.0,35.0,1497.0,146.0,69027.0,146.0,6282.0,4.92,35.0
7,7.0,7.0,12500.0,87500,,,,,2247.0,15728.0,1788.0,12516.0,1262.0,8838.0,5297.0,99826.0,5297.0,37082.0,,,,,34.0,2699.0,27.0,2148.0,19.0,1516.0,80.0,69107.0,80.0,6363.0,4.92,39.92
8,8.0,8.0,12500.0,100000,,,,,2247.0,17975.0,1788.0,14304.0,1262.0,10100.0,5297.0,105123.0,5297.0,42379.0,,,,,19.0,2717.0,15.0,2162.0,10.0,1527.0,44.0,69151.0,44.0,6407.0,4.92,44.84
8.9,8.9,8.9,11250.000000000004,111250,,,,,2022.0,19997.0,1609.0,15913.0,1136.0,11236.0,4768.0,109891.0,4768.0,47147.0,,,,,10.0,2727.0,8.0,2170.0,6.0,1532.0,23.0,69174.0,23.0,6430.0,4.43,49.27
post-use,8.9,9.790000000000001,0.0,111250,0.0,62744.0,0,0,0.0,19997.0,0.0,15913.0,0.0,11236.0,0.0,109891.0,0.0,47147.0,0.0,62744.0,0,0,0.0,2727.0,0.0,2170.0,0.0,1532.0,0.0,69174.0,0.0,6430.0,0.0,49.27
