period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,858.0,858.0,1884,1884,808.0,808.0,2162.0,62162.0,2162.0,2162.0,,,-847.0,-847.0,523.0,523.0,1149.0,1149.0,493.0,493.0,1318.0,61318.0,1318.0,1318.0,2.69,12.51
2,2,2.0,13250,26500,,,,,858.0,1716.0,1884,3768,808.0,1616.0,3550.0,65712.0,3550.0,5712.0,,,,,319.0,842.0,700.0,1849.0,301.0,793.0,1320.0,62638.0,1320.0,2638.0,2.69,15.21
3,3,3.0,13250,39750,,,,,858.0,2574.0,1884,5652,808.0,2425.0,3550.0,69262.0,3550.0,9262.0,,,,,195.0,1037.0,427.0,2276.0,183.0,977.0,805.0,63443.0,805.0,3443.0,2.69,17.9
4,4,4.0,13250,53000,,,,,858.0,3432.0,1884,7536,808.0,3233.0,3550.0,72812.0,3550.0,12812.0,,,,,119.0,1155.0,260.0,2537.0,112.0,1088.0,491.0,63934.0,491.0,3934.0,2.69,20.59
5,5,5.0,13250,66250,,,,,858.0,4290.0,1884,9420,808.0,4041.0,3550.0,76362.0,3550.0,16362.0,,,,,72.0,1228.0,159.0,2696.0,68.0,1156.0,299.0,64233.0,299.0,4233.0,2.69,23.28
6,6,6.0,13250,79500,,,,,858.0,5148.0,1884,11304,808.0,4850.0,3550.0,79913.0,3550.0,19913.0,,,,,44.0,1272.0,97.0,2792.0,42.0,1198.0,182.0,64415.0,182.0,4415.0,2.69,25.97
7,7,7.0,13250,92750,,,,,858.0,6006.0,1884,13188,808.0,5658.0,3550.0,83463.0,3550.0,23463.0,,,,,27.0,1299.0,59.0,2851.0,25.0,1223.0,111.0,64527.0,111.0,4527.0,2.69,28.67
8,8,8.0,13250,106000,,,,,858.0,6864.0,1884,15072,808.0,6466.0,3550.0,87013.0,3550.0,27013.0,,,,,16.0,1315.0,36.0,2887.0,15.0,1239.0,68.0,64594.0,68.0,4594.0,2.69,31.36
9,9,9.0,13250,119250,,,,,858.0,7722.0,1884,16956,808.0,7274.0,3550.0,90563.0,3550.0,30563.0,,,,,10.0,1325.0,22.0,2909.0,9.0,1248.0,41.0,64636.0,41.0,4636.0,2.69,34.05
10,10,10.0,13250,132500,,,,,858.0,8580.0,1884,18840,808.0,8082.0,3550.0,94113.0,3550.0,34113.0,,,,,6.0,1331.0,13.0,2923.0,6.0,1254.0,25.0,64661.0,25.0,4661.0,2.69,36.74
11,11,11.0,13250,145750,,,,,858.0,9438.0,1884,20724,808.0,8891.0,3550.0,97664.0,3550.0,37664.0,,,,,4.0,1335.0,8.0,2931.0,4.0,1257.0,15.0,64676.0,15.0,4676.0,2.69,39.43
12,12,12.0,13250,159000,,,,,858.0,10296.0,1884,22608,808.0,9699.0,3550.0,101214.0,3550.0,41214.0,,,,,2.0,1337.0,5.0,2936.0,2.0,1260.0,9.0,64686.0,9.0,4686.0,2.69,42.12
13,13,13.0,13250,172250,,,,,858.0,11154.0,1884,24492,808.0,10507.0,3550.0,104764.0,3550.0,44764.0,,,,,1.0,1338.0,3.0,2939.0,1.0,1261.0,6.0,64692.0,6.0,4692.0,2.69,44.82
post-use,13,14.3,0,172250,0,60000,0.0,-1389.0,0.0,11154.0,0,24492,0.0,10507.0,0.0,104764.0,0.0,44764.0,0,60000,0.0,-847.0,0.0,1338.0,0.0,2939.0,0.0,1261.0,0.0,64692.0,0.0,4692.0,0.0,44.82
