period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,69130,69130,,,0.0,0.0,0,0,0,0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,772.0,772.0,1884,1884,793,793,2060.0,71190.0,2060.0,2060.0,,,-1323.0,-1323.0,735.0,735.0,1794.0,1794.0,755.0,755.0,1962.0,71092.0,1962.0,1962.0,2.42,12.24
2,2,2.0,13000,26000,,,,,772.0,1543.0,1884,3768,793,1586,3449.0,74639.0,3449.0,5509.0,,,,,700.0,1435.0,1709.0,3503.0,719.0,1475.0,3128.0,74220.0,3128.0,5090.0,2.42,14.66
3,3,3.0,13000,39000,,,,,772.0,2315.0,1884,5652,793,2379,3449.0,78087.0,3449.0,8957.0,,,,,667.0,2101.0,1627.0,5131.0,685.0,2160.0,2979.0,77199.0,2979.0,8069.0,2.42,17.09
4,4,4.0,13000,52000,,,,,772.0,3087.0,1884,7536,793,3172,3449.0,81536.0,3449.0,12406.0,,,,,635.0,2736.0,1550.0,6681.0,652.0,2812.0,2837.0,80036.0,2837.0,10906.0,2.42,19.51
5,5,5.0,13000,65000,,,,,772.0,3858.0,1884,9420,793,3965,3449.0,84984.0,3449.0,15854.0,,,,,605.0,3341.0,1476.0,8157.0,621.0,3433.0,2702.0,82738.0,2702.0,13608.0,2.42,21.93
6,6,6.0,13000,78000,,,,,772.0,4630.0,1884,11304,793,4758,3449.0,88433.0,3449.0,19303.0,,,,,576.0,3917.0,1406.0,9563.0,592.0,4025.0,2573.0,85312.0,2573.0,16182.0,2.42,24.35
7,7,7.0,13000,91000,,,,,772.0,5401.0,1884,13188,793,5551,3449.0,91882.0,3449.0,22752.0,,,,,548.0,4465.0,1339.0,10902.0,564.0,4589.0,2451.0,87762.0,2451.0,18632.0,2.42,26.77
8,8,8.0,13000,104000,,,,,772.0,6173.0,1884,15072,793,6344,3449.0,95330.0,3449.0,26200.0,,,,,522.0,4987.0,1275.0,12177.0,537.0,5125.0,2334.0,90097.0,2334.0,20967.0,2.42,29.19
9,9,9.0,13000,117000,,,,,772.0,6945.0,1884,16956,793,7137,3449.0,98779.0,3449.0,29649.0,,,,,497.0,5485.0,1214.0,13391.0,511.0,5637.0,2223.0,92320.0,2223.0,23190.0,2.42,31.61
10,10,10.0,13000,130000,,,,,772.0,7716.0,1884,18840,793,7930,3449.0,102228.0,3449.0,33098.0,,,,,474.0,5958.0,1157.0,14548.0,487.0,6123.0,2117.0,94437.0,2117.0,25307.0,2.42,34.03
11,11,11.0,13000,143000,,,,,772.0,8488.0,1884,20724,793,8723,3449.0,105676.0,3449.0,36546.0,,,,,451.0,6409.0,1102.0,15649.0,464.0,6587.0,2016.0,96453.0,2016.0,27323.0,2.42,36.45
12,12,12.0,13000,156000,,,,,772.0,9260.0,1884,22608,793,9516,3449.0,109125.0,3449.0,39995.0,,,,,430.0,6839.0,1049.0,16698.0,442.0,7029.0,1920.0,98374.0,1920.0,29244.0,2.42,38.87
13,13,13.0,13000,169000,,,,,772.0,10031.0,1884,24492,793,10309,3449.0,112573.0,3449.0,43443.0,,,,,409.0,7248.0,999.0,17697.0,421.0,7449.0,1829.0,100202.0,1829.0,31072.0,2.42,41.3
post-use,13,14.3,0,169000,0,69130,0.0,-1389.0,0.0,10031.0,0,24492,0,10309,0.0,112573.0,0.0,43443.0,0,69130,0.0,-1323.0,0.0,7248.0,0.0,17697.0,0.0,7449.0,0.0,100202.0,0.0,31072.0,0.0,41.3
