period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1.0,1.0,12500.0,12500,,,,,2114.0,2114.0,1788.0,1788.0,1262.0,1262.0,5165.0,79085.0,5165.0,5165.0,,,,,1162.0,1162.0,982.0,982.0,694.0,694.0,2838.0,76758.0,2838.0,2838.0,4.62,10.09
2,2.0,2.0,12500.0,25000,,,,,2114.0,4229.0,1788.0,3576.0,1262.0,2525.0,5165.0,84250.0,5165.0,10330.0,,,,,638.0,1800.0,540.0,1522.0,381.0,1075.0,1559.0,78317.0,1559.0,4397.0,4.62,14.71
3,3.0,3.0,12500.0,37500,,,,,2114.0,6343.0,1788.0,5364.0,1262.0,3788.0,5165.0,89414.0,5165.0,15494.0,,,,,351.0,2151.0,297.0,1819.0,209.0,1284.0,857.0,79174.0,857.0,5254.0,4.62,19.33
4,4.0,4.0,12500.0,50000,,,,,2114.0,8457.0,1788.0,7152.0,1262.0,5050.0,5165.0,94579.0,5165.0,20659.0,,,,,193.0,2343.0,163.0,1982.0,115.0,1399.0,471.0,79645.0,471.0,5725.0,4.62,23.95
5,5.0,5.0,12500.0,62500,,,,,2114.0,10572.0,1788.0,8940.0,1262.0,6312.0,5165.0,99744.0,5165.0,25824.0,,,,,106.0,2449.0,90.0,2071.0,63.0,1463.0,259.0,79903.0,259.0,5983.0,4.62,28.57
6,6.0,6.0,12500.0,75000,,,,,2114.0,12686.0,1788.0,10728.0,1262.0,7575.0,5165.0,104909.0,5165.0,30989.0,,,,,58.0,2507.0,49.0,2120.0,35.0,1497.0,142.0,80045.0,142.0,6125.0,4.62,33.19
7,7.0,7.0,12500.0,87500,,,,,2114.0,14800.0,1788.0,12516.0,1262.0,8838.0,5165.0,110074.0,5165.0,36154.0,,,,,32.0,2539.0,27.0,2148.0,19.0,1516.0,78.0,80123.0,78.0,6203.0,4.62,37.81
8,8.0,8.0,12500.0,100000,,,,,2114.0,16915.0,1788.0,14304.0,1262.0,10100.0,5165.0,115239.0,5165.0,41319.0,,,,,18.0,2557.0,15.0,2162.0,10.0,1527.0,43.0,80166.0,43.0,6246.0,4.62,42.43
8.9,8.9,8.9,11250.000000000004,111250,,,,,1903.0,18817.0,1609.0,15913.0,1136.0,11236.0,4648.0,119887.0,4648.0,45967.0,,,,,9.0,2566.0,8.0,2170.0,6.0,1532.0,23.0,80189.0,23.0,6269.0,4.16,46.59
post-use,8.9,9.790000000000001,0.0,111250,0,73920,0,0,0.0,18817.0,0.0,15913.0,0.0,11236.0,0.0,119887.0,0.0,45967.0,0,73920,0,0,0.0,2566.0,0.0,2170.0,0.0,1532.0,0.0,80189.0,0.0,6269.0,0.0,46.59
