period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,500.0,500.0,1884,1884,808.0,808.0,1804.0,30804.0,1804.0,1804.0,,,-847.0,-847.0,305.0,305.0,1149.0,1149.0,493.0,493.0,1100.0,30100.0,1100.0,1100.0,1.57,11.39
2,2,2.0,13250,26500,,,,,500.0,1001.0,1884,3768,808.0,1616.0,3193.0,33997.0,3193.0,4997.0,,,,,186.0,491.0,700.0,1849.0,301.0,793.0,1187.0,31287.0,1187.0,2287.0,1.57,12.96
3,3,3.0,13250,39750,,,,,500.0,1501.0,1884,5652,808.0,2425.0,3193.0,37190.0,3193.0,8190.0,,,,,113.0,605.0,427.0,2276.0,183.0,977.0,724.0,32011.0,724.0,3011.0,1.57,14.53
4,4,4.0,13250,53000,,,,,500.0,2002.0,1884,7536,808.0,3233.0,3193.0,40382.0,3193.0,11382.0,,,,,69.0,674.0,260.0,2537.0,112.0,1088.0,441.0,32452.0,441.0,3452.0,1.57,16.1
5,5,5.0,13250,66250,,,,,500.0,2502.0,1884,9420,808.0,4041.0,3193.0,43575.0,3193.0,14575.0,,,,,42.0,716.0,159.0,2696.0,68.0,1156.0,269.0,32721.0,269.0,3721.0,1.57,17.67
6,6,6.0,13250,79500,,,,,500.0,3003.0,1884,11304,808.0,4850.0,3193.0,46768.0,3193.0,17768.0,,,,,26.0,742.0,97.0,2792.0,42.0,1198.0,164.0,32885.0,164.0,3885.0,1.57,19.24
7,7,7.0,13250,92750,,,,,500.0,3503.0,1884,13188,808.0,5658.0,3193.0,49960.0,3193.0,20960.0,,,,,16.0,757.0,59.0,2851.0,25.0,1223.0,100.0,32986.0,100.0,3986.0,1.57,20.81
8,8,8.0,13250,106000,,,,,500.0,4004.0,1884,15072,808.0,6466.0,3193.0,53153.0,3193.0,24153.0,,,,,10.0,767.0,36.0,2887.0,15.0,1239.0,61.0,33047.0,61.0,4047.0,1.57,22.38
9,9,9.0,13250,119250,,,,,500.0,4504.0,1884,16956,808.0,7274.0,3193.0,56346.0,3193.0,27346.0,,,,,6.0,773.0,22.0,2909.0,9.0,1248.0,37.0,33084.0,37.0,4084.0,1.57,23.95
10,10,10.0,13250,132500,,,,,500.0,5005.0,1884,18840,808.0,8082.0,3193.0,59539.0,3193.0,30539.0,,,,,4.0,776.0,13.0,2923.0,6.0,1254.0,23.0,33106.0,23.0,4106.0,1.57,25.52
11,11,11.0,13250,145750,,,,,500.0,5505.0,1884,20724,808.0,8891.0,3193.0,62731.0,3193.0,33731.0,,,,,2.0,779.0,8.0,2931.0,4.0,1257.0,14.0,33120.0,14.0,4120.0,1.57,27.1
12,12,12.0,13250,159000,,,,,500.0,6006.0,1884,22608,808.0,9699.0,3193.0,65924.0,3193.0,36924.0,,,,,1.0,780.0,5.0,2936.0,2.0,1260.0,8.0,33129.0,8.0,4129.0,1.57,28.67
13,13,13.0,13250,172250,,,,,500.0,6506.0,1884,24492,808.0,10507.0,3193.0,69117.0,3193.0,40117.0,,,,,1.0,781.0,3.0,2939.0,1.0,1261.0,5.0,33134.0,5.0,4134.0,1.57,30.24
post-use,13,14.3,0,172250,0,29000,0.0,-1389.0,0.0,6506.0,0,24492,0.0,10507.0,0.0,69117.0,0.0,40117.0,0,29000,0.0,-847.0,0.0,781.0,0.0,2939.0,0.0,1261.0,0.0,33134.0,0.0,4134.0,0.0,30.24
