period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.82,9.82
1,1.0,1.0,13000.0,13000,,,-7500,-7500,772.0,772.0,1884.0,1884.0,793.0,793.0,-4051.0,65079.0,-4051.0,-4051.0,,,-7143.0,-7143.0,735.0,735.0,1794.0,1794.0,755.0,755.0,-3858.0,65272.0,-3858.0,-3858.0,2.42,12.24
2,2.0,2.0,13000.0,26000,,,,,772.0,1543.0,1884.0,3768.0,793.0,1586.0,3449.0,68527.0,3449.0,-603.0,,,,,700.0,1435.0,1709.0,3503.0,719.0,1475.0,3128.0,68400.0,3128.0,-730.0,2.42,14.66
3,3.0,3.0,13000.0,39000,,,,,772.0,2315.0,1884.0,5652.0,793.0,2379.0,3449.0,71976.0,3449.0,2846.0,,,,,667.0,2101.0,1627.0,5131.0,685.0,2160.0,2979.0,71379.0,2979.0,2249.0,2.42,17.09
4,4.0,4.0,13000.0,52000,,,,,772.0,3087.0,1884.0,7536.0,793.0,3172.0,3449.0,75425.0,3449.0,6295.0,,,,,635.0,2736.0,1550.0,6681.0,652.0,2812.0,2837.0,74216.0,2837.0,5086.0,2.42,19.51
5,5.0,5.0,13000.0,65000,,,,,772.0,3858.0,1884.0,9420.0,793.0,3965.0,3449.0,78873.0,3449.0,9743.0,,,,,605.0,3341.0,1476.0,8157.0,621.0,3433.0,2702.0,76918.0,2702.0,7788.0,2.42,21.93
6,6.0,6.0,13000.0,78000,,,,,772.0,4630.0,1884.0,11304.0,793.0,4758.0,3449.0,82322.0,3449.0,13192.0,,,,,576.0,3917.0,1406.0,9563.0,592.0,4025.0,2573.0,79491.0,2573.0,10361.0,2.42,24.35
7,7.0,7.0,13000.0,91000,,,,,772.0,5401.0,1884.0,13188.0,793.0,5551.0,3449.0,85770.0,3449.0,16640.0,,,,,548.0,4465.0,1339.0,10902.0,564.0,4589.0,2451.0,81942.0,2451.0,12812.0,2.42,26.77
8,8.0,8.0,13000.0,104000,,,,,772.0,6173.0,1884.0,15072.0,793.0,6344.0,3449.0,89219.0,3449.0,20089.0,,,,,522.0,4987.0,1275.0,12177.0,537.0,5125.0,2334.0,84276.0,2334.0,15146.0,2.42,29.19
8.9,8.9,8.9,11700.000000000005,115700,,,,,694.0,6867.0,1696.0,16768.0,714.0,7058.0,3104.0,92323.0,3104.0,23193.0,,,,,450.0,5437.0,1098.0,13275.0,462.0,5588.0,2011.0,86287.0,2011.0,17157.0,2.18,31.37
post-use,8.9,9.790000000000001,0.0,115700,0,69130,0,-7500,0.0,6867.0,0.0,16768.0,0.0,7058.0,0.0,92323.0,0.0,23193.0,0,69130,0.0,-7143.0,0.0,5437.0,0.0,13275.0,0.0,5588.0,0.0,86287.0,0.0,17157.0,0.0,31.37
