period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,551.0,551.0,1884,1884,869.0,869.0,-848.0,59152.0,-848.0,-848.0,,,-4032.0,-4032.0,535.0,535.0,1829.0,1829.0,844.0,844.0,-824.0,59176.0,-824.0,-824.0,2.12,11.94
2,2.0,2.0,14250,28500,,,,,551.0,1103.0,1884,3768,869.0,1738.0,3305.0,62456.0,3305.0,2456.0,,,,,520.0,1055.0,1776.0,3605.0,819.0,1663.0,3115.0,62291.0,3115.0,2291.0,2.12,14.06
3,3.0,3.0,14250,42750,,,,,551.0,1654.0,1884,5652,869.0,2608.0,3305.0,65761.0,3305.0,5761.0,,,,,505.0,1560.0,1724.0,5329.0,795.0,2459.0,3024.0,65316.0,3024.0,5316.0,2.12,16.18
4,4.0,4.0,14250,57000,,,,,551.0,2206.0,1884,7536,869.0,3477.0,3305.0,69066.0,3305.0,9066.0,,,,,490.0,2050.0,1674.0,7003.0,772.0,3231.0,2936.0,68252.0,2936.0,8252.0,2.12,18.29
5,5.0,5.0,14250,71250,,,,,551.0,2757.0,1884,9420,869.0,4346.0,3305.0,72370.0,3305.0,12370.0,,,,,476.0,2525.0,1625.0,8628.0,750.0,3981.0,2851.0,71102.0,2851.0,11102.0,2.12,20.41
6,6.0,6.0,14250,85500,,,,,551.0,3308.0,1884,11304,869.0,5216.0,3305.0,75675.0,3305.0,15675.0,,,,,462.0,2987.0,1578.0,10206.0,728.0,4709.0,2768.0,73870.0,2768.0,13870.0,2.12,22.53
7,7.0,7.0,14250,99750,,,,,551.0,3860.0,1884,13188,869.0,6085.0,3305.0,78980.0,3305.0,18980.0,,,,,448.0,3435.0,1532.0,11738.0,707.0,5416.0,2687.0,76557.0,2687.0,16557.0,2.12,24.65
8,8.0,8.0,14250,114000,,,,,551.0,4411.0,1884,15072,869.0,6954.0,3305.0,82284.0,3305.0,22284.0,,,,,435.0,3871.0,1487.0,13225.0,686.0,6102.0,2609.0,79166.0,2609.0,19166.0,2.12,26.77
9,9.0,9.0,14250,128250,,,,,551.0,4963.0,1884,16956,869.0,7823.0,3305.0,85589.0,3305.0,25589.0,,,,,423.0,4293.0,1444.0,14669.0,666.0,6768.0,2533.0,81698.0,2533.0,21698.0,2.12,28.88
10,10.0,10.0,14250,142500,,,,,551.0,5514.0,1884,18840,869.0,8692.0,3305.0,88894.0,3305.0,28894.0,,,,,410.0,4704.0,1402.0,16071.0,647.0,7415.0,2459.0,84157.0,2459.0,24157.0,2.12,31.0
11,11.0,11.0,14250,156750,,,,,551.0,6066.0,1884,20724,869.0,9562.0,3305.0,92198.0,3305.0,32198.0,,,,,398.0,5102.0,1361.0,17432.0,628.0,8043.0,2387.0,86545.0,2387.0,26545.0,2.12,33.12
11.5,11.5,11.5,7125,163875,,,,,276.0,6341.0,942,21666,435.0,9996.0,1652.0,93851.0,1652.0,33851.0,,,,,196.0,5298.0,671.0,18102.0,309.0,8352.0,1176.0,87721.0,1176.0,27721.0,1.06,34.18
post-use,11.5,12.65,0,163875,0,60000,0,-4153,0.0,6341.0,0,21666,0.0,9996.0,0.0,93851.0,0.0,33851.0,0,60000,0.0,-4032.0,0.0,5298.0,0.0,18102.0,0.0,8352.0,0.0,87721.0,0.0,27721.0,0.0,34.18
