period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,21700,21700,,,0.0,0.0,0,0,0.0,0.0,21700,21700,0,0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1630.0,1630.0,1788,1788,1338.0,1338.0,4756,26456,4756,4756,,,,,994.0,994.0,1090.0,1090.0,816.0,816.0,2900.0,24600.0,2900.0,2900.0,3.53,9.0
2,2,2.0,13250,26500,,,,,1630.0,3260.0,1788,3576,1338.0,2676.0,4756,31212,4756,9512,,,,,606.0,1600.0,665.0,1755.0,498.0,1314.0,1768.0,26368.0,1768.0,4668.0,3.53,12.52
3,3,3.0,13250,39750,,,,,1630.0,4889.0,1788,5364,1338.0,4015.0,4756,35968,4756,14268,,,,,369.0,1969.0,405.0,2160.0,303.0,1617.0,1078.0,27447.0,1078.0,5747.0,3.53,16.05
4,4,4.0,13250,53000,,,,,1630.0,6519.0,1788,7152,1338.0,5353.0,4756,40724,4756,19024,,,,,225.0,2194.0,247.0,2408.0,185.0,1802.0,657.0,28104.0,657.0,6404.0,3.53,19.57
5,5,5.0,13250,66250,,,,,1630.0,8149.0,1788,8940,1338.0,6691.0,4756,45480,4756,23780,,,,,137.0,2332.0,151.0,2558.0,113.0,1915.0,401.0,28505.0,401.0,6805.0,3.53,23.1
6,6,6.0,13250,79500,,,,,1630.0,9778.0,1788,10728,1338.0,8030.0,4756,50236,4756,28536,,,,,84.0,2416.0,92.0,2650.0,69.0,1984.0,244.0,28749.0,244.0,7049.0,3.53,26.63
7,7,7.0,13250,92750,,,,,1630.0,11408.0,1788,12516,1338.0,9368.0,4756,54992,4756,33292,,,,,51.0,2467.0,56.0,2706.0,42.0,2025.0,149.0,28898.0,149.0,7198.0,3.53,30.15
8,8,8.0,13250,106000,,,,,1630.0,13038.0,1788,14304,1338.0,10706.0,4756,59748,4756,38048,,,,,31.0,2498.0,34.0,2740.0,26.0,2051.0,91.0,28989.0,91.0,7289.0,3.53,33.68
9,9,9.0,13250,119250,,,,,1630.0,14668.0,1788,16092,1338.0,12044.0,4756,64504,4756,42804,,,,,19.0,2517.0,21.0,2761.0,16.0,2067.0,55.0,29045.0,55.0,7345.0,3.53,37.2
10,10,10.0,13250,132500,,,,,1630.0,16298.0,1788,17880,1338.0,13382.0,4756,69260,4756,47560,,,,,12.0,2528.0,13.0,2774.0,10.0,2076.0,34.0,29078.0,34.0,7378.0,3.53,40.73
11,11,11.0,13250,145750,,,,,1630.0,17927.0,1788,19668,1338.0,14721.0,4756,74016,4756,52316,,,,,7.0,2535.0,8.0,2782.0,6.0,2082.0,21.0,29099.0,21.0,7399.0,3.53,44.25
12,12,12.0,13250,159000,,,,,1630.0,19557.0,1788,21456,1338.0,16059.0,4756,78772,4756,57072,,,,,4.0,2540.0,5.0,2786.0,4.0,2085.0,13.0,29112.0,13.0,7412.0,3.53,47.78
13,13,13.0,13250,172250,,,,,1630.0,21187.0,1788,23244,1338.0,17397.0,4756,83528,4756,61828,,,,,3.0,2542.0,3.0,2789.0,2.0,2088.0,8.0,29119.0,8.0,7419.0,3.53,51.31
post-use,13,14.3,0,172250,0,21700,0,0,0.0,21187.0,0,23244,0.0,17397.0,0,83528,0,61828,0,21700,0,0,0.0,2542.0,0.0,2789.0,0.0,2088.0,0.0,29119.0,0.0,7419.0,0.0,51.31
