period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1.0,1.0,12500.0,12500,,,,,1538.0,1538.0,1788.0,1788.0,1262.0,1262.0,4588.0,26288.0,4588.0,4588.0,,,,,845.0,845.0,982.0,982.0,694.0,694.0,2521.0,24221.0,2521.0,2521.0,3.33,8.8
2,2.0,2.0,12500.0,25000,,,,,1538.0,3075.0,1788.0,3576.0,1262.0,2525.0,4588.0,30876.0,4588.0,9176.0,,,,,464.0,1309.0,540.0,1522.0,381.0,1075.0,1385.0,25606.0,1385.0,3906.0,3.33,12.12
3,3.0,3.0,12500.0,37500,,,,,1538.0,4612.0,1788.0,5364.0,1262.0,3788.0,4588.0,35464.0,4588.0,13764.0,,,,,255.0,1564.0,297.0,1819.0,209.0,1284.0,761.0,26367.0,761.0,4667.0,3.33,15.45
4,4.0,4.0,12500.0,50000,,,,,1538.0,6150.0,1788.0,7152.0,1262.0,5050.0,4588.0,40052.0,4588.0,18352.0,,,,,140.0,1704.0,163.0,1982.0,115.0,1399.0,418.0,26785.0,418.0,5085.0,3.33,18.78
5,5.0,5.0,12500.0,62500,,,,,1538.0,7688.0,1788.0,8940.0,1262.0,6312.0,4588.0,44640.0,4588.0,22940.0,,,,,77.0,1781.0,90.0,2071.0,63.0,1463.0,230.0,27015.0,230.0,5315.0,3.33,22.1
6,6.0,6.0,12500.0,75000,,,,,1538.0,9225.0,1788.0,10728.0,1262.0,7575.0,4588.0,49228.0,4588.0,27528.0,,,,,42.0,1823.0,49.0,2120.0,35.0,1497.0,126.0,27141.0,126.0,5441.0,3.33,25.43
7,7.0,7.0,12500.0,87500,,,,,1538.0,10762.0,1788.0,12516.0,1262.0,8838.0,4588.0,53816.0,4588.0,32116.0,,,,,23.0,1847.0,27.0,2148.0,19.0,1516.0,69.0,27211.0,69.0,5511.0,3.33,28.75
8,8.0,8.0,12500.0,100000,,,,,1538.0,12300.0,1788.0,14304.0,1262.0,10100.0,4588.0,58404.0,4588.0,36704.0,,,,,13.0,1859.0,15.0,2162.0,10.0,1527.0,38.0,27249.0,38.0,5549.0,3.33,32.08
8.9,8.9,8.9,11250.000000000004,111250,,,,,1384.0,13684.0,1609.0,15913.0,1136.0,11236.0,4129.0,62533.0,4129.0,40833.0,,,,,7.0,1866.0,8.0,2170.0,6.0,1532.0,20.0,27269.0,20.0,5569.0,2.99,35.07
post-use,8.9,9.790000000000001,0.0,111250,0,21700,0,0,0.0,13684.0,0.0,15913.0,0.0,11236.0,0.0,62533.0,0.0,40833.0,0,21700,0,0,0.0,1866.0,0.0,2170.0,0.0,1532.0,0.0,27269.0,0.0,5569.0,0.0,35.07
