period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,577.0,577.0,1884.0,1884.0,702.0,702.0,-4338.0,57110.0,-4338.0,-4338.0,,,-4190.0,-4190.0,322.0,322.0,1053.0,1053.0,392.0,392.0,-2423.0,59025.0,-2423.0,-2423.0,1.81,11.63
2,2.0,2.0,11500.0,23000,,,,,577.0,1154.0,1884.0,3768.0,702.0,1403.0,3162.0,60273.0,3162.0,-1175.0,,,,,180.0,502.0,588.0,1641.0,219.0,611.0,987.0,60012.0,987.0,-1436.0,1.81,13.44
3,3.0,3.0,11500.0,34500,,,,,577.0,1731.0,1884.0,5652.0,702.0,2104.0,3162.0,63435.0,3162.0,1987.0,,,,,101.0,603.0,328.0,1969.0,122.0,733.0,551.0,60563.0,551.0,-885.0,1.81,15.25
4,4.0,4.0,11500.0,46000,,,,,577.0,2308.0,1884.0,7536.0,702.0,2806.0,3162.0,66598.0,3162.0,5150.0,,,,,56.0,659.0,184.0,2153.0,68.0,801.0,308.0,60871.0,308.0,-577.0,1.81,17.06
5,5.0,5.0,11500.0,57500,,,,,577.0,2885.0,1884.0,9420.0,702.0,3508.0,3162.0,69760.0,3162.0,8312.0,,,,,31.0,691.0,103.0,2255.0,38.0,840.0,172.0,61043.0,172.0,-405.0,1.81,18.87
6,6.0,6.0,11500.0,69000,,,,,577.0,3461.0,1884.0,11304.0,702.0,4209.0,3162.0,72922.0,3162.0,11474.0,,,,,18.0,708.0,57.0,2312.0,21.0,861.0,96.0,61139.0,96.0,-309.0,1.81,20.68
7,7.0,7.0,11500.0,80500,,,,,577.0,4038.0,1884.0,13188.0,702.0,4910.0,3162.0,76085.0,3162.0,14637.0,,,,,10.0,718.0,32.0,2344.0,12.0,873.0,54.0,61193.0,54.0,-255.0,1.81,22.49
8,8.0,8.0,11500.0,92000,,,,,577.0,4615.0,1884.0,15072.0,702.0,5612.0,3162.0,79247.0,3162.0,17799.0,,,,,5.0,723.0,18.0,2362.0,7.0,880.0,30.0,61223.0,30.0,-225.0,1.81,24.3
8.9,8.9,8.9,10350.000000000004,102350,,,,,519.0,5134.0,1696.0,16768.0,631.0,6243.0,2846.0,82093.0,2846.0,20645.0,,,,,3.0,726.0,10.0,2372.0,4.0,883.0,16.0,61239.0,16.0,-209.0,1.63,25.93
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,5134.0,0.0,16768.0,0.0,6243.0,0.0,82093.0,0.0,20645.0,0,61448,0.0,-4190.0,0.0,726.0,0.0,2372.0,0.0,883.0,0.0,61239.0,0.0,-209.0,0.0,25.93
