period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,64207,64207,,,0.0,0.0,0,0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,2404.0,2404.0,1788,1788,1338.0,1338.0,5530.0,69737.0,5530.0,5530.0,,,,,2290.0,2290.0,1703.0,1703.0,1275.0,1275.0,5267.0,69474.0,5267.0,5267.0,6.11,11.58
2,2,2.0,13250,26500,,,,,2404.0,4808.0,1788,3576,1338.0,2676.0,5530.0,75268.0,5530.0,11061.0,,,,,2181.0,4470.0,1622.0,3325.0,1214.0,2488.0,5016.0,74490.0,5016.0,10283.0,6.11,17.69
3,3,3.0,13250,39750,,,,,2404.0,7213.0,1788,5364,1338.0,4015.0,5530.0,80798.0,5530.0,16591.0,,,,,2077.0,6547.0,1545.0,4869.0,1156.0,3644.0,4777.0,79268.0,4777.0,15061.0,6.11,23.8
4,4,4.0,13250,53000,,,,,2404.0,9617.0,1788,7152,1338.0,5353.0,5530.0,86329.0,5530.0,22122.0,,,,,1978.0,8525.0,1471.0,6340.0,1101.0,4745.0,4550.0,83818.0,4550.0,19611.0,6.11,29.91
5,5,5.0,13250,66250,,,,,2404.0,12021.0,1788,8940,1338.0,6691.0,5530.0,91859.0,5530.0,27652.0,,,,,1884.0,10409.0,1401.0,7741.0,1049.0,5794.0,4333.0,88151.0,4333.0,23944.0,6.11,36.02
6,6,6.0,13250,79500,,,,,2404.0,14425.0,1788,10728,1338.0,8030.0,5530.0,97390.0,5530.0,33183.0,,,,,1794.0,12203.0,1334.0,9075.0,999.0,6793.0,4127.0,92278.0,4127.0,28071.0,6.11,42.12
7,7,7.0,13250,92750,,,,,2404.0,16829.0,1788,12516,1338.0,9368.0,5530.0,102920.0,5530.0,38713.0,,,,,1709.0,13911.0,1271.0,10346.0,951.0,7744.0,3930.0,96208.0,3930.0,32001.0,6.11,48.23
8,8,8.0,13250,106000,,,,,2404.0,19233.0,1788,14304,1338.0,10706.0,5530.0,108450.0,5530.0,44243.0,,,,,1627.0,15539.0,1210.0,11556.0,906.0,8649.0,3743.0,99951.0,3743.0,35744.0,6.11,54.34
9,9,9.0,13250,119250,,,,,2404.0,21638.0,1788,16092,1338.0,12044.0,5530.0,113981.0,5530.0,49774.0,,,,,1550.0,17088.0,1153.0,12709.0,863.0,9512.0,3565.0,103516.0,3565.0,39309.0,6.11,60.45
10,10,10.0,13250,132500,,,,,2404.0,24042.0,1788,17880,1338.0,13382.0,5530.0,119511.0,5530.0,55304.0,,,,,1476.0,18564.0,1098.0,13806.0,822.0,10334.0,3395.0,106911.0,3395.0,42704.0,6.11,66.56
11,11,11.0,13250,145750,,,,,2404.0,26446.0,1788,19668,1338.0,14721.0,5530.0,125042.0,5530.0,60835.0,,,,,1406.0,19970.0,1045.0,14852.0,782.0,11116.0,3234.0,110145.0,3234.0,45938.0,6.11,72.67
12,12,12.0,13250,159000,,,,,2404.0,28850.0,1788,21456,1338.0,16059.0,5530.0,130572.0,5530.0,66365.0,,,,,1339.0,21309.0,996.0,15847.0,745.0,11861.0,3080.0,113225.0,3080.0,49018.0,6.11,78.78
13,13,13.0,13250,172250,,,,,2404.0,31254.0,1788,23244,1338.0,17397.0,5530.0,136103.0,5530.0,71896.0,,,,,1275.0,22584.0,948.0,16796.0,710.0,12571.0,2933.0,116157.0,2933.0,51950.0,6.11,84.89
post-use,13,14.3,0,172250,0,64207,0,0,0.0,31254.0,0,23244,0.0,17397.0,0.0,136103.0,0.0,71896.0,0,64207,0,0,0.0,22584.0,0.0,16796.0,0.0,12571.0,0.0,116157.0,0.0,51950.0,0.0,84.89
