period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1.0,1.0,14250,14250,,,,,1325.0,1325.0,1788,1788,1439.0,1439.0,4552.0,51748.0,4552.0,4552.0,,,,,1262.0,1262.0,1703.0,1703.0,1371.0,1371.0,4336.0,51531.0,4336.0,4336.0,3.95,9.42
2,2.0,2.0,14250,28500,,,,,1325.0,2650.0,1788,3576,1439.0,2878.0,4552.0,56300.0,4552.0,9105.0,,,,,1202.0,2464.0,1622.0,3325.0,1305.0,2676.0,4129.0,55660.0,4129.0,8465.0,3.95,13.36
3,3.0,3.0,14250,42750,,,,,1325.0,3975.0,1788,5364,1439.0,4318.0,4552.0,60852.0,4552.0,13657.0,,,,,1145.0,3608.0,1545.0,4869.0,1243.0,3919.0,3932.0,59593.0,3932.0,12397.0,3.95,17.31
4,4.0,4.0,14250,57000,,,,,1325.0,5300.0,1788,7152,1439.0,5757.0,4552.0,65405.0,4552.0,18209.0,,,,,1090.0,4699.0,1471.0,6340.0,1184.0,5104.0,3745.0,63338.0,3745.0,16142.0,3.95,21.25
5,5.0,5.0,14250,71250,,,,,1325.0,6625.0,1788,8940,1439.0,7196.0,4552.0,69957.0,4552.0,22761.0,,,,,1038.0,5737.0,1401.0,7741.0,1128.0,6231.0,3567.0,66905.0,3567.0,19709.0,3.95,25.2
6,6.0,6.0,14250,85500,,,,,1325.0,7950.0,1788,10728,1439.0,8636.0,4552.0,74509.0,4552.0,27314.0,,,,,989.0,6725.0,1334.0,9075.0,1074.0,7305.0,3397.0,70302.0,3397.0,23106.0,3.95,29.14
7,7.0,7.0,14250,99750,,,,,1325.0,9275.0,1788,12516,1439.0,10075.0,4552.0,79062.0,4552.0,31866.0,,,,,942.0,7667.0,1271.0,10346.0,1023.0,8328.0,3235.0,73537.0,3235.0,26341.0,3.95,33.09
8,8.0,8.0,14250,114000,,,,,1325.0,10600.0,1788,14304,1439.0,11514.0,4552.0,83614.0,4552.0,36418.0,,,,,897.0,8564.0,1210.0,11556.0,974.0,9302.0,3081.0,76618.0,3081.0,29422.0,3.95,37.03
9,9.0,9.0,14250,128250,,,,,1325.0,11925.0,1788,16092,1439.0,12953.0,4552.0,88166.0,4552.0,40971.0,,,,,854.0,9418.0,1153.0,12709.0,928.0,10230.0,2934.0,79552.0,2934.0,32357.0,3.95,40.98
10,10.0,10.0,14250,142500,,,,,1325.0,13250.0,1788,17880,1439.0,14392.0,4552.0,92718.0,4552.0,45523.0,,,,,813.0,10232.0,1098.0,13806.0,884.0,11114.0,2795.0,82347.0,2795.0,35152.0,3.95,44.92
11,11.0,11.0,14250,156750,,,,,1325.0,14575.0,1788,19668,1439.0,15832.0,4552.0,97271.0,4552.0,50075.0,,,,,775.0,11006.0,1045.0,14852.0,841.0,11955.0,2662.0,85009.0,2662.0,37813.0,3.95,48.87
11.5,11.5,11.5,7125,163875,,,,,663.0,15238.0,894,20562,720.0,16551.0,2276.0,99547.0,2276.0,52351.0,,,,,378.0,11384.0,510.0,15362.0,411.0,12366.0,1299.0,86307.0,1299.0,39112.0,1.97,50.84
post-use,11.5,12.65,0,163875,0.0,47196.0,0,0,0.0,15238.0,0,20562,0.0,16551.0,0.0,99547.0,0.0,52351.0,0.0,47196.0,0,0,0.0,11384.0,0.0,15362.0,0.0,12366.0,0.0,86307.0,0.0,39112.0,0.0,50.84
