period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,501.0,501.0,1884.0,1884.0,702.0,702.0,-4413.0,57035.0,-4413.0,-4413.0,,,-7143.0,-7143.0,478.0,478.0,1794.0,1794.0,668.0,668.0,-4203.0,57245.0,-4203.0,-4203.0,1.93,11.75
2,2.0,2.0,11500.0,23000,,,,,501.0,1003.0,1884.0,3768.0,702.0,1403.0,3087.0,60122.0,3087.0,-1326.0,,,,,455.0,932.0,1709.0,3503.0,636.0,1304.0,2800.0,60045.0,2800.0,-1403.0,1.93,13.67
3,3.0,3.0,11500.0,34500,,,,,501.0,1504.0,1884.0,5652.0,702.0,2104.0,3087.0,63209.0,3087.0,1761.0,,,,,433.0,1366.0,1627.0,5131.0,606.0,1910.0,2667.0,62712.0,2667.0,1264.0,1.93,15.6
4,4.0,4.0,11500.0,46000,,,,,501.0,2006.0,1884.0,7536.0,702.0,2806.0,3087.0,66296.0,3087.0,4848.0,,,,,413.0,1778.0,1550.0,6681.0,577.0,2487.0,2540.0,65251.0,2540.0,3803.0,1.93,17.53
5,5.0,5.0,11500.0,57500,,,,,501.0,2507.0,1884.0,9420.0,702.0,3508.0,3087.0,69383.0,3087.0,7935.0,,,,,393.0,2171.0,1476.0,8157.0,550.0,3037.0,2419.0,67670.0,2419.0,6222.0,1.93,19.45
6,6.0,6.0,11500.0,69000,,,,,501.0,3009.0,1884.0,11304.0,702.0,4209.0,3087.0,72470.0,3087.0,11022.0,,,,,374.0,2545.0,1406.0,9563.0,523.0,3561.0,2304.0,69974.0,2304.0,8526.0,1.93,21.38
7,7.0,7.0,11500.0,80500,,,,,501.0,3510.0,1884.0,13188.0,702.0,4910.0,3087.0,75557.0,3087.0,14109.0,,,,,356.0,2902.0,1339.0,10902.0,499.0,4059.0,2194.0,72168.0,2194.0,10720.0,1.93,23.31
8,8.0,8.0,11500.0,92000,,,,,501.0,4012.0,1884.0,15072.0,702.0,5612.0,3087.0,78644.0,3087.0,17196.0,,,,,339.0,3241.0,1275.0,12177.0,475.0,4534.0,2089.0,74257.0,2089.0,12809.0,1.93,25.23
8.9,8.9,8.9,10350.000000000004,102350,,,,,451.0,4463.0,1696.0,16768.0,631.0,6243.0,2778.0,81422.0,2778.0,19974.0,,,,,292.0,3533.0,1098.0,13275.0,409.0,4943.0,1800.0,76057.0,1800.0,14609.0,1.73,26.97
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,4463.0,0.0,16768.0,0.0,6243.0,0.0,81422.0,0.0,19974.0,0,61448,0.0,-7143.0,0.0,3533.0,0.0,13275.0,0.0,4943.0,0.0,76057.0,0.0,14609.0,0.0,26.97
