period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,72000,72000,,,0.0,0.0,0,0,0,0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,597.0,597.0,1884,1884,793,793,1885.0,73885.0,1885.0,1885.0,,,-1323.0,-1323.0,569.0,569.0,1794.0,1794.0,755.0,755.0,1796.0,73796.0,1796.0,1796.0,4.81,14.63
2,2,2.0,13000,26000,,,,,597.0,1194.0,1884,3768,793,1586,3274.0,77160.0,3274.0,5160.0,,,,,542.0,1110.0,1709.0,3503.0,719.0,1475.0,2970.0,76765.0,2970.0,4765.0,4.81,19.44
3,3,3.0,13000,39000,,,,,597.0,1791.0,1884,5652,793,2379,3274.0,80434.0,3274.0,8434.0,,,,,516.0,1626.0,1627.0,5131.0,685.0,2160.0,2828.0,79594.0,2828.0,7594.0,4.81,24.25
4,4,4.0,13000,52000,,,,,597.0,2388.0,1884,7536,793,3172,3274.0,83708.0,3274.0,11708.0,,,,,491.0,2117.0,1550.0,6681.0,652.0,2812.0,2694.0,82287.0,2694.0,10287.0,4.81,29.06
5,5,5.0,13000,65000,,,,,597.0,2986.0,1884,9420,793,3965,3274.0,86982.0,3274.0,14982.0,,,,,468.0,2585.0,1476.0,8157.0,621.0,3433.0,2565.0,84853.0,2565.0,12853.0,4.81,33.87
6,6,6.0,13000,78000,,,,,597.0,3583.0,1884,11304,793,4758,3274.0,90256.0,3274.0,18256.0,,,,,446.0,3031.0,1406.0,9563.0,592.0,4025.0,2443.0,87296.0,2443.0,15296.0,4.81,38.67
7,7,7.0,13000,91000,,,,,597.0,4180.0,1884,13188,793,5551,3274.0,93530.0,3274.0,21530.0,,,,,424.0,3455.0,1339.0,10902.0,564.0,4589.0,2327.0,89623.0,2327.0,17623.0,4.81,43.48
8,8,8.0,13000,104000,,,,,597.0,4777.0,1884,15072,793,6344,3274.0,96804.0,3274.0,24804.0,,,,,404.0,3859.0,1275.0,12177.0,537.0,5125.0,2216.0,91839.0,2216.0,19839.0,4.81,48.29
9,9,9.0,13000,117000,,,,,597.0,5374.0,1884,16956,793,7137,3274.0,100078.0,3274.0,28078.0,,,,,385.0,4244.0,1214.0,13391.0,511.0,5637.0,2111.0,93949.0,2111.0,21949.0,4.81,53.1
10,10,10.0,13000,130000,,,,,597.0,5971.0,1884,18840,793,7930,3274.0,103352.0,3274.0,31352.0,,,,,367.0,4611.0,1157.0,14548.0,487.0,6123.0,2010.0,95959.0,2010.0,23959.0,4.81,57.91
11,11,11.0,13000,143000,,,,,597.0,6568.0,1884,20724,793,8723,3274.0,106627.0,3274.0,34627.0,,,,,349.0,4960.0,1102.0,15649.0,464.0,6587.0,1914.0,97874.0,1914.0,25874.0,4.81,62.72
12,12,12.0,13000,156000,,,,,597.0,7165.0,1884,22608,793,9516,3274.0,109901.0,3274.0,37901.0,,,,,332.0,5292.0,1049.0,16698.0,442.0,7029.0,1823.0,99697.0,1823.0,27697.0,4.81,67.53
13,13,13.0,13000,169000,,,,,597.0,7763.0,1884,24492,793,10309,3274.0,113175.0,3274.0,41175.0,,,,,317.0,5609.0,999.0,17697.0,421.0,7449.0,1736.0,101433.0,1736.0,29433.0,4.81,72.34
post-use,13,14.3,0,169000,0,72000,0.0,-1389.0,0.0,7763.0,0,24492,0,10309,0.0,113175.0,0.0,41175.0,0,72000,0.0,-1323.0,0.0,5609.0,0.0,17697.0,0.0,7449.0,0.0,101433.0,0.0,29433.0,0.0,72.34
