period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1945.0,1945.0,1788.0,1788.0,1162.0,1162.0,4895.0,78815.0,4895.0,4895.0,,,,,1087.0,1087.0,999.0,999.0,649.0,649.0,2734.0,76654.0,2734.0,2734.0,4.25,9.72
2,2.0,2.0,11500.0,23000,,,,,1945.0,3890.0,1788.0,3576.0,1162.0,2323.0,4895.0,83709.0,4895.0,9789.0,,,,,607.0,1694.0,558.0,1557.0,363.0,1011.0,1528.0,78182.0,1528.0,4262.0,4.25,13.97
3,3.0,3.0,11500.0,34500,,,,,1945.0,5836.0,1788.0,5364.0,1162.0,3484.0,4895.0,88604.0,4895.0,14684.0,,,,,339.0,2033.0,312.0,1869.0,203.0,1214.0,853.0,79036.0,853.0,5116.0,4.25,18.22
4,4.0,4.0,11500.0,46000,,,,,1945.0,7781.0,1788.0,7152.0,1162.0,4646.0,4895.0,93499.0,4895.0,19579.0,,,,,189.0,2222.0,174.0,2043.0,113.0,1327.0,477.0,79512.0,477.0,5592.0,4.25,22.47
5,5.0,5.0,11500.0,57500,,,,,1945.0,9726.0,1788.0,8940.0,1162.0,5808.0,4895.0,98393.0,4895.0,24473.0,,,,,106.0,2328.0,97.0,2140.0,63.0,1390.0,266.0,79779.0,266.0,5859.0,4.25,26.72
6,6.0,6.0,11500.0,69000,,,,,1945.0,11671.0,1788.0,10728.0,1162.0,6969.0,4895.0,103288.0,4895.0,29368.0,,,,,59.0,2387.0,54.0,2194.0,35.0,1426.0,149.0,79927.0,149.0,6007.0,4.25,30.97
7,7.0,7.0,11500.0,80500,,,,,1945.0,13616.0,1788.0,12516.0,1162.0,8130.0,4895.0,108183.0,4895.0,34263.0,,,,,33.0,2420.0,30.0,2225.0,20.0,1445.0,83.0,80011.0,83.0,6091.0,4.25,35.22
8,8.0,8.0,11500.0,92000,,,,,1945.0,15561.0,1788.0,14304.0,1162.0,9292.0,4895.0,113077.0,4895.0,39157.0,,,,,18.0,2439.0,17.0,2242.0,11.0,1456.0,46.0,80057.0,46.0,6137.0,4.25,39.47
8.9,8.9,8.9,10350.000000000004,102350,,,,,1751.0,17312.0,1609.0,15913.0,1045.0,10337.0,4405.0,117483.0,4405.0,43563.0,,,,,10.0,2449.0,9.0,2251.0,6.0,1462.0,25.0,80082.0,25.0,6162.0,3.83,43.3
post-use,8.9,9.790000000000001,0.0,102350,0,73920,0,0,0.0,17312.0,0.0,15913.0,0.0,10337.0,0.0,117483.0,0.0,43563.0,0,73920,0,0,0.0,2449.0,0.0,2251.0,0.0,1462.0,0.0,80082.0,0.0,6162.0,0.0,43.3
