period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1597.0,1597.0,1788.0,1788.0,1162.0,1162.0,4547.0,52727.0,4547.0,4547.0,,,,,1521.0,1521.0,1703.0,1703.0,1106.0,1106.0,4330.0,52510.0,4330.0,4330.0,4.0,9.48
2,2.0,2.0,11500.0,23000,,,,,1597.0,3195.0,1788.0,3576.0,1162.0,2323.0,4547.0,57274.0,4547.0,9094.0,,,,,1449.0,2970.0,1622.0,3325.0,1054.0,2160.0,4124.0,56635.0,4124.0,8455.0,4.0,13.48
3,3.0,3.0,11500.0,34500,,,,,1597.0,4792.0,1788.0,5364.0,1162.0,3484.0,4547.0,61821.0,4547.0,13641.0,,,,,1380.0,4350.0,1545.0,4869.0,1003.0,3163.0,3928.0,60562.0,3928.0,12382.0,4.0,17.48
4,4.0,4.0,11500.0,46000,,,,,1597.0,6390.0,1788.0,7152.0,1162.0,4646.0,4547.0,66368.0,4547.0,18188.0,,,,,1314.0,5665.0,1471.0,6340.0,956.0,4119.0,3741.0,64303.0,3741.0,16123.0,4.0,21.49
5,5.0,5.0,11500.0,57500,,,,,1597.0,7987.0,1788.0,8940.0,1162.0,5808.0,4547.0,70915.0,4547.0,22735.0,,,,,1252.0,6916.0,1401.0,7741.0,910.0,5029.0,3563.0,67866.0,3563.0,19686.0,4.0,25.49
6,6.0,6.0,11500.0,69000,,,,,1597.0,9585.0,1788.0,10728.0,1162.0,6969.0,4547.0,75462.0,4547.0,27282.0,,,,,1192.0,8108.0,1334.0,9075.0,867.0,5895.0,3393.0,71259.0,3393.0,23079.0,4.0,29.5
7,7.0,7.0,11500.0,80500,,,,,1597.0,11182.0,1788.0,12516.0,1162.0,8130.0,4547.0,80009.0,4547.0,31829.0,,,,,1135.0,9243.0,1271.0,10346.0,825.0,6721.0,3231.0,74490.0,3231.0,26310.0,4.0,33.5
8,8.0,8.0,11500.0,92000,,,,,1597.0,12780.0,1788.0,14304.0,1162.0,9292.0,4547.0,84556.0,4547.0,36376.0,,,,,1081.0,10325.0,1210.0,11556.0,786.0,7507.0,3078.0,77568.0,3078.0,29388.0,4.0,37.51
8.9,8.9,8.9,10350.000000000004,102350,,,,,1438.0,14217.0,1609.0,15913.0,1045.0,10337.0,4092.0,88648.0,4092.0,40468.0,,,,,931.0,11256.0,1042.0,12599.0,677.0,8184.0,2651.0,80219.0,2651.0,32039.0,3.6,41.11
post-use,8.9,9.790000000000001,0.0,102350,0,48180,0,0,0.0,14217.0,0.0,15913.0,0.0,10337.0,0.0,88648.0,0.0,40468.0,0,48180,0,0,0.0,11256.0,0.0,12599.0,0.0,8184.0,0.0,80219.0,0.0,32039.0,0.0,41.11
