period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,3205.0,3205.0,1788.0,1788.0,1162.0,1162.0,6154.0,70361.0,6154.0,6154.0,,,,,3052.0,3052.0,1703.0,1703.0,1106.0,1106.0,5861.0,70068.0,5861.0,5861.0,5.3,10.77
2,2.0,2.0,11500.0,23000,,,,,3205.0,6409.0,1788.0,3576.0,1162.0,2323.0,6154.0,76515.0,6154.0,12308.0,,,,,2907.0,5959.0,1622.0,3325.0,1054.0,2160.0,5582.0,75650.0,5582.0,11443.0,5.3,16.07
3,3.0,3.0,11500.0,34500,,,,,3205.0,9614.0,1788.0,5364.0,1162.0,3484.0,6154.0,82669.0,6154.0,18462.0,,,,,2768.0,8727.0,1545.0,4869.0,1003.0,3163.0,5316.0,80966.0,5316.0,16759.0,5.3,21.38
4,4.0,4.0,11500.0,46000,,,,,3205.0,12819.0,1788.0,7152.0,1162.0,4646.0,6154.0,88824.0,6154.0,24617.0,,,,,2636.0,11364.0,1471.0,6340.0,956.0,4119.0,5063.0,86029.0,5063.0,21822.0,5.3,26.68
5,5.0,5.0,11500.0,57500,,,,,3205.0,16023.0,1788.0,8940.0,1162.0,5808.0,6154.0,94978.0,6154.0,30771.0,,,,,2511.0,13874.0,1401.0,7741.0,910.0,5029.0,4822.0,90851.0,4822.0,26644.0,5.3,31.98
6,6.0,6.0,11500.0,69000,,,,,3205.0,19228.0,1788.0,10728.0,1162.0,6969.0,6154.0,101132.0,6154.0,36925.0,,,,,2391.0,16266.0,1334.0,9075.0,867.0,5895.0,4592.0,95444.0,4592.0,31237.0,5.3,37.28
7,7.0,7.0,11500.0,80500,,,,,3205.0,22433.0,1788.0,12516.0,1162.0,8130.0,6154.0,107286.0,6154.0,43079.0,,,,,2277.0,18543.0,1271.0,10346.0,825.0,6721.0,4374.0,99817.0,4374.0,35610.0,5.3,42.59
8,8.0,8.0,11500.0,92000,,,,,3205.0,25637.0,1788.0,14304.0,1162.0,9292.0,6154.0,113440.0,6154.0,49233.0,,,,,2169.0,20712.0,1210.0,11556.0,786.0,7507.0,4165.0,103983.0,4165.0,39776.0,5.3,47.89
8.9,8.9,8.9,10350.000000000004,102350,,,,,2884.0,28521.0,1609.0,15913.0,1045.0,10337.0,5539.0,118979.0,5539.0,54772.0,,,,,1868.0,22581.0,1042.0,12599.0,677.0,8184.0,3588.0,107570.0,3588.0,43363.0,4.77,52.66
post-use,8.9,9.790000000000001,0.0,102350,0,64207,0,0,0.0,28521.0,0.0,15913.0,0.0,10337.0,0.0,118979.0,0.0,54772.0,0,64207,0,0,0.0,22581.0,0.0,12599.0,0.0,8184.0,0.0,107570.0,0.0,43363.0,0.0,52.66
