period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,12500.0,12500,,,-7500,-7500,782.0,782.0,1884.0,1884.0,762.0,762.0,-4072.0,67928.0,-4072.0,-4072.0,,,-7143.0,-7143.0,745.0,745.0,1794.0,1794.0,726.0,726.0,-3878.0,68122.0,-3878.0,-3878.0,2.54,12.36
2,2.0,2.0,12500.0,25000,,,,,782.0,1564.0,1884.0,3768.0,762.0,1525.0,3428.0,71357.0,3428.0,-643.0,,,,,709.0,1454.0,1709.0,3503.0,692.0,1418.0,3110.0,71232.0,3110.0,-768.0,2.54,14.9
3,3.0,3.0,12500.0,37500,,,,,782.0,2346.0,1884.0,5652.0,762.0,2288.0,3428.0,74785.0,3428.0,2785.0,,,,,675.0,2129.0,1627.0,5131.0,659.0,2076.0,2962.0,74193.0,2962.0,2193.0,2.54,17.44
4,4.0,4.0,12500.0,50000,,,,,782.0,3127.0,1884.0,7536.0,762.0,3050.0,3428.0,78213.0,3428.0,6213.0,,,,,643.0,2772.0,1550.0,6681.0,627.0,2704.0,2821.0,77014.0,2821.0,5014.0,2.54,19.98
5,5.0,5.0,12500.0,62500,,,,,782.0,3909.0,1884.0,9420.0,762.0,3812.0,3428.0,81642.0,3428.0,9642.0,,,,,613.0,3385.0,1476.0,8157.0,597.0,3301.0,2686.0,79700.0,2686.0,7700.0,2.54,22.52
6,6.0,6.0,12500.0,75000,,,,,782.0,4691.0,1884.0,11304.0,762.0,4575.0,3428.0,85070.0,3428.0,13070.0,,,,,583.0,3968.0,1406.0,9563.0,569.0,3870.0,2558.0,82258.0,2558.0,10258.0,2.54,25.06
7,7.0,7.0,12500.0,87500,,,,,782.0,5473.0,1884.0,13188.0,762.0,5338.0,3428.0,88499.0,3428.0,16499.0,,,,,556.0,4524.0,1339.0,10902.0,542.0,4412.0,2436.0,84695.0,2436.0,12695.0,2.54,27.6
8,8.0,8.0,12500.0,100000,,,,,782.0,6255.0,1884.0,15072.0,762.0,6100.0,3428.0,91927.0,3428.0,19927.0,,,,,529.0,5053.0,1275.0,12177.0,516.0,4928.0,2320.0,87015.0,2320.0,15015.0,2.54,30.14
8.9,8.9,8.9,11250.000000000004,111250,,,,,704.0,6959.0,1696.0,16768.0,686.0,6786.0,3086.0,95012.0,3086.0,23012.0,,,,,456.0,5509.0,1098.0,13275.0,445.0,5373.0,1999.0,89014.0,1999.0,17014.0,2.29,32.42
post-use,8.9,9.790000000000001,0.0,111250,0,72000,0,-7500,0.0,6959.0,0.0,16768.0,0.0,6786.0,0.0,95012.0,0.0,23012.0,0,72000,0.0,-7143.0,0.0,5509.0,0.0,13275.0,0.0,5373.0,0.0,89014.0,0.0,17014.0,0.0,32.42
