period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,1044.0,1044.0,1884,1884,808.0,808.0,2347.0,63795.0,2347.0,2347.0,,,-1323.0,-1323.0,994.0,994.0,1794.0,1794.0,770.0,770.0,2236.0,63684.0,2236.0,2236.0,1.19,11.01
2,2,2.0,13250,26500,,,,,1044.0,2088.0,1884,3768,808.0,1616.0,3736.0,67532.0,3736.0,6084.0,,,,,947.0,1941.0,1709.0,3503.0,733.0,1503.0,3389.0,67072.0,3389.0,5624.0,1.19,12.19
3,3,3.0,13250,39750,,,,,1044.0,3132.0,1884,5652,808.0,2425.0,3736.0,71268.0,3736.0,9820.0,,,,,902.0,2843.0,1627.0,5131.0,698.0,2201.0,3227.0,70300.0,3227.0,8852.0,1.19,13.38
4,4,4.0,13250,53000,,,,,1044.0,4175.0,1884,7536,808.0,3233.0,3736.0,75004.0,3736.0,13556.0,,,,,859.0,3701.0,1550.0,6681.0,665.0,2866.0,3074.0,73374.0,3074.0,11926.0,1.19,14.57
5,5,5.0,13250,66250,,,,,1044.0,5219.0,1884,9420,808.0,4041.0,3736.0,78740.0,3736.0,17292.0,,,,,818.0,4519.0,1476.0,8157.0,633.0,3499.0,2927.0,76301.0,2927.0,14853.0,1.19,15.75
6,6,6.0,13250,79500,,,,,1044.0,6263.0,1884,11304,808.0,4850.0,3736.0,82476.0,3736.0,21028.0,,,,,779.0,5298.0,1406.0,9563.0,603.0,4102.0,2788.0,79089.0,2788.0,17641.0,1.19,16.94
7,7,7.0,13250,92750,,,,,1044.0,7307.0,1884,13188,808.0,5658.0,3736.0,86212.0,3736.0,24764.0,,,,,742.0,6040.0,1339.0,10902.0,574.0,4677.0,2655.0,81744.0,2655.0,20296.0,1.19,18.12
8,8,8.0,13250,106000,,,,,1044.0,8351.0,1884,15072,808.0,6466.0,3736.0,89948.0,3736.0,28500.0,,,,,707.0,6747.0,1275.0,12177.0,547.0,5224.0,2529.0,84273.0,2529.0,22825.0,1.19,19.31
9,9,9.0,13250,119250,,,,,1044.0,9395.0,1884,16956,808.0,7274.0,3736.0,93684.0,3736.0,32236.0,,,,,673.0,7420.0,1214.0,13391.0,521.0,5745.0,2408.0,86681.0,2408.0,25233.0,1.19,20.49
10,10,10.0,13250,132500,,,,,1044.0,10439.0,1884,18840,808.0,8082.0,3736.0,97420.0,3736.0,35972.0,,,,,641.0,8060.0,1157.0,14548.0,496.0,6241.0,2294.0,88975.0,2294.0,27527.0,1.19,21.68
11,11,11.0,13250,145750,,,,,1044.0,11482.0,1884,20724,808.0,8891.0,3736.0,101157.0,3736.0,39709.0,,,,,610.0,8671.0,1102.0,15649.0,473.0,6714.0,2184.0,91159.0,2184.0,29711.0,1.19,22.87
12,12,12.0,13250,159000,,,,,1044.0,12526.0,1884,22608,808.0,9699.0,3736.0,104893.0,3736.0,43445.0,,,,,581.0,9252.0,1049.0,16698.0,450.0,7164.0,2080.0,93240.0,2080.0,31792.0,1.19,24.05
13,13,13.0,13250,172250,,,,,1044.0,13570.0,1884,24492,808.0,10507.0,3736.0,108629.0,3736.0,47181.0,,,,,554.0,9806.0,999.0,17697.0,429.0,7592.0,1981.0,95221.0,1981.0,33773.0,1.19,25.24
post-use,13,14.3,0,172250,0,61448,0.0,-1389.0,0.0,13570.0,0,24492,0.0,10507.0,0.0,108629.0,0.0,47181.0,0,61448,0.0,-1323.0,0.0,9806.0,0.0,17697.0,0.0,7592.0,0.0,95221.0,0.0,33773.0,0.0,25.24
