period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1485.0,1485.0,1788.0,1788.0,1162.0,1162.0,4434.0,67178.0,4434.0,4434.0,,,,,1414.0,1414.0,1703.0,1703.0,1106.0,1106.0,4223.0,66967.0,4223.0,4223.0,4.53,10.0
2,2.0,2.0,11500.0,23000,,,,,1485.0,2969.0,1788.0,3576.0,1162.0,2323.0,4434.0,71612.0,4434.0,8868.0,,,,,1347.0,2760.0,1622.0,3325.0,1054.0,2160.0,4022.0,70989.0,4022.0,8245.0,4.53,14.53
3,3.0,3.0,11500.0,34500,,,,,1485.0,4454.0,1788.0,5364.0,1162.0,3484.0,4434.0,76046.0,4434.0,13302.0,,,,,1282.0,4043.0,1545.0,4869.0,1003.0,3163.0,3830.0,74819.0,3830.0,12075.0,4.53,19.05
4,4.0,4.0,11500.0,46000,,,,,1485.0,5938.0,1788.0,7152.0,1162.0,4646.0,4434.0,80480.0,4434.0,17736.0,,,,,1221.0,5264.0,1471.0,6340.0,956.0,4119.0,3648.0,78467.0,3648.0,15723.0,4.53,23.58
5,5.0,5.0,11500.0,57500,,,,,1485.0,7423.0,1788.0,8940.0,1162.0,5808.0,4434.0,84914.0,4434.0,22170.0,,,,,1163.0,6427.0,1401.0,7741.0,910.0,5029.0,3474.0,81941.0,3474.0,19197.0,4.53,28.11
6,6.0,6.0,11500.0,69000,,,,,1485.0,8907.0,1788.0,10728.0,1162.0,6969.0,4434.0,89348.0,4434.0,26604.0,,,,,1108.0,7535.0,1334.0,9075.0,867.0,5895.0,3309.0,85250.0,3309.0,22506.0,4.53,32.64
7,7.0,7.0,11500.0,80500,,,,,1485.0,10392.0,1788.0,12516.0,1162.0,8130.0,4434.0,93783.0,4434.0,31038.0,,,,,1055.0,8590.0,1271.0,10346.0,825.0,6721.0,3151.0,88401.0,3151.0,25657.0,4.53,37.17
8,8.0,8.0,11500.0,92000,,,,,1485.0,11876.0,1788.0,14304.0,1162.0,9292.0,4434.0,98217.0,4434.0,35472.0,,,,,1005.0,9595.0,1210.0,11556.0,786.0,7507.0,3001.0,91402.0,3001.0,28658.0,4.53,41.69
8.9,8.9,8.9,10350.000000000004,102350,,,,,1336.0,13212.0,1609.0,15913.0,1045.0,10337.0,3991.0,102207.0,3991.0,39463.0,,,,,865.0,10460.0,1042.0,12599.0,677.0,8184.0,2585.0,93987.0,2585.0,31243.0,4.08,45.77
post-use,8.9,9.790000000000001,0.0,102350,0.0,62744.0,0,0,0.0,13212.0,0.0,15913.0,0.0,10337.0,0.0,102207.0,0.0,39463.0,0.0,62744.0,0,0,0.0,10460.0,0.0,12599.0,0.0,8184.0,0.0,93987.0,0.0,31243.0,0.0,45.77
