period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,47196.0,47196.0,,,0.0,0.0,0,0,0,0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1,1.0,13000,13000,,,,,2242.0,2242.0,1788,1788,1313,1313,5343.0,52538.0,5343.0,5343.0,,,,,2135.0,2135.0,1703.0,1703.0,1250.0,1250.0,5088.0,52284.0,5088.0,5088.0,3.6,9.07
2,2,2.0,13000,26000,,,,,2242.0,4484.0,1788,3576,1313,2626,5343.0,57881.0,5343.0,10686.0,,,,,2033.0,4168.0,1622.0,3325.0,1191.0,2441.0,4846.0,57130.0,4846.0,9934.0,3.6,12.67
3,3,3.0,13000,39000,,,,,2242.0,6725.0,1788,5364,1313,3939,5343.0,63224.0,5343.0,16028.0,,,,,1937.0,6105.0,1545.0,4869.0,1134.0,3576.0,4615.0,61745.0,4615.0,14550.0,3.6,16.27
4,4,4.0,13000,52000,,,,,2242.0,8967.0,1788,7152,1313,5252,5343.0,68567.0,5343.0,21371.0,,,,,1844.0,7949.0,1471.0,6340.0,1080.0,4656.0,4396.0,66141.0,4396.0,18945.0,3.6,19.87
5,5,5.0,13000,65000,,,,,2242.0,11209.0,1788,8940,1313,6565,5343.0,73909.0,5343.0,26714.0,,,,,1757.0,9706.0,1401.0,7741.0,1029.0,5685.0,4186.0,70327.0,4186.0,23131.0,3.6,23.47
6,6,6.0,13000,78000,,,,,2242.0,13451.0,1788,10728,1313,7878,5343.0,79252.0,5343.0,32057.0,,,,,1673.0,11379.0,1334.0,9075.0,980.0,6664.0,3987.0,74314.0,3987.0,27118.0,3.6,27.07
7,7,7.0,13000,91000,,,,,2242.0,15693.0,1788,12516,1313,9191,5343.0,84595.0,5343.0,37400.0,,,,,1593.0,12972.0,1271.0,10346.0,933.0,7598.0,3797.0,78111.0,3797.0,30915.0,3.6,30.66
8,8,8.0,13000,104000,,,,,2242.0,17934.0,1788,14304,1313,10504,5343.0,89938.0,5343.0,42742.0,,,,,1517.0,14489.0,1210.0,11556.0,889.0,8486.0,3616.0,81727.0,3616.0,34532.0,3.6,34.26
9,9,9.0,13000,117000,,,,,2242.0,20176.0,1788,16092,1313,11817,5343.0,95281.0,5343.0,48085.0,,,,,1445.0,15934.0,1153.0,12709.0,846.0,9333.0,3444.0,85171.0,3444.0,37976.0,3.6,37.86
10,10,10.0,13000,130000,,,,,2242.0,22418.0,1788,17880,1313,13130,5343.0,100623.0,5343.0,53428.0,,,,,1376.0,17311.0,1098.0,13806.0,806.0,10139.0,3280.0,88451.0,3280.0,41256.0,3.6,41.46
11,11,11.0,13000,143000,,,,,2242.0,24660.0,1788,19668,1313,14443,5343.0,105966.0,5343.0,58771.0,,,,,1311.0,18621.0,1045.0,14852.0,768.0,10906.0,3124.0,91575.0,3124.0,44379.0,3.6,45.06
12,12,12.0,13000,156000,,,,,2242.0,26901.0,1788,21456,1313,15756,5343.0,111309.0,5343.0,64113.0,,,,,1248.0,19870.0,996.0,15847.0,731.0,11637.0,2975.0,94550.0,2975.0,47354.0,3.6,48.66
13,13,13.0,13000,169000,,,,,2242.0,29143.0,1788,23244,1313,17069,5343.0,116652.0,5343.0,69456.0,,,,,1189.0,21058.0,948.0,16796.0,696.0,12334.0,2833.0,97383.0,2833.0,50188.0,3.6,52.26
post-use,13,14.3,0,169000,0.0,47196.0,0,0,0.0,29143.0,0,23244,0,17069,0.0,116652.0,0.0,69456.0,0.0,47196.0,0,0,0.0,21058.0,0.0,16796.0,0.0,12334.0,0.0,97383.0,0.0,50188.0,0.0,52.26
