period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1709.0,1709.0,1788.0,1788.0,1162.0,1162.0,4659.0,51854.0,4659.0,4659.0,,,,,1628.0,1628.0,1703.0,1703.0,1106.0,1106.0,4437.0,51632.0,4437.0,4437.0,3.18,8.65
2,2.0,2.0,11500.0,23000,,,,,1709.0,3418.0,1788.0,3576.0,1162.0,2323.0,4659.0,56513.0,4659.0,9317.0,,,,,1550.0,3178.0,1622.0,3325.0,1054.0,2160.0,4225.0,55858.0,4225.0,8662.0,3.18,11.84
3,3.0,3.0,11500.0,34500,,,,,1709.0,5127.0,1788.0,5364.0,1162.0,3484.0,4659.0,61171.0,4659.0,13976.0,,,,,1476.0,4654.0,1545.0,4869.0,1003.0,3163.0,4024.0,59882.0,4024.0,12687.0,3.18,15.02
4,4.0,4.0,11500.0,46000,,,,,1709.0,6836.0,1788.0,7152.0,1162.0,4646.0,4659.0,65830.0,4659.0,18634.0,,,,,1406.0,6060.0,1471.0,6340.0,956.0,4119.0,3833.0,63715.0,3833.0,16519.0,3.18,18.21
5,5.0,5.0,11500.0,57500,,,,,1709.0,8545.0,1788.0,8940.0,1162.0,5808.0,4659.0,70488.0,4659.0,23293.0,,,,,1339.0,7399.0,1401.0,7741.0,910.0,5029.0,3650.0,67365.0,3650.0,20169.0,3.18,21.39
6,6.0,6.0,11500.0,69000,,,,,1709.0,10255.0,1788.0,10728.0,1162.0,6969.0,4659.0,75147.0,4659.0,27952.0,,,,,1275.0,8675.0,1334.0,9075.0,867.0,5895.0,3476.0,70841.0,3476.0,23646.0,3.18,24.57
7,7.0,7.0,11500.0,80500,,,,,1709.0,11964.0,1788.0,12516.0,1162.0,8130.0,4659.0,79806.0,4659.0,32610.0,,,,,1215.0,9889.0,1271.0,10346.0,825.0,6721.0,3311.0,74152.0,3311.0,26956.0,3.18,27.76
8,8.0,8.0,11500.0,92000,,,,,1709.0,13673.0,1788.0,14304.0,1162.0,9292.0,4659.0,84464.0,4659.0,37269.0,,,,,1157.0,11046.0,1210.0,11556.0,786.0,7507.0,3153.0,77305.0,3153.0,30109.0,3.18,30.94
8.9,8.9,8.9,10350.000000000004,102350,,,,,1538.0,15211.0,1609.0,15913.0,1045.0,10337.0,4193.0,88657.0,4193.0,41461.0,,,,,996.0,12043.0,1042.0,12599.0,677.0,8184.0,2716.0,80021.0,2716.0,32825.0,2.87,33.81
post-use,8.9,9.790000000000001,0.0,102350,0.0,47196.0,0,0,0.0,15211.0,0.0,15913.0,0.0,10337.0,0.0,88657.0,0.0,41461.0,0.0,47196.0,0,0,0.0,12043.0,0.0,12599.0,0.0,8184.0,0.0,80021.0,0.0,32825.0,0.0,33.81
