period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,72000,72000,,,0.0,0.0,0,0,0,0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,710.0,710.0,1884,1884,793,793,1998.0,73998.0,1998.0,1998.0,,,-1323.0,-1323.0,676.0,676.0,1794.0,1794.0,755.0,755.0,1903.0,73903.0,1903.0,1903.0,0.65,10.48
2,2,2.0,13000,26000,,,,,710.0,1420.0,1884,3768,793,1586,3387.0,77385.0,3387.0,5385.0,,,,,644.0,1320.0,1709.0,3503.0,719.0,1475.0,3072.0,76975.0,3072.0,4975.0,0.65,11.13
3,3,3.0,13000,39000,,,,,710.0,2129.0,1884,5652,793,2379,3387.0,80772.0,3387.0,8772.0,,,,,613.0,1933.0,1627.0,5131.0,685.0,2160.0,2926.0,79901.0,2926.0,7901.0,0.65,11.79
4,4,4.0,13000,52000,,,,,710.0,2839.0,1884,7536,793,3172,3387.0,84159.0,3387.0,12159.0,,,,,584.0,2517.0,1550.0,6681.0,652.0,2812.0,2786.0,82687.0,2786.0,10687.0,0.65,12.44
5,5,5.0,13000,65000,,,,,710.0,3549.0,1884,9420,793,3965,3387.0,87545.0,3387.0,15545.0,,,,,556.0,3073.0,1476.0,8157.0,621.0,3433.0,2654.0,85341.0,2654.0,13341.0,0.65,13.1
6,6,6.0,13000,78000,,,,,710.0,4259.0,1884,11304,793,4758,3387.0,90932.0,3387.0,18932.0,,,,,530.0,3603.0,1406.0,9563.0,592.0,4025.0,2527.0,87868.0,2527.0,15868.0,0.65,13.75
7,7,7.0,13000,91000,,,,,710.0,4969.0,1884,13188,793,5551,3387.0,94319.0,3387.0,22319.0,,,,,504.0,4107.0,1339.0,10902.0,564.0,4589.0,2407.0,90275.0,2407.0,18275.0,0.65,14.41
8,8,8.0,13000,104000,,,,,710.0,5678.0,1884,15072,793,6344,3387.0,97706.0,3387.0,25706.0,,,,,480.0,4588.0,1275.0,12177.0,537.0,5125.0,2292.0,92567.0,2292.0,20567.0,0.65,15.06
9,9,9.0,13000,117000,,,,,710.0,6388.0,1884,16956,793,7137,3387.0,101093.0,3387.0,29093.0,,,,,458.0,5045.0,1214.0,13391.0,511.0,5637.0,2183.0,94750.0,2183.0,22750.0,0.65,15.72
10,10,10.0,13000,130000,,,,,710.0,7098.0,1884,18840,793,7930,3387.0,104479.0,3387.0,32479.0,,,,,436.0,5481.0,1157.0,14548.0,487.0,6123.0,2079.0,96829.0,2079.0,24829.0,0.65,16.37
11,11,11.0,13000,143000,,,,,710.0,7808.0,1884,20724,793,8723,3387.0,107866.0,3387.0,35866.0,,,,,415.0,5896.0,1102.0,15649.0,464.0,6587.0,1980.0,98810.0,1980.0,26810.0,0.65,17.03
12,12,12.0,13000,156000,,,,,710.0,8518.0,1884,22608,793,9516,3387.0,111253.0,3387.0,39253.0,,,,,395.0,6291.0,1049.0,16698.0,442.0,7029.0,1886.0,100696.0,1886.0,28696.0,0.65,17.68
13,13,13.0,13000,169000,,,,,710.0,9227.0,1884,24492,793,10309,3387.0,114640.0,3387.0,42640.0,,,,,376.0,6668.0,999.0,17697.0,421.0,7449.0,1796.0,102492.0,1796.0,30492.0,0.65,18.34
post-use,13,14.3,0,169000,0,72000,0.0,-1389.0,0.0,9227.0,0,24492,0,10309,0.0,114640.0,0.0,42640.0,0,72000,0.0,-1323.0,0.0,6668.0,0.0,17697.0,0.0,7449.0,0.0,102492.0,0.0,30492.0,0.0,18.34
