period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,471.0,471.0,1884.0,1884.0,702.0,702.0,-4443.0,57005.0,-4443.0,-4443.0,,,-4190.0,-4190.0,263.0,263.0,1053.0,1053.0,392.0,392.0,-2482.0,58966.0,-2482.0,-2482.0,1.48,11.3
2,2.0,2.0,11500.0,23000,,,,,471.0,942.0,1884.0,3768.0,702.0,1403.0,3057.0,60061.0,3057.0,-1387.0,,,,,147.0,410.0,588.0,1641.0,219.0,611.0,954.0,59920.0,954.0,-1528.0,1.48,12.78
3,3.0,3.0,11500.0,34500,,,,,471.0,1414.0,1884.0,5652.0,702.0,2104.0,3057.0,63118.0,3057.0,1670.0,,,,,82.0,492.0,328.0,1969.0,122.0,733.0,533.0,60453.0,533.0,-995.0,1.48,14.26
4,4.0,4.0,11500.0,46000,,,,,471.0,1885.0,1884.0,7536.0,702.0,2806.0,3057.0,66175.0,3057.0,4727.0,,,,,46.0,538.0,184.0,2153.0,68.0,801.0,298.0,60750.0,298.0,-698.0,1.48,15.74
5,5.0,5.0,11500.0,57500,,,,,471.0,2356.0,1884.0,9420.0,702.0,3508.0,3057.0,69232.0,3057.0,7784.0,,,,,26.0,564.0,103.0,2255.0,38.0,840.0,166.0,60917.0,166.0,-531.0,1.48,17.21
6,6.0,6.0,11500.0,69000,,,,,471.0,2827.0,1884.0,11304.0,702.0,4209.0,3057.0,72288.0,3057.0,10840.0,,,,,14.0,578.0,57.0,2312.0,21.0,861.0,93.0,61010.0,93.0,-438.0,1.48,18.69
7,7.0,7.0,11500.0,80500,,,,,471.0,3299.0,1884.0,13188.0,702.0,4910.0,3057.0,75345.0,3057.0,13897.0,,,,,8.0,586.0,32.0,2344.0,12.0,873.0,52.0,61062.0,52.0,-386.0,1.48,20.17
8,8.0,8.0,11500.0,92000,,,,,471.0,3770.0,1884.0,15072.0,702.0,5612.0,3057.0,78402.0,3057.0,16954.0,,,,,4.0,591.0,18.0,2362.0,7.0,880.0,29.0,61091.0,29.0,-357.0,1.48,21.65
8.9,8.9,8.9,10350.000000000004,102350,,,,,424.0,4194.0,1696.0,16768.0,631.0,6243.0,2751.0,81153.0,2751.0,19705.0,,,,,2.0,593.0,10.0,2372.0,4.0,883.0,15.0,61106.0,15.0,-342.0,1.33,22.98
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,4194.0,0.0,16768.0,0.0,6243.0,0.0,81153.0,0.0,19705.0,0,61448,0.0,-4190.0,0.0,593.0,0.0,2372.0,0.0,883.0,0.0,61106.0,0.0,-342.0,0.0,22.98
