period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,528.0,528.0,1884.0,1884.0,702.0,702.0,-4386.0,67614.0,-4386.0,-4386.0,,,-7143.0,-7143.0,503.0,503.0,1794.0,1794.0,668.0,668.0,-4177.0,67823.0,-4177.0,-4177.0,4.25,14.08
2,2.0,2.0,11500.0,23000,,,,,528.0,1056.0,1884.0,3768.0,702.0,1403.0,3114.0,70727.0,3114.0,-1273.0,,,,,479.0,982.0,1709.0,3503.0,636.0,1304.0,2824.0,70647.0,2824.0,-1353.0,4.25,18.33
3,3.0,3.0,11500.0,34500,,,,,528.0,1585.0,1884.0,5652.0,702.0,2104.0,3114.0,73841.0,3114.0,1841.0,,,,,456.0,1438.0,1627.0,5131.0,606.0,1910.0,2690.0,73337.0,2690.0,1337.0,4.25,22.58
4,4.0,4.0,11500.0,46000,,,,,528.0,2113.0,1884.0,7536.0,702.0,2806.0,3114.0,76955.0,3114.0,4955.0,,,,,435.0,1873.0,1550.0,6681.0,577.0,2487.0,2562.0,75898.0,2562.0,3898.0,4.25,26.84
5,5.0,5.0,11500.0,57500,,,,,528.0,2641.0,1884.0,9420.0,702.0,3508.0,3114.0,80069.0,3114.0,8069.0,,,,,414.0,2287.0,1476.0,8157.0,550.0,3037.0,2440.0,78338.0,2440.0,6338.0,4.25,31.09
6,6.0,6.0,11500.0,69000,,,,,528.0,3169.0,1884.0,11304.0,702.0,4209.0,3114.0,83182.0,3114.0,11182.0,,,,,394.0,2681.0,1406.0,9563.0,523.0,3561.0,2324.0,80661.0,2324.0,8661.0,4.25,35.35
7,7.0,7.0,11500.0,80500,,,,,528.0,3698.0,1884.0,13188.0,702.0,4910.0,3114.0,86296.0,3114.0,14296.0,,,,,375.0,3056.0,1339.0,10902.0,499.0,4059.0,2213.0,82874.0,2213.0,10874.0,4.25,39.6
8,8.0,8.0,11500.0,92000,,,,,528.0,4226.0,1884.0,15072.0,702.0,5612.0,3114.0,89410.0,3114.0,17410.0,,,,,358.0,3414.0,1275.0,12177.0,475.0,4534.0,2107.0,84982.0,2107.0,12982.0,4.25,43.85
8.9,8.9,8.9,10350.000000000004,102350,,,,,475.0,4701.0,1696.0,16768.0,631.0,6243.0,2802.0,92212.0,2802.0,20212.0,,,,,308.0,3722.0,1098.0,13275.0,409.0,4943.0,1815.0,86797.0,1815.0,14797.0,3.83,47.68
post-use,8.9,9.790000000000001,0.0,102350,0,72000,0,-7500,0.0,4701.0,0.0,16768.0,0.0,6243.0,0.0,92212.0,0.0,20212.0,0,72000,0.0,-7143.0,0.0,3722.0,0.0,13275.0,0.0,4943.0,0.0,86797.0,0.0,14797.0,0.0,47.68
