period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,432.0,432.0,1884.0,1884.0,702.0,702.0,-4483.0,55517.0,-4483.0,-4483.0,,,-7143.0,-7143.0,411.0,411.0,1794.0,1794.0,668.0,668.0,-4269.0,55731.0,-4269.0,-4269.0,3.51,13.33
2,2.0,2.0,11500.0,23000,,,,,432.0,863.0,1884.0,3768.0,702.0,1403.0,3017.0,58534.0,3017.0,-1466.0,,,,,392.0,803.0,1709.0,3503.0,636.0,1304.0,2737.0,58467.0,2737.0,-1533.0,3.51,16.84
3,3.0,3.0,11500.0,34500,,,,,432.0,1295.0,1884.0,5652.0,702.0,2104.0,3017.0,61552.0,3017.0,1552.0,,,,,373.0,1176.0,1627.0,5131.0,606.0,1910.0,2606.0,61074.0,2606.0,1074.0,3.51,20.35
4,4.0,4.0,11500.0,46000,,,,,432.0,1727.0,1884.0,7536.0,702.0,2806.0,3017.0,64569.0,3017.0,4569.0,,,,,355.0,1531.0,1550.0,6681.0,577.0,2487.0,2482.0,63556.0,2482.0,3556.0,3.51,23.86
5,5.0,5.0,11500.0,57500,,,,,432.0,2158.0,1884.0,9420.0,702.0,3508.0,3017.0,67586.0,3017.0,7586.0,,,,,338.0,1869.0,1476.0,8157.0,550.0,3037.0,2364.0,65920.0,2364.0,5920.0,3.51,27.37
6,6.0,6.0,11500.0,69000,,,,,432.0,2590.0,1884.0,11304.0,702.0,4209.0,3017.0,70603.0,3017.0,10603.0,,,,,322.0,2191.0,1406.0,9563.0,523.0,3561.0,2251.0,68171.0,2251.0,8171.0,3.51,30.88
7,7.0,7.0,11500.0,80500,,,,,432.0,3022.0,1884.0,13188.0,702.0,4910.0,3017.0,73620.0,3017.0,13620.0,,,,,307.0,2498.0,1339.0,10902.0,499.0,4059.0,2144.0,70316.0,2144.0,10316.0,3.51,34.39
8,8.0,8.0,11500.0,92000,,,,,432.0,3453.0,1884.0,15072.0,702.0,5612.0,3017.0,76637.0,3017.0,16637.0,,,,,292.0,2790.0,1275.0,12177.0,475.0,4534.0,2042.0,72358.0,2042.0,12358.0,3.51,37.9
8.9,8.9,8.9,10350.000000000004,102350,,,,,389.0,3842.0,1696.0,16768.0,631.0,6243.0,2715.0,79353.0,2715.0,19353.0,,,,,252.0,3042.0,1098.0,13275.0,409.0,4943.0,1759.0,74117.0,1759.0,14117.0,3.16,41.06
post-use,8.9,9.790000000000001,0.0,102350,0,60000,0,-7500,0.0,3842.0,0.0,16768.0,0.0,6243.0,0.0,79353.0,0.0,19353.0,0,60000,0.0,-7143.0,0.0,3042.0,0.0,13275.0,0.0,4943.0,0.0,74117.0,0.0,14117.0,0.0,41.06
