period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1695.0,1695.0,1788,1788,1338.0,1338.0,4821.0,47276.0,4821.0,4821.0,,,,,1474.0,1474.0,1555.0,1555.0,1164.0,1164.0,4192.0,46647.0,4192.0,4192.0,3.64,9.11
2,2,2.0,13250,26500,,,,,1695.0,3390.0,1788,3576,1338.0,2676.0,4821.0,52097.0,4821.0,9643.0,,,,,1282.0,2756.0,1352.0,2907.0,1012.0,2176.0,3646.0,50293.0,3646.0,7838.0,3.64,12.75
3,3,3.0,13250,39750,,,,,1695.0,5085.0,1788,5364,1338.0,4015.0,4821.0,56919.0,4821.0,14464.0,,,,,1115.0,3870.0,1176.0,4082.0,880.0,3056.0,3170.0,53463.0,3170.0,11008.0,3.64,16.39
4,4,4.0,13250,53000,,,,,1695.0,6780.0,1788,7152,1338.0,5353.0,4821.0,61740.0,4821.0,19285.0,,,,,969.0,4839.0,1022.0,5105.0,765.0,3821.0,2757.0,56219.0,2757.0,13765.0,3.64,20.04
5,5,5.0,13250,66250,,,,,1695.0,8475.0,1788,8940,1338.0,6691.0,4821.0,66561.0,4821.0,24107.0,,,,,843.0,5682.0,889.0,5994.0,665.0,4486.0,2397.0,58616.0,2397.0,16162.0,3.64,23.68
6,6,6.0,13250,79500,,,,,1695.0,10171.0,1788,10728,1338.0,8030.0,4821.0,71383.0,4821.0,28928.0,,,,,733.0,6415.0,773.0,6767.0,579.0,5065.0,2084.0,60701.0,2084.0,18246.0,3.64,27.32
7,7,7.0,13250,92750,,,,,1695.0,11866.0,1788,12516,1338.0,9368.0,4821.0,76204.0,4821.0,33749.0,,,,,637.0,7052.0,672.0,7439.0,503.0,5568.0,1813.0,62513.0,1813.0,20059.0,3.64,30.96
8,8,8.0,13250,106000,,,,,1695.0,13561.0,1788,14304,1338.0,10706.0,4821.0,81025.0,4821.0,38571.0,,,,,554.0,7606.0,585.0,8023.0,437.0,6005.0,1576.0,64089.0,1576.0,21635.0,3.64,34.6
9,9,9.0,13250,119250,,,,,1695.0,15256.0,1788,16092,1338.0,12044.0,4821.0,85847.0,4821.0,43392.0,,,,,482.0,8088.0,508.0,8532.0,380.0,6386.0,1371.0,65460.0,1371.0,23005.0,3.64,38.24
10,10,10.0,13250,132500,,,,,1695.0,16951.0,1788,17880,1338.0,13382.0,4821.0,90668.0,4821.0,48213.0,,,,,419.0,8507.0,442.0,8974.0,331.0,6716.0,1192.0,66652.0,1192.0,24197.0,3.64,41.88
11,11,11.0,13250,145750,,,,,1695.0,18646.0,1788,19668,1338.0,14721.0,4821.0,95489.0,4821.0,53035.0,,,,,364.0,8872.0,384.0,9358.0,288.0,7004.0,1036.0,67688.0,1036.0,25234.0,3.64,45.52
12,12,12.0,13250,159000,,,,,1695.0,20341.0,1788,21456,1338.0,16059.0,4821.0,100311.0,4821.0,57856.0,,,,,317.0,9188.0,334.0,9692.0,250.0,7254.0,901.0,68589.0,901.0,26135.0,3.64,49.17
13,13,13.0,13250,172250,,,,,1695.0,22036.0,1788,23244,1338.0,17397.0,4821.0,105132.0,4821.0,62677.0,,,,,275.0,9464.0,291.0,9983.0,218.0,7472.0,784.0,69373.0,784.0,26918.0,3.64,52.81
post-use,13,14.3,0,172250,0.0,42454.0,0,0,0.0,22036.0,0,23244,0.0,17397.0,0.0,105132.0,0.0,62677.0,0.0,42454.0,0,0,0.0,9464.0,0.0,9983.0,0.0,7472.0,0.0,69373.0,0.0,26918.0,0.0,52.81
