period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,486.0,486.0,1884.0,1884.0,702.0,702.0,-4428.0,57020.0,-4428.0,-4428.0,,,-7143.0,-7143.0,463.0,463.0,1794.0,1794.0,668.0,668.0,-4217.0,57231.0,-4217.0,-4217.0,3.95,13.78
2,2.0,2.0,11500.0,23000,,,,,486.0,973.0,1884.0,3768.0,702.0,1403.0,3072.0,60092.0,3072.0,-1356.0,,,,,441.0,905.0,1709.0,3503.0,636.0,1304.0,2786.0,60017.0,2786.0,-1431.0,3.95,17.73
3,3.0,3.0,11500.0,34500,,,,,486.0,1459.0,1884.0,5652.0,702.0,2104.0,3072.0,63164.0,3072.0,1716.0,,,,,420.0,1325.0,1627.0,5131.0,606.0,1910.0,2654.0,62671.0,2654.0,1223.0,3.95,21.69
4,4.0,4.0,11500.0,46000,,,,,486.0,1946.0,1884.0,7536.0,702.0,2806.0,3072.0,66236.0,3072.0,4788.0,,,,,400.0,1725.0,1550.0,6681.0,577.0,2487.0,2527.0,65198.0,2527.0,3750.0,3.95,25.64
5,5.0,5.0,11500.0,57500,,,,,486.0,2432.0,1884.0,9420.0,702.0,3508.0,3072.0,69308.0,3072.0,7860.0,,,,,381.0,2106.0,1476.0,8157.0,550.0,3037.0,2407.0,67605.0,2407.0,6157.0,3.95,29.6
6,6.0,6.0,11500.0,69000,,,,,486.0,2919.0,1884.0,11304.0,702.0,4209.0,3072.0,72380.0,3072.0,10932.0,,,,,363.0,2469.0,1406.0,9563.0,523.0,3561.0,2292.0,69897.0,2292.0,8449.0,3.95,33.55
7,7.0,7.0,11500.0,80500,,,,,486.0,3405.0,1884.0,13188.0,702.0,4910.0,3072.0,75452.0,3072.0,14004.0,,,,,346.0,2815.0,1339.0,10902.0,499.0,4059.0,2183.0,72081.0,2183.0,10633.0,3.95,37.51
8,8.0,8.0,11500.0,92000,,,,,486.0,3892.0,1884.0,15072.0,702.0,5612.0,3072.0,78524.0,3072.0,17076.0,,,,,329.0,3144.0,1275.0,12177.0,475.0,4534.0,2079.0,74160.0,2079.0,12712.0,3.95,41.46
8.9,8.9,8.9,10350.000000000004,102350,,,,,438.0,4329.0,1696.0,16768.0,631.0,6243.0,2765.0,81288.0,2765.0,19840.0,,,,,284.0,3428.0,1098.0,13275.0,409.0,4943.0,1791.0,75951.0,1791.0,14503.0,3.56,45.02
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,4329.0,0.0,16768.0,0.0,6243.0,0.0,81288.0,0.0,19840.0,0,61448,0.0,-7143.0,0.0,3428.0,0.0,13275.0,0.0,4943.0,0.0,75951.0,0.0,14503.0,0.0,45.02
