period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,628.0,628.0,1884.0,1884.0,702.0,702.0,-4287.0,67713.0,-4287.0,-4287.0,,,-7143.0,-7143.0,598.0,598.0,1794.0,1794.0,668.0,668.0,-4082.0,67918.0,-4082.0,-4082.0,5.1,14.93
2,2.0,2.0,11500.0,23000,,,,,628.0,1256.0,1884.0,3768.0,702.0,1403.0,3213.0,70927.0,3213.0,-1073.0,,,,,570.0,1168.0,1709.0,3503.0,636.0,1304.0,2915.0,70832.0,2915.0,-1168.0,5.1,20.03
3,3.0,3.0,11500.0,34500,,,,,628.0,1884.0,1884.0,5652.0,702.0,2104.0,3213.0,74140.0,3213.0,2140.0,,,,,542.0,1710.0,1627.0,5131.0,606.0,1910.0,2776.0,73608.0,2776.0,1608.0,5.1,25.14
4,4.0,4.0,11500.0,46000,,,,,628.0,2512.0,1884.0,7536.0,702.0,2806.0,3213.0,77354.0,3213.0,5354.0,,,,,517.0,2227.0,1550.0,6681.0,577.0,2487.0,2644.0,76252.0,2644.0,4252.0,5.1,30.24
5,5.0,5.0,11500.0,57500,,,,,628.0,3140.0,1884.0,9420.0,702.0,3508.0,3213.0,80567.0,3213.0,8567.0,,,,,492.0,2718.0,1476.0,8157.0,550.0,3037.0,2518.0,78769.0,2518.0,6769.0,5.1,35.35
6,6.0,6.0,11500.0,69000,,,,,628.0,3767.0,1884.0,11304.0,702.0,4209.0,3213.0,83780.0,3213.0,11780.0,,,,,469.0,3187.0,1406.0,9563.0,523.0,3561.0,2398.0,81167.0,2398.0,9167.0,5.1,40.45
7,7.0,7.0,11500.0,80500,,,,,628.0,4395.0,1884.0,13188.0,702.0,4910.0,3213.0,86994.0,3213.0,14994.0,,,,,446.0,3633.0,1339.0,10902.0,499.0,4059.0,2284.0,83451.0,2284.0,11451.0,5.1,45.56
8,8.0,8.0,11500.0,92000,,,,,628.0,5023.0,1884.0,15072.0,702.0,5612.0,3213.0,90207.0,3213.0,18207.0,,,,,425.0,4058.0,1275.0,12177.0,475.0,4534.0,2175.0,85626.0,2175.0,13626.0,5.1,50.66
8.9,8.9,8.9,10350.000000000004,102350,,,,,565.0,5588.0,1696.0,16768.0,631.0,6243.0,2892.0,93099.0,2892.0,21099.0,,,,,366.0,4424.0,1098.0,13275.0,409.0,4943.0,1873.0,87499.0,1873.0,15499.0,4.59,55.25
post-use,8.9,9.790000000000001,0.0,102350,0,72000,0,-7500,0.0,5588.0,0.0,16768.0,0.0,6243.0,0.0,93099.0,0.0,21099.0,0,72000,0.0,-7143.0,0.0,4424.0,0.0,13275.0,0.0,4943.0,0.0,87499.0,0.0,15499.0,0.0,55.25
