period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,730.0,730.0,1884,1884,808.0,808.0,2034.0,74034.0,2034.0,2034.0,,,-1323.0,-1323.0,696.0,696.0,1794.0,1794.0,770.0,770.0,1937.0,73937.0,1937.0,1937.0,5.88,15.7
2,2,2.0,13250,26500,,,,,730.0,1461.0,1884,3768,808.0,1616.0,3423.0,77456.0,3423.0,5456.0,,,,,662.0,1358.0,1709.0,3503.0,733.0,1503.0,3104.0,77041.0,3104.0,5041.0,5.88,21.59
3,3,3.0,13250,39750,,,,,730.0,2191.0,1884,5652,808.0,2425.0,3423.0,80879.0,3423.0,8879.0,,,,,631.0,1989.0,1627.0,5131.0,698.0,2201.0,2957.0,79998.0,2957.0,7998.0,5.88,27.47
4,4,4.0,13250,53000,,,,,730.0,2921.0,1884,7536,808.0,3233.0,3423.0,84302.0,3423.0,12302.0,,,,,601.0,2590.0,1550.0,6681.0,665.0,2866.0,2816.0,82814.0,2816.0,10814.0,5.88,33.35
5,5,5.0,13250,66250,,,,,730.0,3652.0,1884,9420,808.0,4041.0,3423.0,87724.0,3423.0,15724.0,,,,,572.0,3162.0,1476.0,8157.0,633.0,3499.0,2682.0,85495.0,2682.0,13495.0,5.88,39.23
6,6,6.0,13250,79500,,,,,730.0,4382.0,1884,11304,808.0,4850.0,3423.0,91147.0,3423.0,19147.0,,,,,545.0,3707.0,1406.0,9563.0,603.0,4102.0,2554.0,88049.0,2554.0,16049.0,5.88,45.11
7,7,7.0,13250,92750,,,,,730.0,5112.0,1884,13188,808.0,5658.0,3423.0,94569.0,3423.0,22569.0,,,,,519.0,4226.0,1339.0,10902.0,574.0,4677.0,2432.0,90482.0,2432.0,18482.0,5.88,50.99
8,8,8.0,13250,106000,,,,,730.0,5843.0,1884,15072,808.0,6466.0,3423.0,97992.0,3423.0,25992.0,,,,,494.0,4720.0,1275.0,12177.0,547.0,5224.0,2317.0,92798.0,2317.0,20798.0,5.88,56.87
9,9,9.0,13250,119250,,,,,730.0,6573.0,1884,16956,808.0,7274.0,3423.0,101414.0,3423.0,29414.0,,,,,471.0,5191.0,1214.0,13391.0,521.0,5745.0,2206.0,95004.0,2206.0,23004.0,5.88,62.76
10,10,10.0,13250,132500,,,,,730.0,7303.0,1884,18840,808.0,8082.0,3423.0,104837.0,3423.0,32837.0,,,,,448.0,5639.0,1157.0,14548.0,496.0,6241.0,2101.0,97106.0,2101.0,25106.0,5.88,68.64
11,11,11.0,13250,145750,,,,,730.0,8034.0,1884,20724,808.0,8891.0,3423.0,108260.0,3423.0,36260.0,,,,,427.0,6066.0,1102.0,15649.0,473.0,6714.0,2001.0,99107.0,2001.0,27107.0,5.88,74.52
12,12,12.0,13250,159000,,,,,730.0,8764.0,1884,22608,808.0,9699.0,3423.0,111682.0,3423.0,39682.0,,,,,407.0,6473.0,1049.0,16698.0,450.0,7164.0,1906.0,101013.0,1906.0,29013.0,5.88,80.4
13,13,13.0,13250,172250,,,,,730.0,9494.0,1884,24492,808.0,10507.0,3423.0,115105.0,3423.0,43105.0,,,,,387.0,6860.0,999.0,17697.0,429.0,7592.0,1815.0,102828.0,1815.0,30828.0,5.88,86.28
post-use,13,14.3,0,172250,0,72000,0.0,-1389.0,0.0,9494.0,0,24492,0.0,10507.0,0.0,115105.0,0.0,43105.0,0,72000,0.0,-1323.0,0.0,6860.0,0.0,17697.0,0.0,7592.0,0.0,102828.0,0.0,30828.0,0.0,86.28
