period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,576.0,576.0,1884.0,1884.0,702.0,702.0,-4339.0,64791.0,-4339.0,-4339.0,,,-7143.0,-7143.0,548.0,548.0,1794.0,1794.0,668.0,668.0,-4132.0,64998.0,-4132.0,-4132.0,4.68,14.5
2,2.0,2.0,11500.0,23000,,,,,576.0,1151.0,1884.0,3768.0,702.0,1403.0,3161.0,67952.0,3161.0,-1178.0,,,,,522.0,1070.0,1709.0,3503.0,636.0,1304.0,2867.0,67865.0,2867.0,-1265.0,4.68,19.18
3,3.0,3.0,11500.0,34500,,,,,576.0,1727.0,1884.0,5652.0,702.0,2104.0,3161.0,71113.0,3161.0,1983.0,,,,,497.0,1567.0,1627.0,5131.0,606.0,1910.0,2731.0,70596.0,2731.0,1466.0,4.68,23.86
4,4.0,4.0,11500.0,46000,,,,,576.0,2302.0,1884.0,7536.0,702.0,2806.0,3161.0,74274.0,3161.0,5144.0,,,,,474.0,2041.0,1550.0,6681.0,577.0,2487.0,2601.0,73196.0,2601.0,4066.0,4.68,28.54
5,5.0,5.0,11500.0,57500,,,,,576.0,2878.0,1884.0,9420.0,702.0,3508.0,3161.0,77435.0,3161.0,8305.0,,,,,451.0,2492.0,1476.0,8157.0,550.0,3037.0,2477.0,75673.0,2477.0,6543.0,4.68,33.22
6,6.0,6.0,11500.0,69000,,,,,576.0,3453.0,1884.0,11304.0,702.0,4209.0,3161.0,80596.0,3161.0,11466.0,,,,,430.0,2921.0,1406.0,9563.0,523.0,3561.0,2359.0,78032.0,2359.0,8902.0,4.68,37.9
7,7.0,7.0,11500.0,80500,,,,,576.0,4029.0,1884.0,13188.0,702.0,4910.0,3161.0,83758.0,3161.0,14628.0,,,,,409.0,3330.0,1339.0,10902.0,499.0,4059.0,2247.0,80278.0,2247.0,11148.0,4.68,42.58
8,8.0,8.0,11500.0,92000,,,,,576.0,4605.0,1884.0,15072.0,702.0,5612.0,3161.0,86919.0,3161.0,17789.0,,,,,390.0,3720.0,1275.0,12177.0,475.0,4534.0,2140.0,82418.0,2140.0,13288.0,4.68,47.26
8.9,8.9,8.9,10350.000000000004,102350,,,,,518.0,5123.0,1696.0,16768.0,631.0,6243.0,2845.0,89764.0,2845.0,20634.0,,,,,336.0,4056.0,1098.0,13275.0,409.0,4943.0,1843.0,84261.0,1843.0,15131.0,4.21,51.47
post-use,8.9,9.790000000000001,0.0,102350,0,69130,0,-7500,0.0,5123.0,0.0,16768.0,0.0,6243.0,0.0,89764.0,0.0,20634.0,0,69130,0.0,-7143.0,0.0,4056.0,0.0,13275.0,0.0,4943.0,0.0,84261.0,0.0,15131.0,0.0,51.47
