period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,842.0,842.0,1884.0,1884.0,702.0,702.0,-4072.0,57376.0,-4072.0,-4072.0,,,-7143.0,-7143.0,802.0,802.0,1794.0,1794.0,668.0,668.0,-3878.0,57570.0,-3878.0,-3878.0,1.03,10.85
2,2.0,2.0,11500.0,23000,,,,,842.0,1685.0,1884.0,3768.0,702.0,1403.0,3428.0,60804.0,3428.0,-644.0,,,,,764.0,1567.0,1709.0,3503.0,636.0,1304.0,3109.0,60679.0,3109.0,-769.0,1.03,11.88
3,3.0,3.0,11500.0,34500,,,,,842.0,2527.0,1884.0,5652.0,702.0,2104.0,3428.0,64232.0,3428.0,2784.0,,,,,728.0,2294.0,1627.0,5131.0,606.0,1910.0,2961.0,63640.0,2961.0,2192.0,1.03,12.91
4,4.0,4.0,11500.0,46000,,,,,842.0,3370.0,1884.0,7536.0,702.0,2806.0,3428.0,67660.0,3428.0,6212.0,,,,,693.0,2987.0,1550.0,6681.0,577.0,2487.0,2820.0,66461.0,2820.0,5013.0,1.03,13.94
5,5.0,5.0,11500.0,57500,,,,,842.0,4212.0,1884.0,9420.0,702.0,3508.0,3428.0,71088.0,3428.0,9640.0,,,,,660.0,3648.0,1476.0,8157.0,550.0,3037.0,2686.0,69147.0,2686.0,7699.0,1.03,14.97
6,6.0,6.0,11500.0,69000,,,,,842.0,5055.0,1884.0,11304.0,702.0,4209.0,3428.0,74516.0,3428.0,13068.0,,,,,629.0,4276.0,1406.0,9563.0,523.0,3561.0,2558.0,71705.0,2558.0,10257.0,1.03,16.0
7,7.0,7.0,11500.0,80500,,,,,842.0,5897.0,1884.0,13188.0,702.0,4910.0,3428.0,77944.0,3428.0,16496.0,,,,,599.0,4875.0,1339.0,10902.0,499.0,4059.0,2436.0,74141.0,2436.0,12693.0,1.03,17.03
8,8.0,8.0,11500.0,92000,,,,,842.0,6740.0,1884.0,15072.0,702.0,5612.0,3428.0,81372.0,3428.0,19924.0,,,,,570.0,5445.0,1275.0,12177.0,475.0,4534.0,2320.0,76461.0,2320.0,15013.0,1.03,18.06
8.9,8.9,8.9,10350.000000000004,102350,,,,,758.0,7498.0,1696.0,16768.0,631.0,6243.0,3085.0,84457.0,3085.0,23009.0,,,,,491.0,5936.0,1098.0,13275.0,409.0,4943.0,1998.0,78459.0,1998.0,17011.0,0.93,18.98
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,7498.0,0.0,16768.0,0.0,6243.0,0.0,84457.0,0.0,23009.0,0,61448,0.0,-7143.0,0.0,5936.0,0.0,13275.0,0.0,4943.0,0.0,78459.0,0.0,17011.0,0.0,18.98
