period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,668.0,668.0,1884,1884,869.0,869.0,-731.0,71269.0,-731.0,-731.0,,,-4032.0,-4032.0,649.0,649.0,1829.0,1829.0,844.0,844.0,-710.0,71290.0,-710.0,-710.0,2.57,12.39
2,2.0,2.0,14250,28500,,,,,668.0,1337.0,1884,3768,869.0,1738.0,3422.0,74690.0,3422.0,2690.0,,,,,630.0,1279.0,1776.0,3605.0,819.0,1663.0,3225.0,74515.0,3225.0,2515.0,2.57,14.96
3,3.0,3.0,14250,42750,,,,,668.0,2005.0,1884,5652,869.0,2608.0,3422.0,78112.0,3422.0,6112.0,,,,,612.0,1891.0,1724.0,5329.0,795.0,2459.0,3131.0,77646.0,3131.0,5646.0,2.57,17.52
4,4.0,4.0,14250,57000,,,,,668.0,2674.0,1884,7536,869.0,3477.0,3422.0,81534.0,3422.0,9534.0,,,,,594.0,2484.0,1674.0,7003.0,772.0,3231.0,3040.0,80687.0,3040.0,8687.0,2.57,20.09
5,5.0,5.0,14250,71250,,,,,668.0,3342.0,1884,9420,869.0,4346.0,3422.0,84955.0,3422.0,12955.0,,,,,577.0,3061.0,1625.0,8628.0,750.0,3981.0,2952.0,83638.0,2952.0,11638.0,2.57,22.66
6,6.0,6.0,14250,85500,,,,,668.0,4010.0,1884,11304,869.0,5216.0,3422.0,88377.0,3422.0,16377.0,,,,,560.0,3621.0,1578.0,10206.0,728.0,4709.0,2866.0,86504.0,2866.0,14504.0,2.57,25.23
7,7.0,7.0,14250,99750,,,,,668.0,4679.0,1884,13188,869.0,6085.0,3422.0,91798.0,3422.0,19798.0,,,,,543.0,4164.0,1532.0,11738.0,707.0,5416.0,2782.0,89286.0,2782.0,17286.0,2.57,27.79
8,8.0,8.0,14250,114000,,,,,668.0,5347.0,1884,15072,869.0,6954.0,3422.0,95220.0,3422.0,23220.0,,,,,528.0,4692.0,1487.0,13225.0,686.0,6102.0,2701.0,91987.0,2701.0,19987.0,2.57,30.36
9,9.0,9.0,14250,128250,,,,,668.0,6015.0,1884,16956,869.0,7823.0,3422.0,98642.0,3422.0,26642.0,,,,,512.0,5204.0,1444.0,14669.0,666.0,6768.0,2622.0,94609.0,2622.0,22609.0,2.57,32.93
10,10.0,10.0,14250,142500,,,,,668.0,6684.0,1884,18840,869.0,8692.0,3422.0,102063.0,3422.0,30063.0,,,,,497.0,5701.0,1402.0,16071.0,647.0,7415.0,2546.0,97155.0,2546.0,25155.0,2.57,35.5
11,11.0,11.0,14250,156750,,,,,668.0,7352.0,1884,20724,869.0,9562.0,3422.0,105485.0,3422.0,33485.0,,,,,483.0,6184.0,1361.0,17432.0,628.0,8043.0,2472.0,99627.0,2472.0,27627.0,2.57,38.06
11.5,11.5,11.5,7125,163875,,,,,334.0,7686.0,942,21666,435.0,9996.0,1711.0,107196.0,1711.0,35196.0,,,,,238.0,6422.0,671.0,18102.0,309.0,8352.0,1218.0,100845.0,1218.0,28845.0,1.28,39.35
post-use,11.5,12.65,0,163875,0,72000,0,-4153,0.0,7686.0,0,21666,0.0,9996.0,0.0,107196.0,0.0,35196.0,0,72000,0.0,-4032.0,0.0,6422.0,0.0,18102.0,0.0,8352.0,0.0,100845.0,0.0,28845.0,0.0,39.35
