period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,13000.0,13000,,,-7500,-7500,487.0,487.0,1884.0,1884.0,793.0,793.0,-4336.0,71664.0,-4336.0,-4336.0,,,-4076.0,-4076.0,264.0,264.0,1024.0,1024.0,431.0,431.0,-2357.0,73643.0,-2357.0,-2357.0,1.53,11.35
2,2.0,2.0,13000.0,26000,,,,,487.0,973.0,1884.0,3768.0,793.0,1586.0,3164.0,74827.0,3164.0,-1173.0,,,,,144.0,408.0,556.0,1580.0,234.0,665.0,934.0,74578.0,934.0,-1422.0,1.53,12.88
3,3.0,3.0,13000.0,39000,,,,,487.0,1460.0,1884.0,5652.0,793.0,2379.0,3164.0,77991.0,3164.0,1991.0,,,,,78.0,486.0,302.0,1883.0,127.0,793.0,508.0,75086.0,508.0,-914.0,1.53,14.4
4,4.0,4.0,13000.0,52000,,,,,487.0,1947.0,1884.0,7536.0,793.0,3172.0,3164.0,81155.0,3164.0,5155.0,,,,,42.0,529.0,164.0,2047.0,69.0,862.0,276.0,75362.0,276.0,-638.0,1.53,15.93
5,5.0,5.0,13000.0,65000,,,,,487.0,2433.0,1884.0,9420.0,793.0,3965.0,3164.0,84318.0,3164.0,8318.0,,,,,23.0,552.0,89.0,2137.0,38.0,899.0,150.0,75512.0,150.0,-488.0,1.53,17.46
6,6.0,6.0,13000.0,78000,,,,,487.0,2920.0,1884.0,11304.0,793.0,4758.0,3164.0,87482.0,3164.0,11482.0,,,,,13.0,564.0,49.0,2185.0,20.0,920.0,82.0,75593.0,82.0,-407.0,1.53,18.98
7,7.0,7.0,13000.0,91000,,,,,487.0,3407.0,1884.0,13188.0,793.0,5551.0,3164.0,90646.0,3164.0,14646.0,,,,,7.0,571.0,26.0,2211.0,11.0,931.0,44.0,75637.0,44.0,-363.0,1.53,20.51
8,8.0,8.0,13000.0,104000,,,,,487.0,3893.0,1884.0,15072.0,793.0,6344.0,3164.0,93809.0,3164.0,17809.0,,,,,4.0,575.0,14.0,2226.0,6.0,937.0,24.0,75661.0,24.0,-339.0,1.53,22.04
9,9.0,9.0,13000.0,117000,,,,,487.0,4380.0,1884.0,16956.0,793.0,7137.0,3164.0,96973.0,3164.0,20973.0,,,,,2.0,577.0,8.0,2234.0,3.0,940.0,13.0,75675.0,13.0,-325.0,1.53,23.56
9.9,9.9,9.9,11700.000000000005,128700,,,,,438.0,4818.0,1696.0,18652.0,714.0,7851.0,2847.0,99820.0,2847.0,23820.0,,,,,1.0,578.0,4.0,2238.0,2.0,942.0,7.0,75681.0,7.0,-319.0,1.37,24.94
post-use,9.9,10.89,0.0,128700,0,76000,0,-7500,0.0,4818.0,0.0,18652.0,0.0,7851.0,0.0,99820.0,0.0,23820.0,0,76000,0.0,-4076.0,0.0,578.0,0.0,2238.0,0.0,942.0,0.0,75681.0,0.0,-319.0,0.0,24.94
