period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,634.0,634.0,1884.0,1884.0,702.0,702.0,-4281.0,55719.0,-4281.0,-4281.0,,,-7143.0,-7143.0,604.0,604.0,1794.0,1794.0,668.0,668.0,-4077.0,55923.0,-4077.0,-4077.0,5.1,14.93
2,2.0,2.0,11500.0,23000,,,,,634.0,1268.0,1884.0,3768.0,702.0,1403.0,3219.0,58939.0,3219.0,-1061.0,,,,,575.0,1179.0,1709.0,3503.0,636.0,1304.0,2920.0,58843.0,2920.0,-1157.0,5.1,20.03
3,3.0,3.0,11500.0,34500,,,,,634.0,1902.0,1884.0,5652.0,702.0,2104.0,3219.0,62158.0,3219.0,2158.0,,,,,548.0,1726.0,1627.0,5131.0,606.0,1910.0,2781.0,61624.0,2781.0,1624.0,5.1,25.14
4,4.0,4.0,11500.0,46000,,,,,634.0,2535.0,1884.0,7536.0,702.0,2806.0,3219.0,65377.0,3219.0,5377.0,,,,,521.0,2248.0,1550.0,6681.0,577.0,2487.0,2649.0,64273.0,2649.0,4273.0,5.1,30.24
5,5.0,5.0,11500.0,57500,,,,,634.0,3169.0,1884.0,9420.0,702.0,3508.0,3219.0,68597.0,3219.0,8597.0,,,,,497.0,2744.0,1476.0,8157.0,550.0,3037.0,2522.0,66795.0,2522.0,6795.0,5.1,35.35
6,6.0,6.0,11500.0,69000,,,,,634.0,3803.0,1884.0,11304.0,702.0,4209.0,3219.0,71816.0,3219.0,11816.0,,,,,473.0,3217.0,1406.0,9563.0,523.0,3561.0,2402.0,69198.0,2402.0,9198.0,5.1,40.45
7,7.0,7.0,11500.0,80500,,,,,634.0,4437.0,1884.0,13188.0,702.0,4910.0,3219.0,75036.0,3219.0,15036.0,,,,,450.0,3668.0,1339.0,10902.0,499.0,4059.0,2288.0,71486.0,2288.0,11486.0,5.1,45.56
8,8.0,8.0,11500.0,92000,,,,,634.0,5071.0,1884.0,15072.0,702.0,5612.0,3219.0,78255.0,3219.0,18255.0,,,,,429.0,4097.0,1275.0,12177.0,475.0,4534.0,2179.0,73665.0,2179.0,13665.0,5.1,50.66
8.9,8.9,8.9,10350.000000000004,102350,,,,,570.0,5641.0,1696.0,16768.0,631.0,6243.0,2897.0,81152.0,2897.0,21152.0,,,,,370.0,4466.0,1098.0,13275.0,409.0,4943.0,1877.0,75541.0,1877.0,15541.0,4.59,55.25
post-use,8.9,9.790000000000001,0.0,102350,0,60000,0,-7500,0.0,5641.0,0.0,16768.0,0.0,6243.0,0.0,81152.0,0.0,21152.0,0,60000,0.0,-7143.0,0.0,4466.0,0.0,13275.0,0.0,4943.0,0.0,75541.0,0.0,15541.0,0.0,55.25
