period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,64207,64207,,,0.0,0.0,0,0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,2800.0,2800.0,1788,1788,1338.0,1338.0,5927.0,70134.0,5927.0,5927.0,,,,,2667.0,2667.0,1703.0,1703.0,1275.0,1275.0,5644.0,69851.0,5644.0,5644.0,6.11,11.58
2,2,2.0,13250,26500,,,,,2800.0,5601.0,1788,3576,1338.0,2676.0,5927.0,76060.0,5927.0,11853.0,,,,,2540.0,5207.0,1622.0,3325.0,1214.0,2488.0,5376.0,75227.0,5376.0,11020.0,6.11,17.69
3,3,3.0,13250,39750,,,,,2800.0,8401.0,1788,5364,1338.0,4015.0,5927.0,81987.0,5927.0,17780.0,,,,,2419.0,7626.0,1545.0,4869.0,1156.0,3644.0,5120.0,80347.0,5120.0,16140.0,6.11,23.8
4,4,4.0,13250,53000,,,,,2800.0,11201.0,1788,7152,1338.0,5353.0,5927.0,87913.0,5927.0,23706.0,,,,,2304.0,9930.0,1471.0,6340.0,1101.0,4745.0,4876.0,85222.0,4876.0,21015.0,6.11,29.91
5,5,5.0,13250,66250,,,,,2800.0,14002.0,1788,8940,1338.0,6691.0,5927.0,93840.0,5927.0,29633.0,,,,,2194.0,12124.0,1401.0,7741.0,1049.0,5794.0,4644.0,89866.0,4644.0,25659.0,6.11,36.02
6,6,6.0,13250,79500,,,,,2800.0,16802.0,1788,10728,1338.0,8030.0,5927.0,99766.0,5927.0,35559.0,,,,,2090.0,14214.0,1334.0,9075.0,999.0,6793.0,4422.0,94288.0,4422.0,30081.0,6.11,42.12
7,7,7.0,13250,92750,,,,,2800.0,19602.0,1788,12516,1338.0,9368.0,5927.0,105693.0,5927.0,41486.0,,,,,1990.0,16204.0,1271.0,10346.0,951.0,7744.0,4212.0,98500.0,4212.0,34293.0,6.11,48.23
8,8,8.0,13250,106000,,,,,2800.0,22403.0,1788,14304,1338.0,10706.0,5927.0,111620.0,5927.0,47413.0,,,,,1895.0,18099.0,1210.0,11556.0,906.0,8649.0,4011.0,102512.0,4011.0,38305.0,6.11,54.34
9,9,9.0,13250,119250,,,,,2800.0,25203.0,1788,16092,1338.0,12044.0,5927.0,117546.0,5927.0,53339.0,,,,,1805.0,19904.0,1153.0,12709.0,863.0,9512.0,3820.0,106332.0,3820.0,42125.0,6.11,60.45
10,10,10.0,13250,132500,,,,,2800.0,28003.0,1788,17880,1338.0,13382.0,5927.0,123473.0,5927.0,59266.0,,,,,1719.0,21623.0,1098.0,13806.0,822.0,10334.0,3638.0,109970.0,3638.0,45763.0,6.11,66.56
11,11,11.0,13250,145750,,,,,2800.0,30804.0,1788,19668,1338.0,14721.0,5927.0,129399.0,5927.0,65192.0,,,,,1637.0,23261.0,1045.0,14852.0,782.0,11116.0,3465.0,113436.0,3465.0,49229.0,6.11,72.67
12,12,12.0,13250,159000,,,,,2800.0,33604.0,1788,21456,1338.0,16059.0,5927.0,135326.0,5927.0,71119.0,,,,,1559.0,24820.0,996.0,15847.0,745.0,11861.0,3300.0,116736.0,3300.0,52529.0,6.11,78.78
13,13,13.0,13250,172250,,,,,2800.0,36404.0,1788,23244,1338.0,17397.0,5927.0,141252.0,5927.0,77045.0,,,,,1485.0,26305.0,948.0,16796.0,710.0,12571.0,3143.0,119879.0,3143.0,55672.0,6.11,84.89
post-use,13,14.3,0,172250,0,64207,0,0,0.0,36404.0,0,23244,0.0,17397.0,0.0,141252.0,0.0,77045.0,0,64207,0,0,0.0,26305.0,0.0,16796.0,0.0,12571.0,0.0,119879.0,0.0,55672.0,0.0,84.89
