period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0,0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,630.0,630.0,1884,1884,793,793,1918.0,63366.0,1918.0,1918.0,,,-1323.0,-1323.0,600.0,600.0,1794.0,1794.0,755.0,755.0,1827.0,63275.0,1827.0,1827.0,2.05,11.87
2,2,2.0,13000,26000,,,,,630.0,1260.0,1884,3768,793,1586,3307.0,66673.0,3307.0,5225.0,,,,,571.0,1171.0,1709.0,3503.0,719.0,1475.0,3000.0,66274.0,3000.0,4826.0,2.05,13.91
3,3,3.0,13000,39000,,,,,630.0,1890.0,1884,5652,793,2379,3307.0,69980.0,3307.0,8532.0,,,,,544.0,1716.0,1627.0,5131.0,685.0,2160.0,2857.0,69131.0,2857.0,7683.0,2.05,15.96
4,4,4.0,13000,52000,,,,,630.0,2520.0,1884,7536,793,3172,3307.0,73287.0,3307.0,11839.0,,,,,518.0,2234.0,1550.0,6681.0,652.0,2812.0,2721.0,71852.0,2721.0,10404.0,2.05,18.01
5,5,5.0,13000,65000,,,,,630.0,3150.0,1884,9420,793,3965,3307.0,76594.0,3307.0,15146.0,,,,,494.0,2727.0,1476.0,8157.0,621.0,3433.0,2591.0,74443.0,2591.0,12995.0,2.05,20.05
6,6,6.0,13000,78000,,,,,630.0,3780.0,1884,11304,793,4758,3307.0,79901.0,3307.0,18453.0,,,,,470.0,3198.0,1406.0,9563.0,592.0,4025.0,2468.0,76911.0,2468.0,15463.0,2.05,22.1
7,7,7.0,13000,91000,,,,,630.0,4410.0,1884,13188,793,5551,3307.0,83208.0,3307.0,21760.0,,,,,448.0,3645.0,1339.0,10902.0,564.0,4589.0,2350.0,79261.0,2350.0,17813.0,2.05,24.15
8,8,8.0,13000,104000,,,,,630.0,5040.0,1884,15072,793,6344,3307.0,86515.0,3307.0,25067.0,,,,,426.0,4072.0,1275.0,12177.0,537.0,5125.0,2238.0,81499.0,2238.0,20051.0,2.05,26.19
9,9,9.0,13000,117000,,,,,630.0,5670.0,1884,16956,793,7137,3307.0,89822.0,3307.0,28374.0,,,,,406.0,4478.0,1214.0,13391.0,511.0,5637.0,2132.0,83631.0,2132.0,22183.0,2.05,28.24
10,10,10.0,13000,130000,,,,,630.0,6300.0,1884,18840,793,7930,3307.0,93129.0,3307.0,31681.0,,,,,387.0,4864.0,1157.0,14548.0,487.0,6123.0,2030.0,85661.0,2030.0,24213.0,2.05,30.28
11,11,11.0,13000,143000,,,,,630.0,6930.0,1884,20724,793,8723,3307.0,96436.0,3307.0,34988.0,,,,,368.0,5233.0,1102.0,15649.0,464.0,6587.0,1934.0,87594.0,1934.0,26146.0,2.05,32.33
12,12,12.0,13000,156000,,,,,630.0,7560.0,1884,22608,793,9516,3307.0,99743.0,3307.0,38295.0,,,,,351.0,5584.0,1049.0,16698.0,442.0,7029.0,1841.0,89436.0,1841.0,27988.0,2.05,34.38
13,13,13.0,13000,169000,,,,,630.0,8190.0,1884,24492,793,10309,3307.0,103050.0,3307.0,41602.0,,,,,334.0,5918.0,999.0,17697.0,421.0,7449.0,1754.0,91190.0,1754.0,29742.0,2.05,36.42
post-use,13,14.3,0,169000,0,61448,0.0,-1389.0,0.0,8190.0,0,24492,0,10309,0.0,103050.0,0.0,41602.0,0,61448,0.0,-1323.0,0.0,5918.0,0.0,17697.0,0.0,7449.0,0.0,91190.0,0.0,29742.0,0.0,36.42
