period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1470.0,1470.0,1788,1788,1338.0,1338.0,4596.0,47051.0,4596.0,4596.0,,,,,1400.0,1400.0,1703.0,1703.0,1275.0,1275.0,4377.0,46832.0,4377.0,4377.0,3.64,9.11
2,2,2.0,13250,26500,,,,,1470.0,2940.0,1788,3576,1338.0,2676.0,4596.0,51647.0,4596.0,9192.0,,,,,1333.0,2733.0,1622.0,3325.0,1214.0,2488.0,4169.0,51001.0,4169.0,8546.0,3.64,12.75
3,3,3.0,13250,39750,,,,,1470.0,4410.0,1788,5364,1338.0,4015.0,4596.0,56243.0,4596.0,13789.0,,,,,1270.0,4003.0,1545.0,4869.0,1156.0,3644.0,3970.0,54971.0,3970.0,12517.0,3.64,16.39
4,4,4.0,13250,53000,,,,,1470.0,5880.0,1788,7152,1338.0,5353.0,4596.0,60839.0,4596.0,18385.0,,,,,1209.0,5213.0,1471.0,6340.0,1101.0,4745.0,3781.0,58753.0,3781.0,16298.0,3.64,20.04
5,5,5.0,13250,66250,,,,,1470.0,7350.0,1788,8940,1338.0,6691.0,4596.0,65436.0,4596.0,22981.0,,,,,1152.0,6364.0,1401.0,7741.0,1049.0,5794.0,3601.0,62354.0,3601.0,19899.0,3.64,23.68
6,6,6.0,13250,79500,,,,,1470.0,8820.0,1788,10728,1338.0,8030.0,4596.0,70032.0,4596.0,27577.0,,,,,1097.0,7461.0,1334.0,9075.0,999.0,6793.0,3430.0,65784.0,3430.0,23329.0,3.64,27.32
7,7,7.0,13250,92750,,,,,1470.0,10290.0,1788,12516,1338.0,9368.0,4596.0,74628.0,4596.0,32174.0,,,,,1045.0,8506.0,1271.0,10346.0,951.0,7744.0,3266.0,69050.0,3266.0,26596.0,3.64,30.96
8,8,8.0,13250,106000,,,,,1470.0,11760.0,1788,14304,1338.0,10706.0,4596.0,79224.0,4596.0,36770.0,,,,,995.0,9501.0,1210.0,11556.0,906.0,8649.0,3111.0,72161.0,3111.0,29707.0,3.64,34.6
9,9,9.0,13250,119250,,,,,1470.0,13230.0,1788,16092,1338.0,12044.0,4596.0,83821.0,4596.0,41366.0,,,,,948.0,10448.0,1153.0,12709.0,863.0,9512.0,2963.0,75124.0,2963.0,32669.0,3.64,38.24
10,10,10.0,13250,132500,,,,,1470.0,14700.0,1788,17880,1338.0,13382.0,4596.0,88417.0,4596.0,45962.0,,,,,902.0,11351.0,1098.0,13806.0,822.0,10334.0,2822.0,77946.0,2822.0,35491.0,3.64,41.88
11,11,11.0,13250,145750,,,,,1470.0,16170.0,1788,19668,1338.0,14721.0,4596.0,93013.0,4596.0,50559.0,,,,,859.0,12210.0,1045.0,14852.0,782.0,11116.0,2687.0,80633.0,2687.0,38178.0,3.64,45.52
12,12,12.0,13250,159000,,,,,1470.0,17640.0,1788,21456,1338.0,16059.0,4596.0,97609.0,4596.0,55155.0,,,,,819.0,13029.0,996.0,15847.0,745.0,11861.0,2559.0,83192.0,2559.0,40738.0,3.64,49.17
13,13,13.0,13250,172250,,,,,1470.0,19110.0,1788,23244,1338.0,17397.0,4596.0,102206.0,4596.0,59751.0,,,,,780.0,13809.0,948.0,16796.0,710.0,12571.0,2437.0,85630.0,2437.0,43175.0,3.64,52.81
post-use,13,14.3,0,172250,0.0,42454.0,0,0,0.0,19110.0,0,23244,0.0,17397.0,0.0,102206.0,0.0,59751.0,0.0,42454.0,0,0,0.0,13809.0,0.0,16796.0,0.0,12571.0,0.0,85630.0,0.0,43175.0,0.0,52.81
