period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,508.0,508.0,1884,1884,869.0,869.0,-892.0,60556.0,-892.0,-892.0,,,-4032.0,-4032.0,493.0,493.0,1829.0,1829.0,844.0,844.0,-866.0,60582.0,-866.0,-866.0,1.95,11.77
2,2.0,2.0,14250,28500,,,,,508.0,1015.0,1884,3768,869.0,1738.0,3261.0,63817.0,3261.0,2369.0,,,,,478.0,971.0,1776.0,3605.0,819.0,1663.0,3074.0,63655.0,3074.0,2207.0,1.95,13.72
3,3.0,3.0,14250,42750,,,,,508.0,1523.0,1884,5652,869.0,2608.0,3261.0,67077.0,3261.0,5629.0,,,,,464.0,1436.0,1724.0,5329.0,795.0,2459.0,2984.0,66640.0,2984.0,5192.0,1.95,15.67
4,4.0,4.0,14250,57000,,,,,508.0,2030.0,1884,7536,869.0,3477.0,3261.0,70338.0,3261.0,8890.0,,,,,451.0,1887.0,1674.0,7003.0,772.0,3231.0,2897.0,69537.0,2897.0,8089.0,1.95,17.62
5,5.0,5.0,14250,71250,,,,,508.0,2538.0,1884,9420,869.0,4346.0,3261.0,73599.0,3261.0,12151.0,,,,,438.0,2324.0,1625.0,8628.0,750.0,3981.0,2813.0,72349.0,2813.0,10901.0,1.95,19.57
6,6.0,6.0,14250,85500,,,,,508.0,3045.0,1884,11304,869.0,5216.0,3261.0,76860.0,3261.0,15412.0,,,,,425.0,2750.0,1578.0,10206.0,728.0,4709.0,2731.0,75080.0,2731.0,13632.0,1.95,21.52
7,7.0,7.0,14250,99750,,,,,508.0,3553.0,1884,13188,869.0,6085.0,3261.0,80121.0,3261.0,18673.0,,,,,413.0,3162.0,1532.0,11738.0,707.0,5416.0,2651.0,77732.0,2651.0,16284.0,1.95,23.47
8,8.0,8.0,14250,114000,,,,,508.0,4060.0,1884,15072,869.0,6954.0,3261.0,83381.0,3261.0,21933.0,,,,,401.0,3563.0,1487.0,13225.0,686.0,6102.0,2574.0,80306.0,2574.0,18858.0,1.95,25.42
9,9.0,9.0,14250,128250,,,,,508.0,4568.0,1884,16956,869.0,7823.0,3261.0,86642.0,3261.0,25194.0,,,,,389.0,3952.0,1444.0,14669.0,666.0,6768.0,2499.0,82805.0,2499.0,21357.0,1.95,27.37
10,10.0,10.0,14250,142500,,,,,508.0,5076.0,1884,18840,869.0,8692.0,3261.0,89903.0,3261.0,28455.0,,,,,378.0,4330.0,1402.0,16071.0,647.0,7415.0,2426.0,85231.0,2426.0,23783.0,1.95,29.32
11,11.0,11.0,14250,156750,,,,,508.0,5583.0,1884,20724,869.0,9562.0,3261.0,93164.0,3261.0,31716.0,,,,,367.0,4696.0,1361.0,17432.0,628.0,8043.0,2356.0,87587.0,2356.0,26139.0,1.95,31.27
11.5,11.5,11.5,7125,163875,,,,,254.0,5837.0,942,21666,435.0,9996.0,1630.0,94794.0,1630.0,33346.0,,,,,181.0,4877.0,671.0,18102.0,309.0,8352.0,1161.0,88747.0,1161.0,27299.0,0.97,32.24
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,5837.0,0,21666,0.0,9996.0,0.0,94794.0,0.0,33346.0,0,61448,0.0,-4032.0,0.0,4877.0,0.0,18102.0,0.0,8352.0,0.0,88747.0,0.0,27299.0,0.0,32.24
