period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.47,5.47
1,1.0,1.0,14250,14250,,,,,1309.0,1309.0,1788,1788,1439.0,1439.0,4536.0,46991.0,4536.0,4536.0,,,,,1247.0,1247.0,1703.0,1703.0,1371.0,1371.0,4320.0,46775.0,4320.0,4320.0,3.92,9.39
2,2.0,2.0,14250,28500,,,,,1309.0,2618.0,1788,3576,1439.0,2878.0,4536.0,51527.0,4536.0,9073.0,,,,,1187.0,2434.0,1622.0,3325.0,1305.0,2676.0,4115.0,50890.0,4115.0,8435.0,3.92,13.3
3,3.0,3.0,14250,42750,,,,,1309.0,3928.0,1788,5364,1439.0,4318.0,4536.0,56064.0,4536.0,13609.0,,,,,1131.0,3565.0,1545.0,4869.0,1243.0,3919.0,3919.0,54808.0,3919.0,12354.0,3.92,17.22
4,4.0,4.0,14250,57000,,,,,1309.0,5237.0,1788,7152,1439.0,5757.0,4536.0,60600.0,4536.0,18146.0,,,,,1077.0,4642.0,1471.0,6340.0,1184.0,5104.0,3732.0,58541.0,3732.0,16086.0,3.92,21.13
5,5.0,5.0,14250,71250,,,,,1309.0,6546.0,1788,8940,1439.0,7196.0,4536.0,65137.0,4536.0,22682.0,,,,,1026.0,5668.0,1401.0,7741.0,1128.0,6231.0,3554.0,62095.0,3554.0,19641.0,3.92,25.05
6,6.0,6.0,14250,85500,,,,,1309.0,7855.0,1788,10728,1439.0,8636.0,4536.0,69673.0,4536.0,27219.0,,,,,977.0,6645.0,1334.0,9075.0,1074.0,7305.0,3385.0,65480.0,3385.0,23026.0,3.92,28.97
7,7.0,7.0,14250,99750,,,,,1309.0,9165.0,1788,12516,1439.0,10075.0,4536.0,74210.0,4536.0,31755.0,,,,,930.0,7576.0,1271.0,10346.0,1023.0,8328.0,3224.0,68704.0,3224.0,26250.0,3.92,32.88
8,8.0,8.0,14250,114000,,,,,1309.0,10474.0,1788,14304,1439.0,11514.0,4536.0,78746.0,4536.0,36292.0,,,,,886.0,8462.0,1210.0,11556.0,974.0,9302.0,3070.0,71775.0,3070.0,29320.0,3.92,36.8
9,9.0,9.0,14250,128250,,,,,1309.0,11783.0,1788,16092,1439.0,12953.0,4536.0,83283.0,4536.0,40828.0,,,,,844.0,9306.0,1153.0,12709.0,928.0,10230.0,2924.0,74699.0,2924.0,32244.0,3.92,40.71
10,10.0,10.0,14250,142500,,,,,1309.0,13092.0,1788,17880,1439.0,14392.0,4536.0,87819.0,4536.0,45365.0,,,,,804.0,10109.0,1098.0,13806.0,884.0,11114.0,2785.0,77484.0,2785.0,35029.0,3.92,44.63
11,11.0,11.0,14250,156750,,,,,1309.0,14401.0,1788,19668,1439.0,15832.0,4536.0,92356.0,4536.0,49901.0,,,,,765.0,10875.0,1045.0,14852.0,841.0,11955.0,2652.0,80136.0,2652.0,37682.0,3.92,48.55
11.5,11.5,11.5,7125,163875,,,,,655.0,15056.0,894,20562,720.0,16551.0,2268.0,94624.0,2268.0,52169.0,,,,,374.0,11248.0,510.0,15362.0,411.0,12366.0,1294.0,81431.0,1294.0,38976.0,1.96,50.5
post-use,11.5,12.65,0,163875,0.0,42454.0,0,0,0.0,15056.0,0,20562,0.0,16551.0,0.0,94624.0,0.0,52169.0,0.0,42454.0,0,0,0.0,11248.0,0.0,15362.0,0.0,12366.0,0.0,81431.0,0.0,38976.0,0.0,50.5
