period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1716.0,1716.0,1788,1788,1338.0,1338.0,4842.0,52037.0,4842.0,4842.0,,,,,1046.0,1046.0,1090.0,1090.0,816.0,816.0,2952.0,50148.0,2952.0,2952.0,3.67,9.14
2,2,2.0,13250,26500,,,,,1716.0,3431.0,1788,3576,1338.0,2676.0,4842.0,56879.0,4842.0,9684.0,,,,,638.0,1684.0,665.0,1755.0,498.0,1314.0,1800.0,51948.0,1800.0,4753.0,3.67,12.81
3,3,3.0,13250,39750,,,,,1716.0,5147.0,1788,5364,1338.0,4015.0,4842.0,61721.0,4842.0,14525.0,,,,,389.0,2073.0,405.0,2160.0,303.0,1617.0,1098.0,53046.0,1098.0,5850.0,3.67,16.48
4,4,4.0,13250,53000,,,,,1716.0,6862.0,1788,7152,1338.0,5353.0,4842.0,66563.0,4842.0,19367.0,,,,,237.0,2310.0,247.0,2408.0,185.0,1802.0,669.0,53715.0,669.0,6520.0,3.67,20.14
5,5,5.0,13250,66250,,,,,1716.0,8578.0,1788,8940,1338.0,6691.0,4842.0,71405.0,4842.0,24209.0,,,,,145.0,2455.0,151.0,2558.0,113.0,1915.0,408.0,54123.0,408.0,6928.0,3.67,23.81
6,6,6.0,13250,79500,,,,,1716.0,10293.0,1788,10728,1338.0,8030.0,4842.0,76246.0,4842.0,29051.0,,,,,88.0,2543.0,92.0,2650.0,69.0,1984.0,249.0,54372.0,249.0,7177.0,3.67,27.48
7,7,7.0,13250,92750,,,,,1716.0,12009.0,1788,12516,1338.0,9368.0,4842.0,81088.0,4842.0,33893.0,,,,,54.0,2597.0,56.0,2706.0,42.0,2025.0,152.0,54524.0,152.0,7328.0,3.67,31.15
8,8,8.0,13250,106000,,,,,1716.0,13725.0,1788,14304,1338.0,10706.0,4842.0,85930.0,4842.0,38735.0,,,,,33.0,2629.0,34.0,2740.0,26.0,2051.0,93.0,54616.0,93.0,7421.0,3.67,34.82
9,9,9.0,13250,119250,,,,,1716.0,15440.0,1788,16092,1338.0,12044.0,4842.0,90772.0,4842.0,43576.0,,,,,20.0,2649.0,21.0,2761.0,16.0,2067.0,56.0,54673.0,56.0,7477.0,3.67,38.49
10,10,10.0,13250,132500,,,,,1716.0,17156.0,1788,17880,1338.0,13382.0,4842.0,95614.0,4842.0,48418.0,,,,,12.0,2662.0,13.0,2774.0,10.0,2076.0,34.0,54707.0,34.0,7512.0,3.67,42.15
11,11,11.0,13250,145750,,,,,1716.0,18871.0,1788,19668,1338.0,14721.0,4842.0,100456.0,4842.0,53260.0,,,,,7.0,2669.0,8.0,2782.0,6.0,2082.0,21.0,54728.0,21.0,7533.0,3.67,45.82
12,12,12.0,13250,159000,,,,,1716.0,20587.0,1788,21456,1338.0,16059.0,4842.0,105297.0,4842.0,58102.0,,,,,5.0,2674.0,5.0,2786.0,4.0,2085.0,13.0,54741.0,13.0,7545.0,3.67,49.49
13,13,13.0,13250,172250,,,,,1716.0,22303.0,1788,23244,1338.0,17397.0,4842.0,110139.0,4842.0,62944.0,,,,,3.0,2676.0,3.0,2789.0,2.0,2088.0,8.0,54749.0,8.0,7553.0,3.67,53.16
post-use,13,14.3,0,172250,0.0,47196.0,0,0,0.0,22303.0,0,23244,0.0,17397.0,0.0,110139.0,0.0,62944.0,0.0,47196.0,0,0,0.0,2676.0,0.0,2789.0,0.0,2088.0,0.0,54749.0,0.0,7553.0,0.0,53.16
