period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,621.0,621.0,1884,1884,869.0,869.0,-778.0,60670.0,-778.0,-778.0,,,-4032.0,-4032.0,603.0,603.0,1829.0,1829.0,844.0,844.0,-756.0,60692.0,-756.0,-756.0,2.39,12.21
2,2.0,2.0,14250,28500,,,,,621.0,1243.0,1884,3768,869.0,1738.0,3375.0,64044.0,3375.0,2596.0,,,,,586.0,1189.0,1776.0,3605.0,819.0,1663.0,3181.0,63873.0,3181.0,2425.0,2.39,14.6
3,3.0,3.0,14250,42750,,,,,621.0,1864.0,1884,5652,869.0,2608.0,3375.0,67419.0,3375.0,5971.0,,,,,569.0,1758.0,1724.0,5329.0,795.0,2459.0,3088.0,66961.0,3088.0,5513.0,2.39,16.98
4,4.0,4.0,14250,57000,,,,,621.0,2486.0,1884,7536,869.0,3477.0,3375.0,70794.0,3375.0,9346.0,,,,,552.0,2310.0,1674.0,7003.0,772.0,3231.0,2998.0,69960.0,2998.0,8512.0,2.39,19.37
5,5.0,5.0,14250,71250,,,,,621.0,3107.0,1884,9420,869.0,4346.0,3375.0,74168.0,3375.0,12720.0,,,,,536.0,2846.0,1625.0,8628.0,750.0,3981.0,2911.0,72871.0,2911.0,11423.0,2.39,21.76
6,6.0,6.0,14250,85500,,,,,621.0,3728.0,1884,11304,869.0,5216.0,3375.0,77543.0,3375.0,16095.0,,,,,520.0,3366.0,1578.0,10206.0,728.0,4709.0,2826.0,75697.0,2826.0,14249.0,2.39,24.14
7,7.0,7.0,14250,99750,,,,,621.0,4350.0,1884,13188,869.0,6085.0,3375.0,80917.0,3375.0,19469.0,,,,,505.0,3871.0,1532.0,11738.0,707.0,5416.0,2744.0,78441.0,2744.0,16993.0,2.39,26.53
8,8.0,8.0,14250,114000,,,,,621.0,4971.0,1884,15072,869.0,6954.0,3375.0,84292.0,3375.0,22844.0,,,,,491.0,4362.0,1487.0,13225.0,686.0,6102.0,2664.0,81105.0,2664.0,19657.0,2.39,28.92
9,9.0,9.0,14250,128250,,,,,621.0,5592.0,1884,16956,869.0,7823.0,3375.0,87667.0,3375.0,26219.0,,,,,476.0,4838.0,1444.0,14669.0,666.0,6768.0,2586.0,83691.0,2586.0,22243.0,2.39,31.3
10,10.0,10.0,14250,142500,,,,,621.0,6214.0,1884,18840,869.0,8692.0,3375.0,91041.0,3375.0,29593.0,,,,,462.0,5301.0,1402.0,16071.0,647.0,7415.0,2511.0,86202.0,2511.0,24754.0,2.39,33.69
11,11.0,11.0,14250,156750,,,,,621.0,6835.0,1884,20724,869.0,9562.0,3375.0,94416.0,3375.0,32968.0,,,,,449.0,5749.0,1361.0,17432.0,628.0,8043.0,2438.0,88640.0,2438.0,27192.0,2.39,36.08
11.5,11.5,11.5,7125,163875,,,,,311.0,7146.0,942,21666,435.0,9996.0,1687.0,96103.0,1687.0,34655.0,,,,,221.0,5971.0,671.0,18102.0,309.0,8352.0,1201.0,89841.0,1201.0,28393.0,1.19,37.27
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,7146.0,0,21666,0.0,9996.0,0.0,96103.0,0.0,34655.0,0,61448,0.0,-4032.0,0.0,5971.0,0.0,18102.0,0.0,8352.0,0.0,89841.0,0.0,28393.0,0.0,37.27
