period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1530.0,1530.0,1788.0,1788.0,1162.0,1162.0,4480.0,56416.0,4480.0,4480.0,,,,,1458.0,1458.0,1703.0,1703.0,1106.0,1106.0,4267.0,56203.0,4267.0,4267.0,3.24,8.71
2,2.0,2.0,11500.0,23000,,,,,1530.0,3061.0,1788.0,3576.0,1162.0,2323.0,4480.0,60896.0,4480.0,8960.0,,,,,1388.0,2846.0,1622.0,3325.0,1054.0,2160.0,4063.0,60266.0,4063.0,8330.0,3.24,11.95
3,3.0,3.0,11500.0,34500,,,,,1530.0,4591.0,1788.0,5364.0,1162.0,3484.0,4480.0,65376.0,4480.0,13440.0,,,,,1322.0,4168.0,1545.0,4869.0,1003.0,3163.0,3870.0,64136.0,3870.0,12200.0,3.24,15.19
4,4.0,4.0,11500.0,46000,,,,,1530.0,6122.0,1788.0,7152.0,1162.0,4646.0,4480.0,69856.0,4480.0,17920.0,,,,,1259.0,5427.0,1471.0,6340.0,956.0,4119.0,3686.0,67822.0,3686.0,15885.0,3.24,18.43
5,5.0,5.0,11500.0,57500,,,,,1530.0,7652.0,1788.0,8940.0,1162.0,5808.0,4480.0,74336.0,4480.0,22399.0,,,,,1199.0,6626.0,1401.0,7741.0,910.0,5029.0,3510.0,71332.0,3510.0,19396.0,3.24,21.66
6,6.0,6.0,11500.0,69000,,,,,1530.0,9182.0,1788.0,10728.0,1162.0,6969.0,4480.0,78816.0,4480.0,26879.0,,,,,1142.0,7768.0,1334.0,9075.0,867.0,5895.0,3343.0,74675.0,3343.0,22739.0,3.24,24.9
7,7.0,7.0,11500.0,80500,,,,,1530.0,10713.0,1788.0,12516.0,1162.0,8130.0,4480.0,83296.0,4480.0,31359.0,,,,,1088.0,8855.0,1271.0,10346.0,825.0,6721.0,3184.0,77859.0,3184.0,25922.0,3.24,28.14
8,8.0,8.0,11500.0,92000,,,,,1530.0,12243.0,1788.0,14304.0,1162.0,9292.0,4480.0,87776.0,4480.0,35839.0,,,,,1036.0,9891.0,1210.0,11556.0,786.0,7507.0,3032.0,80891.0,3032.0,28955.0,3.24,31.38
8.9,8.9,8.9,10350.000000000004,102350,,,,,1377.0,13621.0,1609.0,15913.0,1045.0,10337.0,4032.0,91808.0,4032.0,39871.0,,,,,892.0,10783.0,1042.0,12599.0,677.0,8184.0,2612.0,83503.0,2612.0,31566.0,2.91,34.3
post-use,8.9,9.790000000000001,0.0,102350,0.0,51936.0,0,0,0.0,13621.0,0.0,15913.0,0.0,10337.0,0.0,91808.0,0.0,39871.0,0.0,51936.0,0,0,0.0,10783.0,0.0,12599.0,0.0,8184.0,0.0,83503.0,0.0,31566.0,0.0,34.3
