period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,21700,21700,,,0.0,0.0,0,0,0,0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1,1.0,13000,13000,,,,,1387.0,1387.0,1788,1788,1313,1313,4488.0,26188.0,4488.0,4488.0,,,,,1321.0,1321.0,1703.0,1703.0,1250.0,1250.0,4274.0,25974.0,4274.0,4274.0,3.46,8.93
2,2,2.0,13000,26000,,,,,1387.0,2773.0,1788,3576,1313,2626,4488.0,30675.0,4488.0,8975.0,,,,,1258.0,2578.0,1622.0,3325.0,1191.0,2441.0,4070.0,30044.0,4070.0,8344.0,3.46,12.39
3,3,3.0,13000,39000,,,,,1387.0,4160.0,1788,5364,1313,3939,4488.0,35163.0,4488.0,13463.0,,,,,1198.0,3776.0,1545.0,4869.0,1134.0,3576.0,3877.0,33921.0,3877.0,12221.0,3.46,15.85
4,4,4.0,13000,52000,,,,,1387.0,5547.0,1788,7152,1313,5252,4488.0,39651.0,4488.0,17951.0,,,,,1141.0,4917.0,1471.0,6340.0,1080.0,4656.0,3692.0,37613.0,3692.0,15913.0,3.46,19.31
5,5,5.0,13000,65000,,,,,1387.0,6933.0,1788,8940,1313,6565,4488.0,44138.0,4488.0,22438.0,,,,,1086.0,6004.0,1401.0,7741.0,1029.0,5685.0,3516.0,41129.0,3516.0,19429.0,3.46,22.77
6,6,6.0,13000,78000,,,,,1387.0,8320.0,1788,10728,1313,7878,4488.0,48626.0,4488.0,26926.0,,,,,1035.0,7038.0,1334.0,9075.0,980.0,6664.0,3349.0,44478.0,3349.0,22778.0,3.46,26.23
7,7,7.0,13000,91000,,,,,1387.0,9707.0,1788,12516,1313,9191,4488.0,53114.0,4488.0,31414.0,,,,,985.0,8024.0,1271.0,10346.0,933.0,7598.0,3189.0,47667.0,3189.0,25967.0,3.46,29.69
8,8,8.0,13000,104000,,,,,1387.0,11093.0,1788,14304,1313,10504,4488.0,57601.0,4488.0,35901.0,,,,,939.0,8962.0,1210.0,11556.0,889.0,8486.0,3037.0,50705.0,3037.0,29005.0,3.46,33.14
9,9,9.0,13000,117000,,,,,1387.0,12480.0,1788,16092,1313,11817,4488.0,62089.0,4488.0,40389.0,,,,,894.0,9856.0,1153.0,12709.0,846.0,9333.0,2893.0,53598.0,2893.0,31898.0,3.46,36.6
10,10,10.0,13000,130000,,,,,1387.0,13867.0,1788,17880,1313,13130,4488.0,66577.0,4488.0,44877.0,,,,,851.0,10707.0,1098.0,13806.0,806.0,10139.0,2755.0,56353.0,2755.0,34653.0,3.46,40.06
11,11,11.0,13000,143000,,,,,1387.0,15253.0,1788,19668,1313,14443,4488.0,71064.0,4488.0,49364.0,,,,,811.0,11518.0,1045.0,14852.0,768.0,10906.0,2624.0,58976.0,2624.0,37276.0,3.46,43.52
12,12,12.0,13000,156000,,,,,1387.0,16640.0,1788,21456,1313,15756,4488.0,75552.0,4488.0,53852.0,,,,,772.0,12290.0,996.0,15847.0,731.0,11637.0,2499.0,61475.0,2499.0,39775.0,3.46,46.98
13,13,13.0,13000,169000,,,,,1387.0,18027.0,1788,23244,1313,17069,4488.0,80040.0,4488.0,58340.0,,,,,735.0,13026.0,948.0,16796.0,696.0,12334.0,2380.0,63855.0,2380.0,42155.0,3.46,50.44
post-use,13,14.3,0,169000,0,21700,0,0,0.0,18027.0,0,23244,0,17069,0.0,80040.0,0.0,58340.0,0,21700,0,0,0.0,13026.0,0.0,16796.0,0.0,12334.0,0.0,63855.0,0.0,42155.0,0.0,50.44
