period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0,0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,453.0,453.0,1884,1884,793,793,1742.0,63190.0,1742.0,1742.0,,,-1323.0,-1323.0,432.0,432.0,1794.0,1794.0,755.0,755.0,1659.0,63107.0,1659.0,1659.0,3.65,13.47
2,2,2.0,13000,26000,,,,,453.0,907.0,1884,3768,793,1586,3130.0,66320.0,3130.0,4872.0,,,,,411.0,843.0,1709.0,3503.0,719.0,1475.0,2839.0,65946.0,2839.0,4498.0,3.65,17.13
3,3,3.0,13000,39000,,,,,453.0,1360.0,1884,5652,793,2379,3130.0,69451.0,3130.0,8003.0,,,,,392.0,1235.0,1627.0,5131.0,685.0,2160.0,2704.0,68650.0,2704.0,7202.0,3.65,20.78
4,4,4.0,13000,52000,,,,,453.0,1814.0,1884,7536,793,3172,3130.0,72581.0,3130.0,11133.0,,,,,373.0,1608.0,1550.0,6681.0,652.0,2812.0,2575.0,71226.0,2575.0,9778.0,3.65,24.43
5,5,5.0,13000,65000,,,,,453.0,2267.0,1884,9420,793,3965,3130.0,75711.0,3130.0,14263.0,,,,,355.0,1963.0,1476.0,8157.0,621.0,3433.0,2453.0,73679.0,2453.0,12231.0,3.65,28.08
6,6,6.0,13000,78000,,,,,453.0,2721.0,1884,11304,793,4758,3130.0,78842.0,3130.0,17394.0,,,,,338.0,2301.0,1406.0,9563.0,592.0,4025.0,2336.0,76015.0,2336.0,14567.0,3.65,31.73
7,7,7.0,13000,91000,,,,,453.0,3174.0,1884,13188,793,5551,3130.0,81972.0,3130.0,20524.0,,,,,322.0,2624.0,1339.0,10902.0,564.0,4589.0,2225.0,78239.0,2225.0,16791.0,3.65,35.38
8,8,8.0,13000,104000,,,,,453.0,3627.0,1884,15072,793,6344,3130.0,85103.0,3130.0,23655.0,,,,,307.0,2931.0,1275.0,12177.0,537.0,5125.0,2119.0,80358.0,2119.0,18910.0,3.65,39.04
9,9,9.0,13000,117000,,,,,453.0,4081.0,1884,16956,793,7137,3130.0,88233.0,3130.0,26785.0,,,,,292.0,3223.0,1214.0,13391.0,511.0,5637.0,2018.0,82376.0,2018.0,20928.0,3.65,42.69
10,10,10.0,13000,130000,,,,,453.0,4534.0,1884,18840,793,7930,3130.0,91364.0,3130.0,29916.0,,,,,278.0,3501.0,1157.0,14548.0,487.0,6123.0,1922.0,84298.0,1922.0,22850.0,3.65,46.34
11,11,11.0,13000,143000,,,,,453.0,4988.0,1884,20724,793,8723,3130.0,94494.0,3130.0,33046.0,,,,,265.0,3766.0,1102.0,15649.0,464.0,6587.0,1830.0,86128.0,1830.0,24680.0,3.65,49.99
12,12,12.0,13000,156000,,,,,453.0,5441.0,1884,22608,793,9516,3130.0,97625.0,3130.0,36177.0,,,,,252.0,4019.0,1049.0,16698.0,442.0,7029.0,1743.0,87871.0,1743.0,26423.0,3.65,53.64
13,13,13.0,13000,169000,,,,,453.0,5895.0,1884,24492,793,10309,3130.0,100755.0,3130.0,39307.0,,,,,240.0,4259.0,999.0,17697.0,421.0,7449.0,1660.0,89531.0,1660.0,28083.0,3.65,57.29
post-use,13,14.3,0,169000,0,61448,0.0,-1389.0,0.0,5895.0,0,24492,0,10309,0.0,100755.0,0.0,39307.0,0,61448,0.0,-1323.0,0.0,4259.0,0.0,17697.0,0.0,7449.0,0.0,89531.0,0.0,28083.0,0.0,57.29
