period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,715.0,715.0,1884,1884,869.0,869.0,-685.0,60763.0,-685.0,-685.0,,,-3955.0,-3955.0,681.0,681.0,1794.0,1794.0,828.0,828.0,-652.0,60796.0,-652.0,-652.0,2.24,12.06
2,2.0,2.0,14250,28500,,,,,715.0,1430.0,1884,3768,869.0,1738.0,3468.0,64231.0,3468.0,2783.0,,,,,648.0,1329.0,1709.0,3503.0,788.0,1616.0,3146.0,63941.0,3146.0,2493.0,2.24,14.31
3,3.0,3.0,14250,42750,,,,,715.0,2145.0,1884,5652,869.0,2608.0,3468.0,67699.0,3468.0,6251.0,,,,,618.0,1947.0,1627.0,5131.0,751.0,2367.0,2996.0,66937.0,2996.0,5489.0,2.24,16.55
4,4.0,4.0,14250,57000,,,,,715.0,2859.0,1884,7536,869.0,3477.0,3468.0,71167.0,3468.0,9719.0,,,,,588.0,2535.0,1550.0,6681.0,715.0,3082.0,2853.0,69791.0,2853.0,8343.0,2.24,18.79
5,5.0,5.0,14250,71250,,,,,715.0,3574.0,1884,9420,869.0,4346.0,3468.0,74636.0,3468.0,13188.0,,,,,560.0,3095.0,1476.0,8157.0,681.0,3763.0,2717.0,72508.0,2717.0,11060.0,2.24,21.04
6,6.0,6.0,14250,85500,,,,,715.0,4289.0,1884,11304,869.0,5216.0,3468.0,78104.0,3468.0,16656.0,,,,,533.0,3628.0,1406.0,9563.0,649.0,4412.0,2588.0,75096.0,2588.0,13648.0,2.24,23.28
7,7.0,7.0,14250,99750,,,,,715.0,5004.0,1884,13188,869.0,6085.0,3468.0,81572.0,3468.0,20124.0,,,,,508.0,4136.0,1339.0,10902.0,618.0,5030.0,2465.0,77561.0,2465.0,16113.0,2.24,25.52
8,8.0,8.0,14250,114000,,,,,715.0,5719.0,1884,15072,869.0,6954.0,3468.0,85040.0,3468.0,23592.0,,,,,484.0,4620.0,1275.0,12177.0,588.0,5618.0,2347.0,79908.0,2347.0,18460.0,2.24,27.77
9,9.0,9.0,14250,128250,,,,,715.0,6434.0,1884,16956,869.0,7823.0,3468.0,88508.0,3468.0,27060.0,,,,,461.0,5081.0,1214.0,13391.0,560.0,6178.0,2236.0,82144.0,2236.0,20696.0,2.24,30.01
10,10.0,10.0,14250,142500,,,,,715.0,7149.0,1884,18840,869.0,8692.0,3468.0,91976.0,3468.0,30528.0,,,,,439.0,5520.0,1157.0,14548.0,534.0,6712.0,2129.0,84273.0,2129.0,22825.0,2.24,32.25
11,11.0,11.0,14250,156750,,,,,715.0,7864.0,1884,20724,869.0,9562.0,3468.0,95444.0,3468.0,33996.0,,,,,418.0,5938.0,1102.0,15649.0,508.0,7220.0,2028.0,86300.0,2028.0,24852.0,2.24,34.49
11.5,11.5,11.5,7125,163875,,,,,357.0,8221.0,942,21666,435.0,9996.0,1734.0,97178.0,1734.0,35730.0,,,,,204.0,6142.0,537.0,16187.0,248.0,7468.0,989.0,87290.0,989.0,25842.0,1.12,35.62
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,8221.0,0,21666,0.0,9996.0,0.0,97178.0,0.0,35730.0,0,61448,0.0,-3955.0,0.0,6142.0,0.0,16187.0,0.0,7468.0,0.0,87290.0,0.0,25842.0,0.0,35.62
