period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.47,5.47
1,1.0,1.0,13750.0,13750,,,,,1529.0,1529.0,1788.0,1788.0,1389.0,1389.0,4706.0,54812.0,4706.0,4706.0,,,,,1457.0,1457.0,1703.0,1703.0,1323.0,1323.0,4482.0,54588.0,4482.0,4482.0,4.62,10.09
2,2.0,2.0,13750.0,27500,,,,,1529.0,3059.0,1788.0,3576.0,1389.0,2778.0,4706.0,59518.0,4706.0,9412.0,,,,,1387.0,2844.0,1622.0,3325.0,1260.0,2582.0,4269.0,58857.0,4269.0,8751.0,4.62,14.71
3,3.0,3.0,13750.0,41250,,,,,1529.0,4588.0,1788.0,5364.0,1389.0,4166.0,4706.0,64225.0,4706.0,14119.0,,,,,1321.0,4165.0,1545.0,4869.0,1200.0,3782.0,4065.0,62922.0,4065.0,12816.0,4.62,19.34
4,4.0,4.0,13750.0,55000,,,,,1529.0,6118.0,1788.0,7152.0,1389.0,5555.0,4706.0,68931.0,4706.0,18825.0,,,,,1258.0,5423.0,1471.0,6340.0,1143.0,4924.0,3872.0,66794.0,3872.0,16688.0,4.62,23.96
5,5.0,5.0,13750.0,68750,,,,,1529.0,7647.0,1788.0,8940.0,1389.0,6944.0,4706.0,73637.0,4706.0,23531.0,,,,,1198.0,6622.0,1401.0,7741.0,1088.0,6013.0,3687.0,70481.0,3687.0,20375.0,4.62,28.58
6,6.0,6.0,13750.0,82500,,,,,1529.0,9177.0,1788.0,10728.0,1389.0,8332.0,4706.0,78343.0,4706.0,28237.0,,,,,1141.0,7763.0,1334.0,9075.0,1036.0,7049.0,3512.0,73993.0,3512.0,23887.0,4.62,33.2
7,7.0,7.0,13750.0,96250,,,,,1529.0,10706.0,1788.0,12516.0,1389.0,9721.0,4706.0,83049.0,4706.0,32943.0,,,,,1087.0,8850.0,1271.0,10346.0,987.0,8036.0,3345.0,77338.0,3345.0,27232.0,4.62,37.83
8,8.0,8.0,13750.0,110000,,,,,1529.0,12236.0,1788.0,14304.0,1389.0,11110.0,4706.0,87756.0,4706.0,37650.0,,,,,1035.0,9885.0,1210.0,11556.0,940.0,8976.0,3185.0,80523.0,3185.0,30417.0,4.62,42.45
9,9.0,9.0,13750.0,123750,,,,,1529.0,13765.0,1788.0,16092.0,1389.0,12499.0,4706.0,92462.0,4706.0,42356.0,,,,,986.0,10871.0,1153.0,12709.0,895.0,9871.0,3034.0,83557.0,3034.0,33451.0,4.62,47.07
10,10.0,10.0,13750.0,137500,,,,,1529.0,15295.0,1788.0,17880.0,1389.0,13888.0,4706.0,97168.0,4706.0,47062.0,,,,,939.0,11810.0,1098.0,13806.0,853.0,10724.0,2889.0,86446.0,2889.0,36340.0,4.62,51.69
10.7,10.7,10.7,9624.99999999999,147125,,,,,1071.0,16365.0,1252.0,19132.0,972.0,14860.0,3294.0,100462.0,3294.0,50356.0,,,,,635.0,12445.0,743.0,14549.0,577.0,11300.0,1955.0,88401.0,1955.0,38295.0,3.24,54.93
post-use,10.7,11.77,0.0,147125,0,50106,0,0,0.0,16365.0,0.0,19132.0,0.0,14860.0,0.0,100462.0,0.0,50356.0,0,50106,0,0,0.0,12445.0,0.0,14549.0,0.0,11300.0,0.0,88401.0,0.0,38295.0,0.0,54.93
