period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,76000,76000,,,0.0,0.0,0,0,0,0,76000.0,76000.0,0.0,0.0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,9.82,9.82
1,1,1.0,13000,13000,,,-1389.0,-1389.0,711.0,711.0,1884,1884,793,793,1999.0,77999.0,1999.0,1999.0,,,-1323.0,-1323.0,677.0,677.0,1794.0,1794.0,755.0,755.0,1904.0,77904.0,1904.0,1904.0,0.87,10.69
2,2,2.0,13000,26000,,,,,711.0,1421.0,1884,3768,793,1586,3388.0,81387.0,3388.0,5387.0,,,,,645.0,1321.0,1709.0,3503.0,719.0,1475.0,3073.0,80977.0,3073.0,4977.0,0.87,11.56
3,3,3.0,13000,39000,,,,,711.0,2132.0,1884,5652,793,2379,3388.0,84774.0,3388.0,8774.0,,,,,614.0,1935.0,1627.0,5131.0,685.0,2160.0,2926.0,83903.0,2926.0,7903.0,0.87,12.43
4,4,4.0,13000,52000,,,,,711.0,2843.0,1884,7536,793,3172,3388.0,88162.0,3388.0,12162.0,,,,,585.0,2520.0,1550.0,6681.0,652.0,2812.0,2787.0,86690.0,2787.0,10690.0,0.87,13.29
5,5,5.0,13000,65000,,,,,711.0,3553.0,1884,9420,793,3965,3388.0,91550.0,3388.0,15550.0,,,,,557.0,3077.0,1476.0,8157.0,621.0,3433.0,2654.0,89344.0,2654.0,13344.0,0.87,14.16
6,6,6.0,13000,78000,,,,,711.0,4264.0,1884,11304,793,4758,3388.0,94937.0,3388.0,18937.0,,,,,530.0,3607.0,1406.0,9563.0,592.0,4025.0,2528.0,91872.0,2528.0,15872.0,0.87,15.03
7,7,7.0,13000,91000,,,,,711.0,4975.0,1884,13188,793,5551,3388.0,98325.0,3388.0,22325.0,,,,,505.0,4112.0,1339.0,10902.0,564.0,4589.0,2408.0,94280.0,2408.0,18280.0,0.87,15.9
8,8,8.0,13000,104000,,,,,711.0,5685.0,1884,15072,793,6344,3388.0,101713.0,3388.0,25713.0,,,,,481.0,4593.0,1275.0,12177.0,537.0,5125.0,2293.0,96573.0,2293.0,20573.0,0.87,16.77
9,9,9.0,13000,117000,,,,,711.0,6396.0,1884,16956,793,7137,3388.0,105100.0,3388.0,29100.0,,,,,458.0,5051.0,1214.0,13391.0,511.0,5637.0,2184.0,98756.0,2184.0,22756.0,0.87,17.64
10,10,10.0,13000,130000,,,,,711.0,7107.0,1884,18840,793,7930,3388.0,108488.0,3388.0,32488.0,,,,,436.0,5488.0,1157.0,14548.0,487.0,6123.0,2080.0,100836.0,2080.0,24836.0,0.87,18.5
11,11,11.0,13000,143000,,,,,711.0,7817.0,1884,20724,793,8723,3388.0,111876.0,3388.0,35876.0,,,,,416.0,5903.0,1102.0,15649.0,464.0,6587.0,1981.0,102817.0,1981.0,26817.0,0.87,19.37
12,12,12.0,13000,156000,,,,,711.0,8528.0,1884,22608,793,9516,3388.0,115263.0,3388.0,39263.0,,,,,396.0,6299.0,1049.0,16698.0,442.0,7029.0,1886.0,104703.0,1886.0,28703.0,0.87,20.24
13,13,13.0,13000,169000,,,,,711.0,9239.0,1884,24492,793,10309,3388.0,118651.0,3388.0,42651.0,,,,,377.0,6676.0,999.0,17697.0,421.0,7449.0,1797.0,106500.0,1797.0,30500.0,0.87,21.11
post-use,13,14.3,0,169000,0,76000,0.0,-1389.0,0.0,9239.0,0,24492,0,10309,0.0,118651.0,0.0,42651.0,0,76000,0.0,-1323.0,0.0,6676.0,0.0,17697.0,0.0,7449.0,0.0,106500.0,0.0,30500.0,0.0,21.11
